Absolute performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
            sbbNC  couenneNCcbc  SHOTcpx1910  baronNC  aecpNC  bbbNCcbc  gurobi  scipNCsoplex  SHOTcbc1910  dicoptNC  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
3.918370       98            64           78      100      61        77      99            85           42        85          84       66          128         186            4
4.009378       98            64           78      102      61        77      99            87           42        85          87       66          128         186            4
4.100387       99            64           78      102      61        77     100            87           42        85          87       66          128         186            4
4.191396       99            64           79      104      61        78     100            88           42        85          88       67          129         186            4
4.282404       99            64           80      104      62        78     100            88           42        85          88       68          129         186            4
4.373413       99            64           80      104      62        78     100            89           42        85          88       68          129         186            4
4.464421       99            64           80      104      62        78     101            90           42        85          88       68          130         186            4
4.555430       99            64           80      104      62        80     102            90           42        85          88       68          130         187            4
4.646439       99            64           80      104      62        81     102            91           42        85          88       68          131         188            4
4.737447       99            64           80      104      62        82     102            92           42        85          88       68          131         188            4
4.828456       99            64           80      104      62        82     102            94           43        85          88       68          131         188            4
4.919464      100            65           81      104      62        82     102            95           43        85          88       68          131         188            4
5.010473      100            65           81      104      62        83     102            95           43        85          91       68          132         188            4
5.101482      100            65           81      104      62        85     102            95           43        85          92       68          132         188            4
5.192490      100            65           82      104      63        86     102            96           43        85          92       68          132         188            4
5.283499      100            65           82      104      63        86     103            96           43        85          92       68          132         188            4
5.374507      100            65           82      104      63        86     103            96           43        85          92       68          133         188            4
5.465516      100            66           82      104      63        86     103            96           44        85          92       68          133         188            4
5.556525      100            66           82      105      63        86     103            97           44        85          92       69          133         190            4
5.647533      100            66           82      106      63        86     103            98           44        85          92       70          134         190            4
5.738542      100            66           82      106      63        86     103            98           44        85          92       70          135         190            4
5.829550      101            68           82      108      63        86     103            99           44        85          92       70          135         191            4
5.920559      101            69           82      109      63        86     103            99           44        86          92       70          135         191            4
6.011568      101            69           83      112      63        86     103            99           44        87          94       70          135         191            4
6.102576      101            69           83      112      64        86     103            99           44        87          95       70          135         191            4
6.193585      101            69           83      112      64        86     103            99           45        87          95       70          135         191            4
6.284593      101            69           83      112      64        86     103            99           45        87          95       70          135         191            4
6.375602      101            69           83      113      65        87     103           100           45        87          95       70          135         191            4
6.466611      101            69           83      113      65        87     103           100           45        87          95       70          135         191            4
6.557619      102            69           83      114      65        87     103           100           46        87          95       70          135         193            4
6.648628      102            69           84      114      65        88     103           100           47        87          95       70          135         193            4
6.739636      102            69           84      114      66        88     103           100           47        87          95       70          135         193            4
6.830645      102            69           84      115      66        89     103           101           47        87          95       70          136         194            4
6.921654      103            70           84      115      66        89     103           101           47        87          95       70          136         194            4
7.012662      103            70           84      115      66        90     103           101           47        87          95       70          136         194            4
7.103671      103            70           84      116      66        90     103           101           47        87          95       70          136         194            4
7.194679      103            71           84      116      66        90     103           102           47        87          95       70          136         194            4
7.285688      103            71           84      116      66        91     103           102           47        87          95       70          136         194            4
7.376697      103            71           85      116      66        91     103           102           48        87          95       70          136         194            4
7.467705      103            72           86      116      66        92     103           102           48        87          95       70          137         194            4
7.558714      103            72           86      116      66        92     103           103           48        87          95       70          137         194            4
7.649722      103            72           86      117      66        93     103           103           48        87          95       70          137         194            4
7.740731      104            72           87      117      66        94     103           103           49        87          95       70          137         194            4
7.831740      104            72           87      117      66        94     104           103           49        87          95       71          137         195            4
7.922748      104            72           88      117      66        94     104           104           50        87          95       73          137         195            4
8.013757      104            72           89      118      66        94     104           105           50        87          96       73          137         195            4
8.104765      104            72           89      119      66        94     104           105           50        87          97       73          137         195            4
8.195774      104            72           89      119      67        95     104           105           50        87          97       73          137         195            4
8.286783      104            73           89      120      67        96     104           105           50        87          97       73          137         195            4
8.377791      104            73           90      120      67        96     104           105           50        87          97       73          137         195            4
8.468800      104            73           91      120      67        96     104           105           50        87          97       73          137         195            4
8.559808      104            73           91      120      67        96     104           106           50        87          97       73          137         195            4
8.650817      104            73           91      120      67        96     104           106           50        87          97       73          137         195            4
8.741826      104            73           91      121      67        97     104           106           50        87          97       73          137         196            4
8.832834      104            73           91      123      67        97     104           106           50        87          97       73          137         196            4
8.923843      104            73           91      124      67        97     104           106           50        87          97       73          137         196            4
9.014851      104            73           91      125      67        97     104           106           51        87         100       73          137         196            4
9.105860      104            73           91      126      67        97     105           107           51        87         100       73          137         196            4
9.196869      104            73           91      126      67        97     105           107           52        87         100       73          137         196            4
9.287877      104            73           91      126      67        97     105           108           52        87         100       73          137         196            4
9.378886      104            73           91      126      67        97     105           108           52        87         100       73          137         196            4
9.469894      104            73           91      126      67        97     105           108           52        87         100       73          137         196            4
9.560903      104            73           92      126      67        97     105           108           52        87         100       73          137         196            4
9.651912      104            73           92      128      67        97     105           108           52        87         100       73          138         196            4
9.742920      104            73           92      128      67        97     105           109           52        87         100       73          139         196            4
9.833929      104            73           92      128      67        97     105           109           52        87         100       73          139         196            4
9.924937      104            73           93      128      68        97     105           109           53        87         100       74          139         196            4
10.015946     104            73           93      128      68        97     105           109           53        87         100       74          139         196            4
10.106955     104            74           93      129      68        97     105           109           53        87         100       74          139         196            4
10.197963     104            74           94      130      68        97     105           109           53        88         100       74          139         196            4
10.288972     104            74           95      130      68        97     105           109           53        88         100       74          139         196            4
10.379980     104            74           96      130      68        97     105           109           53        88         100       74          139         196            4
10.470989     104            74           96      130      68        97     105           109           53        88         100       74          139         196            4
10.561998     104            74           96      130      68        97     105           109           53        88         100       74          139         196            4
10.653006     104            74           96      130      68        97     105           109           53        88         100       74          139         196            4
10.744015     104            74           96      130      69        97     105           109           54        88         100       74          139         196            4
10.835024     104            74           96      131      69        97     105           109           55        89         100       74          139         196            4
10.926032     104            74           96      131      69        97     105           109           59        89         100       74          139         196            4
11.017041     104            74           96      132      69        97     105           109           59        89         101       74          139         196            4
11.108049     104            74           96      133      69        97     105           109           65        89         102       74          140         196            4
11.199058     104            74           96      133      71        97     105           109           70        89         102       74          140         196            4
11.290067     104            74           96      133      71        98     105           109           74        89         102       74          140         196            4
11.381075     104            74           96      133      71        98     105           109           79        89         102       74          140         196            4
11.472084     104            74           96      134      71        98     105           109           79        89         102       74          140         196            4
11.563092     104            75           96      134      71        98     105           109           81        89         102       74          140         196            4
11.654101     104            75           96      134      71        99     105           109           82        89         102       74          140         196            4
11.745110     104            75           96      135      71       100     105           110           82        89         102       75          140         196            4
11.836118     104            75           96      135      71       100     105           110           82        89         102       75          140         196            4
11.927127     104            75           96      135      71       100     105           110           82        89         102       75          140         196            4
12.018135     104            75           96      135      71       100     105           111           82        89         102       75          140         196            4
12.109144     104            75           96      135      71       100     105           111           82        89         102       75          140         196            4
12.200153     104            75           96      136      71       101     105           111           82        89         102       75          140         196            4
12.291161     104            75           97      136      71       101     105           111           82        89         102       75          140         196            4
12.382170     104            75           97      136      71       101     105           111           82        89         102       75          140         196            4
12.473178     104            75           97      136      72       101     105           111           82        89         102       75          140         196            4
12.564187     104            75           97      137      72       101     105           111           82        89         102       76          140         196            4
12.655196     104            75           98      137      72       101     105           113           82        89         102       76          140         196            4
12.746204     104            75           99      137      72       101     105           113           82        89         102       76          140         196            4
12.837213     104            75           99      137      72       101     105           113           83        89         102       76          140         196            4
12.928221     104            75           99      137      72       101     105           114           83        89         102       76          140         196            4
13.019230     104            75          100      137      72       101     105           114           83        89         102       76          140         196            4
13.110239     104            75          100      137      72       101     105           114           83        89         102       76          140         196            4
13.201247     104            75          100      137      72       101     105           115           83        89         102       76          140         196            4
13.292256     104            75          101      137      72       101     105           115           83        89         102       76          140         196            4
13.383264     104            75          101      138      72       101     105           116           83        89         102       76          140         196            4
13.474273     104            75          101      138      73       101     105           116           83        89         102       76          140         196            4
13.565282     104            75          101      138      74       101     105           117           83        89         102       76          140         196            4
13.656290     104            75          101      138      74       101     105           117           83        89         102       76          140         196            4
13.747299     104            75          101      138      74       101     105           117           83        89         102       76          140         196            4
13.838307     104            75          101      139      74       101     105           117           83        89         102       76          140         196            4
13.929316     104            75          102      139      74       101     105           117           83        89         102       76          141         197            4
14.020325     104            75          103      141      74       101     106           117           83        89         104       77          141         198            4
14.111333     104            76          103      141      75       101     106           118           83        89         104       77          141         198            4
14.202342     104            76          103      141      75       101     106           118           83        90         104       77          141         198            4
14.293350     104            76          103      141      75       101     106           118           83        90         104       77          141         198            4
14.384359     104            76          103      141      75       101     106           118           83        90         104       77          141         198            4
14.475368     104            76          103      141      75       101     106           118           83        90         104       77          141         198            4
14.566376     104            76          104      141      75       101     106           119           83        90         104       77          141         198            4
14.657385     104            76          104      141      76       101     106           119           83        90         104       77          141         198            4
14.748393     104            76          104      142      76       101     106           119           83        90         104       77          141         198            4
14.839402     104            76          104      142      76       101     106           119           83        90         104       77          141         198            4
14.930411     104            76          104      142      76       101     106           119           83        90         104       78          141         198            4
15.021419     104            76          104      142      76       101     106           119           84        90         106       78          141         198            4
15.112428     104            76          105      143      76       101     106           119           84        90         106       78          141         198            4
15.203436     104            76          106      143      76       101     106           119           84        90         106       78          141         198            4
15.294445     104            76          107      143      76       101     106           119           84        90         106       78          141         198            4
15.385454     104            76          107      143      76       101     106           119           84        90         106       78          141         198            4
15.476462     104            76          107      143      76       102     106           119           84        90         106       78          141         198            4
15.567471     104            76          107      143      76       102     106           119           86        90         106       78          141         198            4
15.658479     104            76          107      144      76       102     106           119           86        90         106       78          141         198            4
15.749488     104            76          107      145      76       102     106           119           86        90         106       78          141         198            4
15.840497     104            76          107      145      76       102     106           119           87        90         106       78          141         198            4
15.931505     104            76          107      146      76       102     106           119           87        90         106       78          141         198            4
16.022514     104            76          107      147      76       102     106           119           87        90         106       78          141         198            4
16.113522     104            76          107      147      76       102     106           119           87        90         106       78          141         198            4
16.204531     104            76          108      148      76       102     106           119           87        90         106       78          141         198            4
16.295540     104            76          108      148      76       102     106           119           87        90         106       78          141         198            4
16.386548     104            76          108      148      76       102     106           119           87        90         106       78          141         198            4
16.477557     105            76          108      148      76       102     106           119           87        90         106       78          141         198            4
16.568565     105            76          108      148      76       102     106           119           87        90         106       78          141         198            4
16.659574     105            76          109      148      76       102     106           119           87        90         106       79          141         198            4
16.750583     105            76          109      148      76       102     106           119           87        90         106       79          141         198            4
16.841591     105            76          111      149      76       102     106           119           87        90         106       79          141         198            4
16.932600     105            76          111      149      76       102     106           119           87        90         106       79          141         198            4
17.023608     105            76          112      149      77       103     106           119           87        90         108       79          141         198            4
17.114617     105            76          113      149      77       103     106           119           88        90         108       79          141         198            4
17.205626     105            76          113      149      78       103     106           121           88        90         108       79          142         199            4
17.296634     105            76          114      149      78       103     106           121           88        90         108       79          142         199            4
17.387643     105            76          114      149      78       103     106           121           88        90         108       79          142         199            4
17.478651     105            76          115      149      78       103     106           121           88        90         108       79          142         199            4
17.569660     105            76          116      149      78       103     106           121           88        90         108       79          142         199            4
17.660669     105            76          116      149      78       103     106           121           88        90         108       79          142         199            4
17.751677     105            76          116      149      78       103     106           121           88        90         108       79          142         199            4
17.842686     105            76          116      149      78       103     106           121           88        90         108       79          142         199            4
17.933694     105            76          116      149      78       103     106           121           88        90         108       79          142         199            4
18.024703     105            76          116      149      79       103     106           121           88        90         109       79          142         199            4
18.115712     105            76          116      149      79       103     106           121           88        90         109       79          142         199            4
18.206720     105            76          116      149      79       103     106           122           88        90         109       79          142         199            4
18.297729     105            76          116      150      79       103     106           122           88        90         109       80          142         199            4
18.388737     105            76          116      150      79       103     106           122           88        90         109       80          142         199            4
18.479746     105            76          116      150      79       103     106           122           88        90         109       80          142         199            4
18.570755     105            76          116      150      79       103     106           122           88        90         109       80          142         199            4
18.661763     105            76          116      150      79       103     106           122           88        90         109       80          142         199            4
18.752772     105            76          116      150      79       103     106           122           88        90         109       80          142         199            4
18.843780     105            76          117      150      79       103     106           122           88        90         109       80          142         199            4
18.934789     105            76          117      150      79       103     106           122           88        90         109       80          142         199            4
19.025798     105            76          117      150      79       103     106           122           88        90         111       80          142         199            4
19.116806     105            76          118      150      79       104     106           122           88        90         111       80          142         199            4
19.207815     105            76          118      150      79       104     106           122           88        90         111       80          142         199            4
19.298823     105            76          118      150      79       104     106           122           88        90         111       80          142         199            4
19.389832     105            76          118      150      79       104     106           122           88        90         111       80          142         199            4
19.480841     105            76          118      150      79       104     106           122           88        90         111       80          142         199            4
19.571849     106            76          118      150      79       105     106           122           88        90         111       80          142         199            4
19.662858     106            76          118      150      79       105     106           122           88        90         111       80          142         199            4
19.753866     106            76          118      150      79       105     106           122           88        90         111       80          142         199            4
19.844875     106            76          118      150      79       105     106           122           88        90         111       81          142         199            4
19.935884     106            76          118      150      79       105     106           122           88        90         111       81          142         199            4
20.026892     106            76          118      150      79       105     106           122           89        90         112       81          142         200            4
20.117901     106            76          119      150      79       105     106           122           89        90         112       81          142         200            4
20.208909     106            76          119      150      79       105     106           122           89        90         112       81          142         200            4
20.299918     106            76          119      150      79       105     107           122           89        90         112       81          143         200            4
20.390927     106            76          119      150      79       105     107           122           89        90         112       81          143         200            4
20.481935     106            76          119      150      79       105     107           122           89        90         112       81          143         200            4
20.572944     106            76          119      150      79       105     107           122           89        90         112       81          143         200            4
20.663952     106            76          120      150      79       105     107           122           89        90         112       81          143         200            4
20.754961     106            76          120      150      79       105     107           122           89        90         112       81          143         200            4
20.845970     106            76          120      150      79       105     107           122           89        90         112       81          143         200            4
20.936978     107            76          121      150      80       105     107           122           89        90         112       81          143         201            4
21.027987     107            76          121      150      80       105     107           122           89        90         113       81          143         201            4
21.118995     107            76          121      150      80       106     107           122           89        90         113       81          143         201            4
21.210004     107            76          122      150      80       106     107           122           89        90         113       81          143         201            4
21.301013     107            76          122      150      80       106     107           122           89        90         113       81          143         201            4
21.392021     107            76          122      150      80       106     107           122           89        90         113       81          143         201            4
21.483030     107            76          122      150      80       106     107           123           89        90         113       81          143         201            4
21.574038     108            76          122      151      80       106     107           123           89        90         113       81          143         202            4
21.665047     108            76          122      151      81       106     107           123           89        90         113       81          143         202            4
21.756056     108            76          122      151      81       106     107           123           90        90         113       81          143         202            4
21.847064     108            76          122      151      81       106     107           123           90        90         113       81          143         202            4
21.938073     108            76          122      151      81       106     107           123           90        90         113       81          143         202            4
22.029081     108            76          122      151      81       106     107           123           90        90         113       81          143         202            4
22.120090     108            76          122      151      81       106     107           123           90        90         113       81          143         202            4
22.211099     108            76          123      151      81       106     107           123           90        90         113       81          143         202            4
22.302107     108            76          123      152      81       106     107           123           90        90         113       82          143         202            4
22.393116     108            76          123      152      81       106     107           124           90        90         113       82          143         202            4
22.484124     108            76          123      152      81       106     107           124           90        90         113       83          143         202            4
22.575133     108            76          123      152      81       106     107           124           90        90         113       83          144         202            4
22.666142     108            76          123      152      81       107     107           124           90        90         113       83          144         202            4
22.757150     108            77          123      152      81       107     107           124           90        90         113       83          144         202            4
22.848159     108            77          123      152      81       107     107           124           91        90         113       83          144         202            4
22.939167     108            77          123      152      81       107     107           124           91        90         113       83          144         202            4
23.030176     108            77          123      152      81       107     107           124           91        90         114       83          144         202            4
23.121185     108            77          123      152      81       107     107           124           91        90         114       83          144         202            4
