                            Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
edgecross10-090                   1.0                       90.0              481.0               0.0                        0.0               91.0      1.387000e+03    1.387000e+03  False           
edgecross14-019                   1.0                      182.0             1457.0               0.0                        0.0              183.0      4.000000e+00    4.000000e+00  False           
edgecross14-039                   1.0                       80.0             1457.0               0.0                        0.0              183.0      1.090000e+02    1.090000e+02  False           
edgecross14-058                   1.0                      182.0             1457.0               0.0                        0.0              183.0      3.530000e+02    3.530000e+02  False           
edgecross14-078                   1.0                      155.0             1457.0               0.0                        0.0              183.0      7.250000e+02    6.727222e+02  False           
edgecross14-137                   1.0                      182.0             1457.0               0.0                        0.0              183.0      2.874000e+03    2.615500e+03  False           
edgecross14-156                   1.0                      116.0             1457.0               0.0                        0.0              183.0      4.310000e+03    3.963490e+03  False           
edgecross14-176                   1.0                      182.0             1457.0               0.0                        0.0              183.0      5.875000e+03    5.875000e+03  False           
edgecross20-040                   1.0                      380.0             4561.0               0.0                        0.0              381.0      5.700000e+01    5.700000e+01  False           
edgecross22-048                   1.0                      462.0             6161.0               0.0                        0.0              463.0      8.400000e+01    8.400000e+01  False           
elf                               1.0                       24.0               41.0               0.0                        0.0               54.0      1.916667e-01    1.916667e-01  False           
eniplac                           1.0                       24.0              213.0               0.0                        0.0              141.0     -1.321171e+05   -1.321171e+05  False           
ethanolh                          1.0                       24.0               85.0               0.0                        0.0               61.0     -1.575865e+02   -1.575865e+02  False           
ethanolm                          1.0                       24.0               77.0               0.0                        0.0               37.0     -1.575865e+02   -1.575865e+02  False           
ex1221                            1.0                        3.0                7.0               0.0                        0.0                5.0      7.667180e+00    7.667180e+00  False           
ex1222                            1.0                        1.0                3.0               0.0                        0.0                3.0      1.076543e+00    1.076543e+00  False           
ex1224                            1.0                        8.0                9.0               0.0                        0.0               11.0     -9.434705e-01   -9.434705e-01  False           
ex1225                            1.0                        6.0               10.0               0.0                        0.0                8.0      3.100000e+01    3.100000e+01  False           
ex1226                            1.0                        3.0                5.0               0.0                        0.0                5.0     -1.700000e+01   -1.700000e+01  False           
ex1233                            1.0                       12.0               64.0               0.0                        0.0               52.0      1.550107e+05    1.548258e+05  False           
ex1243                            1.0                       16.0               96.0               0.0                        0.0               68.0      8.340251e+04    8.340251e+04  False           
ex1244                            1.0                       23.0              129.0               0.0                        0.0               95.0      8.204291e+04    8.204291e+04  False           
ex1252a                           1.0                        9.0               46.0               0.0                        0.0               24.0      1.288937e+05    1.288937e+05  False           
ex1252                            1.0                       15.0               55.0               0.0                        0.0               39.0      1.288937e+05    1.288937e+05  False           
ex1263a                           1.0                       24.0               35.0               0.0                        0.0               24.0      1.960000e+01    1.960000e+01  False           
ex1263                            1.0                       72.0               55.0               0.0                        0.0               92.0      1.960000e+01    1.960000e+01  False           
ex1264a                           1.0                       24.0               35.0               0.0                        0.0               24.0      8.600000e+00    8.600000e+00  False           
ex1264                            1.0                       68.0               55.0               0.0                        0.0               88.0      8.600000e+00    8.600000e+00  False           
ex1265a                           1.0                       35.0               44.0               0.0                        0.0               35.0      1.030000e+01    1.030000e+01  False           
ex1265                            1.0                      100.0               74.0               0.0                        0.0              130.0      1.030000e+01    1.030000e+01  False           
ex1266a                           1.0                       48.0               53.0               0.0                        0.0               48.0      1.630000e+01    1.630000e+01  False           
ex1266                            1.0                      138.0               95.0               0.0                        0.0              180.0      1.630000e+01    1.630000e+01  False           
ex3pb                             1.0                        8.0               36.0               0.0                        0.0               32.0      6.800974e+01    6.800974e+01  False           
feedtray2                         1.0                       36.0              287.0               0.0                        0.0               88.0      0.000000e+00    0.000000e+00  False           
fin2bb                            1.0                      175.0              639.0               0.0                        0.0              588.0      0.000000e+00    0.000000e+00  False           
gabriel01                        -1.0                       72.0              515.0               0.0                        0.0              215.0      4.524445e+01    4.584869e+01  False           
gabriel04                        -1.0                      101.0             1071.0               0.0                        0.0              361.0      9.226600e+00    9.515631e+00  False           
gasnet_al1                        1.0                      136.0             1013.0               0.0                        0.0              724.0      7.438040e+03    7.352231e+03  False           
gasnet_al2                        1.0                      136.0             1013.0               0.0                        0.0              724.0      7.114133e+03    7.040332e+03  False           
gasnet_al3                        1.0                      136.0             1013.0               0.0                        0.0              724.0      7.363315e+03    7.280397e+03  False           
gasnet_al4                        1.0                      136.0             1013.0               0.0                        0.0              724.0      7.429707e+03    7.345979e+03  False           
gasnet_al5                        1.0                      136.0             1013.0               0.0                        0.0              724.0      7.385113e+03    7.307600e+03  False           
gasprod_sarawak01                 1.0                       38.0              246.0               0.0                        0.0              131.0     -3.244540e+04   -3.244540e+04  False           
gasprod_sarawak16                 1.0                       38.0             2796.0               0.0                        0.0             1526.0     -3.227122e+04   -3.239818e+04  False           
gasprod_sarawak81                 1.0                       38.0            13846.0               0.0                        0.0             7571.0     -3.227300e+04   -3.240010e+04  False           
gastrans040                       1.0                       48.0              598.0               0.0                        0.0              279.0      0.000000e+00    0.000000e+00  False           
gastrans135                       1.0                      232.0             2642.0               0.0                        0.0             1193.0      0.000000e+00    0.000000e+00  False           
gastrans582_cold13_95             1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_cold13                1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_cold17_95             1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_cold17                1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_cool12_95             1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_cool12                1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_cool14_95             1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_cool14                1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_freezing30_95         1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_freezing30            1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_mild10_95             1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_mild10                1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_mild11_95             1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_mild11                1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_warm15_95             1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_warm15                1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_warm31_95             1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans582_warm31                1.0                      250.0             4031.0               0.0                        0.0             2186.0      0.000000e+00    0.000000e+00  False           
gastrans                          1.0                       21.0              170.0               0.0                        0.0              106.0      8.908584e+01    8.908584e+01  False           
gear4                             1.0                        4.0                2.0               0.0                        0.0                6.0      1.643428e+00    1.643428e+00  False           
genpooling_lee1                   1.0                        9.0               90.0               0.0                        0.0               49.0     -4.640082e+03   -4.640082e+03  False           
genpooling_lee2                   1.0                        9.0              104.0               0.0                        0.0               53.0     -3.849265e+03   -3.849265e+03  False           
genpooling_meyer04                1.0                       55.0              153.0               0.0                        0.0              118.0      1.086187e+06    1.086187e+06  False           
ghg_1veh                          1.0                       12.0               50.0               0.0                        0.0               29.0      7.781635e+00    7.781635e+00  False           
ghg_2veh                          1.0                       18.0               92.0               0.0                        0.0               57.0      7.770905e+00    7.096175e+00  False           
gkocis                            1.0                        3.0               10.0               0.0                        0.0               11.0     -1.923099e+00   -1.923099e+00  False           
hadamard_4                       -1.0                       16.0                1.0               0.0                        0.0               17.0      3.000000e+00    3.000000e+00  False           
hadamard_5                       -1.0                       25.0                1.0               0.0                        0.0               26.0      5.000000e+00    5.000000e+00  False           
hda                               1.0                       13.0              869.0               0.0                        0.0              722.0     -5.964534e+03   -5.964534e+03  False           
heatexch_gen2                     1.0                       16.0              230.0               0.0                        0.0              148.0      6.358388e+05    5.799957e+05  False           
heatexch_spec1                    1.0                       12.0               64.0               0.0                        0.0               56.0      1.549973e+05    1.544987e+05  False           
heatexch_spec2                    1.0                       16.0               90.0               0.0                        0.0               76.0      6.349778e+05    6.341515e+05  False           
heatexch_spec3                    1.0                       60.0              250.0               0.0                        0.0              260.0      6.414164e+04    5.840120e+04  False           
heatexch_trigen                  -1.0                       45.0              263.0               0.0                        0.0              291.0      1.001973e+06    1.002031e+06  False           
hmittelman                        1.0                       16.0                7.0               0.0                        0.0               16.0      1.300000e+01    1.300000e+01  False           
hybriddynamic_var                 1.0                       10.0              120.0               0.0                        0.0               81.0      1.536415e+00    1.536415e+00  False           
hydroenergy1                     -1.0                       96.0              476.0               0.0                        0.0              288.0      2.097210e+05    2.098997e+05  False           
hydroenergy2                     -1.0                      192.0              952.0               0.0                        0.0              576.0      3.718118e+05    3.769743e+05  False           
hydroenergy3                     -1.0                      336.0             1666.0               0.0                        0.0             1008.0      7.449637e+05    7.618918e+05  False           
johnall                           1.0                      190.0              192.0               0.0                        0.0              194.0     -2.247302e+02   -2.247302e+02  False           
kport20                           1.0                       40.0               47.0               0.0                        0.0              101.0      3.180930e+01    3.082669e+01  False           
lip                              -1.0                       52.0               83.0               0.0                        0.0               60.0      5.685068e+06    5.685068e+06  False           
milinfract                       -1.0                      500.0              501.0               0.0                        0.0             1000.0      2.633900e+00    2.633900e+00  False           
minlphix                          1.0                       20.0               96.0               0.0                        0.0               84.0      3.166927e+02    3.166927e+02  False           
multiplants_mtg1a                -1.0                       93.0              267.0               0.0                        0.0              194.0      3.916134e+02    4.072166e+02  False           
multiplants_mtg2                 -1.0                      112.0              320.0               0.0                        0.0              230.0      7.099186e+03    7.099896e+03  False           
multiplants_mtg5                 -1.0                       78.0              322.0               0.0                        0.0              191.0      5.924649e+03    5.925242e+03  False           
multiplants_stg5                 -1.0                      216.0              324.0               0.0                        0.0              451.0      5.843273e+03    1.075089e+04  False           
nvs01                             1.0                        2.0                4.0               0.0                        0.0                3.0      1.246967e+01    1.246967e+01  False           
nvs05                             1.0                        2.0               13.0               0.0                        0.0                8.0      5.470934e+00    5.470934e+00  False           
nvs16                             1.0                        2.0                0.0               0.0                        0.0                2.0      7.031250e-01    7.031250e-01  False           
nvs21                             1.0                        2.0                2.0               0.0                        0.0                3.0     -5.684782e+00   -5.684782e+00  False           
nvs22                             1.0                        4.0               13.0               0.0                        0.0                8.0      6.058220e+00    6.058220e+00  False           
oaer                              1.0                        3.0                9.0               0.0                        0.0                9.0     -1.923099e+00   -1.923099e+00  False           
oil2                              1.0                        2.0             1210.0               0.0                        0.0              936.0     -7.332600e-01   -7.332600e-01  False           
oil                               1.0                       19.0             1964.0               0.0                        0.0             1535.0     -9.325082e-01   -9.467610e-01  False           
ortez                             1.0                       18.0               92.0               0.0                        0.0               87.0     -9.532039e+03   -9.532039e+03  False           
parallel                          1.0                       25.0              115.0               0.0                        0.0              205.0      9.242956e+02    9.242956e+02  False           
portfol_robust050_34              1.0                       51.0              156.0               0.0                        0.0              203.0     -7.207553e-02   -7.208154e-02  False           
portfol_robust100_09              1.0                      101.0              306.0               0.0                        0.0              403.0     -1.050046e-01   -1.050053e-01  False           
portfol_robust200_03              1.0                      201.0              606.0               0.0                        0.0              803.0     -1.291145e-01   -1.341107e-01  False           
portfol_shortfall050_68           1.0                       51.0              157.0               0.0                        0.0              204.0     -1.097204e+00   -1.097204e+00  False           
portfol_shortfall100_04           1.0                      101.0              307.0               0.0                        0.0              404.0     -1.117879e+00   -1.126143e+00  False           
portfol_shortfall200_05           1.0                      201.0              607.0               0.0                        0.0              804.0     -1.127284e+00   -1.144213e+00  False           
prob02                            1.0                        6.0                8.0               0.0                        0.0                6.0      1.122350e+05    1.122350e+05  False           
prob03                            1.0                        2.0                1.0               0.0                        0.0                2.0      1.000000e+01    1.000000e+01  False           
procsel                           1.0                        3.0                9.0               0.0                        0.0               10.0     -1.923099e+00   -1.923099e+00  False           
product2                          1.0                      128.0             3653.0               0.0                        0.0             2842.0     -2.102389e+03   -2.102393e+03  False           
product                           1.0                      107.0             2057.0               0.0                        0.0             1553.0     -2.142948e+03   -2.142957e+03  False           
radar-3000-10-a-8_lat_7           1.0                     3000.0            12001.0               0.0                        0.0            15000.0      1.039000e+03    1.038892e+03  False           
ringpack_10_1                     1.0                       50.0              385.0               0.0                        0.0               70.0     -2.006649e+01   -2.085822e+01  False           
ringpack_10_2                     1.0                       60.0              475.0               0.0                        0.0               80.0     -2.006649e+01   -2.085822e+01  False           
sep1                              1.0                        2.0               37.0               0.0                        0.0               29.0     -5.100810e+02   -5.100810e+02  False           
sepasequ_convent                  1.0                       20.0             1129.0               0.0                        0.0              641.0      4.824998e+02    4.824998e+02  False           
sfacloc2_2_80                     1.0                       92.0             2165.0               0.0                        0.0              246.0      1.327951e+01    1.327951e+01  False           
sfacloc2_2_90                     1.0                       60.0              393.0               0.0                        0.0              214.0      1.859411e+01    1.859411e+01  False           
sfacloc2_2_95                     1.0                       39.0              239.0               0.0                        0.0              186.0      1.957755e+01    1.957755e+01  False           
sfacloc2_3_80                     1.0                      107.0             2268.0               0.0                        0.0              323.0      1.105852e+01    1.105852e+01  False           
sfacloc2_3_90                     1.0                       75.0              496.0               0.0                        0.0              291.0      1.509450e+01    1.509450e+01  False           
sfacloc2_3_95                     1.0                       54.0              342.0               0.0                        0.0              263.0      1.615112e+01    1.615112e+01  False           
sfacloc2_4_80                     1.0                      122.0             2371.0               0.0                        0.0              400.0      9.953071e+00    9.777070e+00  False           
sfacloc2_4_90                     1.0                       90.0              599.0               0.0                        0.0              368.0      1.341150e+01    1.341150e+01  False           
sfacloc2_4_95                     1.0                       69.0              445.0               0.0                        0.0              340.0      1.429918e+01    1.429918e+01  False           
sjup2                             1.0                        8.0            17325.0               0.0                        0.0             1696.0      1.122903e+04    1.122903e+04  False           
smallinvSNPr1b020-022             1.0                      100.0                4.0               0.0                        0.0              101.0      2.494273e-01    2.494273e-01  False           
smallinvSNPr1b100-110             1.0                      100.0                4.0               0.0                        0.0              101.0      5.813078e+00    5.813078e+00  False           
smallinvSNPr1b150-165             1.0                      100.0                4.0               0.0                        0.0              101.0      1.299120e+01    1.299120e+01  False           
smallinvSNPr1b200-220             1.0                      100.0                4.0               0.0                        0.0              101.0      2.309925e+01    2.309925e+01  False           
smallinvSNPr2b010-011             1.0                      100.0                4.0               0.0                        0.0              101.0      6.652821e-02    6.652821e-02  False           
smallinvSNPr2b020-022             1.0                      100.0                4.0               0.0                        0.0              101.0      2.611268e-01    2.611268e-01  False           
smallinvSNPr2b050-055             1.0                      100.0                4.0               0.0                        0.0              101.0      1.502224e+00    1.502224e+00  False           
smallinvSNPr2b100-110             1.0                      100.0                4.0               0.0                        0.0              101.0      5.977725e+00    5.977725e+00  False           
smallinvSNPr2b150-165             1.0                      100.0                4.0               0.0                        0.0              101.0      1.336053e+01    1.336053e+01  False           
smallinvSNPr2b200-220             1.0                      100.0                4.0               0.0                        0.0              101.0      2.375247e+01    2.375247e+01  False           
smallinvSNPr3b010-011             1.0                      100.0                4.0               0.0                        0.0              101.0      8.406839e-02    8.406839e-02  False           
smallinvSNPr3b020-022             1.0                      100.0                4.0               0.0                        0.0              101.0      2.632341e-01    2.632341e-01  False           
smallinvSNPr3b050-055             1.0                      100.0                4.0               0.0                        0.0              101.0      1.589586e+00    1.589586e+00  False           
smallinvSNPr3b100-110             1.0                      100.0                4.0               0.0                        0.0              101.0      6.199948e+00    6.199948e+00  False           
smallinvSNPr3b150-165             1.0                      100.0                4.0               0.0                        0.0              101.0      1.379647e+01    1.379647e+01  False           
smallinvSNPr3b200-220             1.0                      100.0                4.0               0.0                        0.0              101.0      2.447760e+01    2.447760e+01  False           
smallinvSNPr4b010-011             1.0                      100.0                4.0               0.0                        0.0              101.0      1.111023e-01    1.111023e-01  False           
