                            SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
crudeoil_lee4_05                  12.098959         12.022708    16.146515           12.163636   12.022708    16.146515
crudeoil_lee4_06                   7.281823          7.342904    12.290616            7.376832    7.281823    12.290616
crudeoil_lee4_07                  13.766405         13.726965    18.830181           12.992552   12.992552    18.830181
crudeoil_lee4_08                  15.067810         15.188177    19.110251           14.982158   14.982158    19.110251
crudeoil_lee4_09                  17.409173         17.544077    20.602807           17.503929   17.409173    20.602807
crudeoil_lee4_10                  19.683501         19.963961    20.075439           20.945551   19.683501    20.945551
crudeoil_li01                      0.208279          0.212309     0.636563            0.493128    0.208279     0.636563
crudeoil_li02                      8.671223          8.649293    16.403513           13.341421    8.649293    16.403513
crudeoil_li03                     12.814436         12.901568    37.731931           35.645068   12.814436    37.731931
crudeoil_li05                      3.791800          3.775386    18.629442           17.369085    3.775386    18.629442
crudeoil_li06                      4.055876          4.084044    58.801463           57.774088    4.055876    58.801463
crudeoil_li11                     35.608769         35.484811   155.011269          250.997756   35.484811   250.997756
crudeoil_li21                    101.526979        101.298240   354.934309          347.180003  101.298240   354.934309
crudeoil_pooling_ct2               1.145013          1.139951     2.899595            2.603639    1.139951     2.899595
crudeoil_pooling_ct4               1.858848          1.870036     4.341138            3.821471    1.858848     4.341138
crudeoil_pooling_dt1             106.784275        106.756552   144.728275          123.523206  106.756552   144.728275
crudeoil_pooling_dt4             902.775954        903.765163   903.148172          903.846339  902.775954   903.846339
csched1a                         910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
csched1                            0.074271          0.077275     0.187440            0.122405    0.074271     0.187440
edgecross10-010                    0.055559          0.068036     0.098910            0.272067    0.055559     0.272067
edgecross10-020                    0.100299          0.079155     0.144005            0.370173    0.079155     0.370173
edgecross10-030                    0.141811          0.102520     0.206253            0.370991    0.102520     0.370991
edgecross10-040                    0.630998          0.143269     0.710366            0.417497    0.143269     0.710366
edgecross10-050                    2.575243          0.231429     2.700098            0.609173    0.231429     2.700098
edgecross10-060                    0.325391          0.324956     5.150666            0.486903    0.324956     5.150666
edgecross10-070                   22.006626          0.493723    22.198222            0.605849    0.493723    22.198222
edgecross10-080                    1.853858          0.375729     1.964081            0.477684    0.375729     1.964081
edgecross10-090                    0.196932          0.163667     0.283246            0.362995    0.163667     0.362995
edgecross14-019                    0.152244          0.120109     0.247135            0.447350    0.120109     0.447350
edgecross14-039                    0.277734          0.276900     4.243477            0.473122    0.276900     4.243477
edgecross14-058                   15.331639          0.710258    15.028017            1.102464    0.710258    15.331639
edgecross14-078                   18.687317          1.878684    18.880860            2.451896    1.878684    18.880860
edgecross14-137                  900.012623          5.179460   900.029021            6.053814    5.179460   900.029021
edgecross14-156                    5.352518          5.031544     5.684477            5.577841    5.031544     5.684477
edgecross14-176                   59.270805          2.310490    59.390189            2.426119    2.310490    59.390189
edgecross20-040                    1.467519          0.574531     1.787393            5.130876    0.574531     5.130876
edgecross22-048                    2.195002          1.064842     2.622851            6.275923    1.064842     6.275923
elf                                0.170375          0.151191     3.268465            3.229401    0.151191     3.268465
eniplac                            0.299623          0.306966     0.559491            0.421175    0.299623     0.559491
ethanolh                         910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
ethanolm                           0.104550          0.104159     0.186333            0.135458    0.104159     0.186333
ex1221                             0.054192          0.055152     0.118831            0.075833    0.054192     0.118831
ex1222                             0.056416          0.039964     0.078430            0.046025    0.039964     0.078430
ex1224                             0.040301          0.041346     0.093227            0.089004    0.040301     0.093227
ex1225                             0.046003          0.047906     0.092578            0.066408    0.046003     0.092578
ex1226                             0.047542          0.044088     0.081297            0.055059    0.044088     0.081297
ex1233                             0.138494          0.141458     0.667173            0.610718    0.138494     0.667173
ex1243                             0.047254          0.048845     0.117554            0.081180    0.047254     0.117554
ex1244                             0.050457          0.052719     0.137580            0.091328    0.050457     0.137580
ex1252a                            0.086290          0.085223     0.156204            0.144536    0.085223     0.156204
ex1252                             0.044476          0.043211     0.112572            0.051203    0.043211     0.112572
ex1263a                            0.079767          0.082808     0.104369            0.146608    0.079767     0.146608
ex1263                             0.150502          0.133585     1.048917            0.992457    0.133585     1.048917
ex1264a                            0.189580          0.050399     0.214857            0.082181    0.050399     0.214857
ex1264                             0.166323          0.167042     0.427976            0.379236    0.166323     0.427976
ex1265a                            0.106200          0.182420     0.120572            2.178461    0.106200     2.178461
ex1265                             0.102440          0.105454     0.368497            0.312991    0.102440     0.368497
ex1266a                            0.085387          0.283550     0.101766           11.788908    0.085387    11.788908
ex1266                             0.069197          0.067230     0.132553            0.078336    0.067230     0.132553
ex3pb                              0.197592          0.196502     0.707716            0.582419    0.196502     0.707716
feedtray2                          0.076135          0.074252     0.231616            0.098397    0.074252     0.231616
fin2bb                             4.265347          4.300758    12.594567            4.533800    4.265347    12.594567
gabriel01                          2.921363          2.940677     3.502229            3.236138    2.921363     3.502229
gabriel04                         12.306970         12.263272    30.604294           29.689586   12.263272    30.604294
gasnet_al1                         0.291445          0.481768     1.483244            0.730022    0.291445     1.483244
gasnet_al2                         0.282645          0.472973     1.451774            0.732944    0.282645     1.451774
gasnet_al3                         0.259839          0.499998     1.421261            0.830699    0.259839     1.421261
gasnet_al4                         0.289340          0.516573     1.462473            0.726552    0.289340     1.462473
gasnet_al5                         0.269209          0.501139     1.274406            0.829589    0.269209     1.274406
gasprod_sarawak01                  0.439634          0.437553     0.569662            0.458029    0.437553     0.569662
gasprod_sarawak16                 14.160965         14.263369    15.347280           14.584892   14.160965    15.347280
gasprod_sarawak81                127.062266        126.393953   122.262128          128.221874  122.262128   128.221874
gastrans040                        0.472721          0.146268     0.879611            0.142556    0.142556     0.879611
gastrans135                        6.296484          6.507895    10.804323            8.474319    6.296484    10.804323
gastrans582_cold13_95             10.050916          8.255209    17.999128           10.514576    8.255209    17.999128
gastrans582_cold13                 9.832810         12.891514    17.681882           15.833208    9.832810    17.681882
gastrans582_cold17_95              7.884100          8.474639    17.230893           11.777779    7.884100    17.230893
gastrans582_cold17                 7.696186          8.276220    17.855147           13.608065    7.696186    17.855147
gastrans582_cool12_95              8.480912          8.023270    16.367177           13.477831    8.023270    16.367177
gastrans582_cool12                 8.545097          8.528561    18.846170           11.370793    8.528561    18.846170
gastrans582_cool14_95             10.685594         10.719556    20.911494           13.127259   10.685594    20.911494
gastrans582_cool14                 7.808137          7.962592    17.729017           12.808561    7.808137    17.729017
gastrans582_freezing30_95          8.067575          9.639656    17.941259           13.286766    8.067575    17.941259
gastrans582_freezing30             7.539112          9.847185    17.693313           16.071660    7.539112    17.693313
gastrans582_mild10_95             11.200971         10.752413    20.622125           12.977412   10.752413    20.622125
gastrans582_mild10                11.089591         10.906414    19.259264           13.555058   10.906414    19.259264
gastrans582_mild11_95              8.605793         10.053982    16.918645           13.538621    8.605793    16.918645
gastrans582_mild11                10.064338         13.253771    21.590414           17.542277   10.064338    21.590414
gastrans582_warm15_95             10.355828         12.277503    20.118285           14.374602   10.355828    20.118285
gastrans582_warm15                10.829198         13.721004    21.199206           16.269303   10.829198    21.199206
gastrans582_warm31_95              9.108874         11.966559    19.465074           14.594106    9.108874    19.465074
gastrans582_warm31                 9.109165         13.966152    19.636245           16.332055    9.109165    19.636245
gastrans                           0.151776          0.143470     0.250437            0.179982    0.143470     0.250437
gear4                              0.123532          0.127896     0.221928            0.175348    0.123532     0.221928
genpooling_lee1                    0.110061          0.109338     0.301591            0.257244    0.109338     0.301591
genpooling_lee2                    0.092513          0.095158     0.310603            0.252676    0.092513     0.310603
genpooling_meyer04                 0.132044          0.132869     0.505152            0.415701    0.132044     0.505152
ghg_1veh                           0.091929          0.075849     0.335790            0.175407    0.075849     0.335790
ghg_2veh                           0.178196          0.183106     0.657828            0.250046    0.178196     0.657828
gkocis                             0.050024          0.048228     0.141957            0.108738    0.048228     0.141957
hadamard_4                         0.057670          0.049372     0.080864            0.059159    0.049372     0.080864
hadamard_5                        16.044418          0.072227    16.592688            0.063716    0.063716    16.592688
hda                              910.000000        910.000000     0.104220          910.000000    0.104220   910.000000
heatexch_gen2                      0.365210          0.363109     0.500504            0.504949    0.363109     0.504949
heatexch_spec1                     0.108871          0.104780     0.659172            0.597593    0.104780     0.659172
heatexch_spec2                     0.047612          0.045280     0.104127            0.066838    0.045280     0.104127
heatexch_spec3                     1.057752          0.505083     1.613721            1.325849    0.505083     1.613721
heatexch_trigen                    0.530350          0.514551     2.461164            0.768373    0.514551     2.461164
hmittelman                         0.049386          0.040268     0.105386            0.050170    0.040268     0.105386
hybriddynamic_var                  0.267728          0.264481     0.426202            0.325719    0.264481     0.426202
hydroenergy1                       1.364216          1.364584     2.760337            2.503790    1.364216     2.760337
hydroenergy2                       3.467921          3.635934     4.830704            4.207149    3.467921     4.830704
hydroenergy3                      32.282533         32.371292    95.100337           93.094474   32.282533    95.100337
johnall                          115.070598        115.125794   908.995108          202.613865  115.070598   908.995108
kport20                            0.043888          0.045250     0.106615            0.064713    0.043888     0.106615
lip                                0.453319          0.238567     1.859764            1.667642    0.238567     1.859764
milinfract                        71.620061         71.248646   144.677249          137.896407   71.248646   144.677249
minlphix                           0.092102          0.089700     0.228761            0.181462    0.089700     0.228761
multiplants_mtg1a                910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
multiplants_mtg2                 910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
multiplants_mtg5                 910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
multiplants_stg5                   0.446331          0.447562     3.545649            0.673083    0.446331     3.545649
nvs01                              0.050737          0.040169     0.081453            2.339798    0.040169     2.339798
nvs05                              0.764809          0.207291     1.454674            0.297093    0.207291     1.454674
nvs16                              0.047014          0.044635     0.087752            0.057774    0.044635     0.087752
nvs21                              0.042788          0.042278     0.103992            0.079685    0.042278     0.103992
nvs22                              0.131442          0.069204     0.258024            0.174596    0.069204     0.258024
oaer                               0.060145          0.060439     0.154957            0.123164    0.060145     0.154957
oil2                               0.912469          1.198425     2.533324            1.339246    0.912469     2.533324
oil                                0.839364          0.723043     4.022267            0.715559    0.715559     4.022267
ortez                              0.175226          0.173518     0.273028            0.212399    0.173518     0.273028
parallel                           0.066978          0.069111     0.334130            0.216071    0.066978     0.334130
portfol_robust050_34               1.683515          1.673566     6.479115            3.776589    1.673566     6.479115
portfol_robust100_09              18.212580         18.291289    68.292864           61.581426   18.212580    68.292864
portfol_robust200_03             900.439459        900.936056   902.174261          901.961893  900.439459   902.174261
portfol_shortfall050_68          557.411777        554.980784   653.798186          648.381747  554.980784   653.798186
portfol_shortfall100_04          900.323550        900.201006   900.497922          900.400509  900.201006   900.497922
portfol_shortfall200_05          901.305423        901.445633   901.050131          901.879555  901.050131   901.879555
prob02                             0.061285          0.053612     0.119589            0.097981    0.053612     0.119589
prob03                             0.040226          0.050504     0.050843            0.070411    0.040226     0.070411
procsel                            0.061957          0.060256     0.114707            0.083437    0.060256     0.114707
product2                          11.108167         11.825039    17.961339           13.162300   11.108167    17.961339
product                            0.556696          0.545933     2.517505            0.963228    0.545933     2.517505
radar-3000-10-a-8_lat_7           55.376138         55.140677   128.620612          120.700246   55.140677   128.620612
ringpack_10_1                      1.127885          1.110954     3.988218            3.525280    1.110954     3.988218
ringpack_10_2                      3.188789          3.166316     4.996980            4.305009    3.166316     4.996980
sep1                               0.089151          0.088508     0.188684            0.139155    0.088508     0.188684
sepasequ_convent                   5.655554          5.629986    10.129643            7.429825    5.629986    10.129643
sfacloc2_2_80                      0.323243          0.309683     2.173084            1.634469    0.309683     2.173084
sfacloc2_2_90                      0.107754          0.112943     0.571256            0.447817    0.107754     0.571256
sfacloc2_2_95                      0.115033          0.087450     0.432225            0.245890    0.087450     0.432225
sfacloc2_3_80                      0.701362          0.689524     5.195383            4.563413    0.689524     5.195383
sfacloc2_3_90                      0.183438          0.185852     1.002708            0.861081    0.183438     1.002708
sfacloc2_3_95                      0.224482          0.156961     1.541605            1.822013    0.156961     1.822013
sfacloc2_4_80                      0.731509          0.717226    11.619173           10.633601    0.717226    11.619173
sfacloc2_4_90                      0.272953          0.259159     2.462625            2.171718    0.259159     2.462625
sfacloc2_4_95                      0.483502          0.185830     3.830986            1.735074    0.185830     3.830986
sjup2                             52.692693         52.821011    84.415351           77.239351   52.692693    84.415351
smallinvSNPr1b020-022            910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
smallinvSNPr1b100-110              7.515777          7.460752     7.898345            7.412034    7.412034     7.898345
smallinvSNPr1b150-165            910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
smallinvSNPr1b200-220              9.161416          8.925692     9.515317            9.032825    8.925692     9.515317
smallinvSNPr2b010-011              0.859333          0.870457     1.124326            0.884182    0.859333     1.124326
smallinvSNPr2b020-022              3.710720          3.732455     4.154707            3.742663    3.710720     4.154707
smallinvSNPr2b050-055              3.149748          3.140197     3.449459            3.123924    3.123924     3.449459
smallinvSNPr2b100-110              6.953178          7.077499     7.688218            7.056042    6.953178     7.688218
smallinvSNPr2b150-165            910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
smallinvSNPr2b200-220              5.477583          5.618453     6.006987            5.484544    5.477583     6.006987
smallinvSNPr3b010-011              0.291583          0.301974     0.566925            0.311862    0.291583     0.566925
smallinvSNPr3b020-022              1.956515          1.950670     2.250740            1.943955    1.943955     2.250740
smallinvSNPr3b050-055              7.500767          7.431724     7.973401            7.301332    7.301332     7.973401
smallinvSNPr3b100-110             15.178833         15.113086    15.151443           15.142201   15.113086    15.178833
smallinvSNPr3b150-165              9.516268          9.445403     9.893965            9.523360    9.445403     9.893965
smallinvSNPr3b200-220              7.766958          7.751770     8.302853            7.886102    7.751770     8.302853
smallinvSNPr4b010-011              6.313078          6.182497     6.572592            6.285207    6.182497     6.572592
smallinvSNPr4b020-022              1.590964          1.663863     1.869383            1.572736    1.572736     1.869383
smallinvSNPr4b050-055             25.708194         25.631431    26.667051           26.214797   25.631431    26.667051
smallinvSNPr4b100-110            910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
smallinvSNPr4b150-165            910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
smallinvSNPr4b200-220              3.900617          3.958672     4.246381            3.921850    3.900617     4.246381
smallinvSNPr5b010-011              4.599081          4.623309     4.878521            4.581479    4.581479     4.878521
smallinvSNPr5b020-022             13.285024         13.450119    13.932976           13.210775   13.210775    13.932976
smallinvSNPr5b050-055              2.372923          2.337995     2.616443            2.364298    2.337995     2.616443
smallinvSNPr5b100-110             12.224404         12.364771    12.690697           12.391310   12.224404    12.690697
smallinvSNPr5b150-165            910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
smallinvSNPr5b200-220              3.523619          3.480772     3.764632            3.447693    3.447693     3.764632
sonet17v4                         99.875604          0.167230   104.952508            0.175199    0.167230   104.952508
sonet18v6                        182.467855          0.202593   185.643389            0.194607    0.194607   185.643389
sonet20v6                        295.676913          0.293099   310.872362            0.294939    0.293099   310.872362
sonet21v6                        900.014499          0.355856   900.023138            0.360689    0.355856   900.023138
sonet22v4                        900.012925          0.428639   900.594743            0.430934    0.428639   900.594743
sonet24v2                        131.371545          0.642106   131.203436            0.655507    0.642106   131.371545
sonet25v5                        900.021552          0.762371   900.033523            0.793818    0.762371   900.033523
spectra2                           0.232523          0.229700     2.584835            0.692288    0.229700     2.584835
sporttournament06                  0.043971        910.000000     0.061324          910.000000    0.043971   910.000000
sporttournament08                  0.046420        910.000000     0.068305          910.000000    0.046420   910.000000
sporttournament10                  0.063482        910.000000     0.085636          910.000000    0.063482   910.000000
sporttournament12                  0.077736        910.000000     0.106626          910.000000    0.077736   910.000000
sporttournament14                910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
sporttournament16                  0.397001        910.000000     0.438791          910.000000    0.397001   910.000000
sporttournament18                  1.937100        910.000000     1.983322          910.000000    1.937100   910.000000
sporttournament20                  3.917582        910.000000     4.008347          910.000000    3.917582   910.000000
sporttournament22                  6.608120        910.000000     6.661093          910.000000    6.608120   910.000000
sporttournament24                166.151449        910.000000   166.744217          910.000000  166.151449   910.000000
sporttournament26                900.009759        910.000000   900.014815          910.000000  900.009759   910.000000
sporttournament28                283.856935        910.000000   283.486889          910.000000  283.486889   910.000000
spring                             0.106387          0.088104     0.196444            0.104370    0.088104     0.196444
squfl010-025persp                  1.592442          1.543138     3.118686            2.124096    1.543138     3.118686
squfl010-040persp                  4.381945          4.338675     8.038565            5.578535    4.338675     8.038565
squfl010-080persp                 17.797504         17.726749    31.382747           23.716521   17.726749    31.382747
squfl015-060persp                 18.150814         18.717557    31.959087           21.823171   18.150814    31.959087
squfl015-080persp                 40.413833         40.340479    67.057840           49.842170   40.340479    67.057840
squfl020-040persp                 14.675618         14.648231    26.207118           17.704640   14.648231    26.207118
squfl020-050persp                 28.513526         28.554706    48.503184           34.646093   28.513526    48.503184
squfl020-150persp                382.047458        377.010063   593.485150          499.270955  377.010063   593.485150
squfl025-025persp                  9.127393          9.077839    17.049922           11.786334    9.077839    17.049922
squfl025-030persp                 12.025556         12.030943    23.379941           15.872689   12.025556    23.379941
squfl025-040persp                 29.201961         30.544946    52.751578           38.041493   29.201961    52.751578
squfl030-100persp                332.237417        322.953492   488.879887          381.641405  322.953492   488.879887
squfl030-150persp                907.149758        907.737170   910.000000          910.000000  907.149758   910.000000
squfl040-080persp                816.757787        811.064675   910.000000          910.000000  811.064675   910.000000
sssd08-04persp                     0.267678          0.298015     1.219800            1.177053    0.267678     1.219800
sssd12-05persp                     1.446351          1.453533    13.890883           13.861029    1.446351    13.890883
sssd15-04persp                     1.535097          1.522897    28.776389           29.192416    1.522897    29.192416
sssd20-04persp                     1.109153          1.112306   904.083849          902.165806    1.109153   904.083849
sssd25-04persp                   630.744305        631.709564   904.412114          900.064277  630.744305   904.412114
st_e13                             0.049900          0.048726     0.107385            0.077155    0.048726     0.107385
st_e15                             0.065674          0.053638     0.106327            0.074979    0.053638     0.106327
st_e29                             0.040378          0.039440     0.091400            0.087531    0.039440     0.091400
st_e31                             0.047353          0.047487     0.095553            0.062887    0.047353     0.095553
st_e32                             0.068420          0.060888     0.247912            0.137588    0.060888     0.247912
st_e35                             0.069046          0.245251     0.111468            0.670744    0.069046     0.670744
st_e36                             0.059109          0.054752     0.110480            0.071860    0.054752     0.110480
st_e38                             0.037927          0.037951     0.068171            0.053577    0.037927     0.068171
st_e40                             0.058723          0.038296     0.134682            0.049213    0.038296     0.134682
super1                             1.173439          1.668480     8.455985            2.573890    1.173439     8.455985
supplychainp1_020306               0.074999          0.075367     0.199658            0.149034    0.074999     0.199658
supplychainp1_022020               8.422474          8.380758   101.682117           96.393559    8.380758   101.682117
supplychainp1_030510               0.085837          0.086337     0.827573            0.643888    0.085837     0.827573
supplychainr1_020306               0.051486          0.051767     0.119956            0.081459    0.051486     0.119956
supplychainr1_022020               0.671125          0.659446    10.243882            3.008814    0.659446    10.243882
supplychainr1_030510               0.089038          0.094860     0.598808            0.469372    0.089038     0.598808
supplychainr1_053050               9.229933          9.044302    63.392563           77.461204    9.044302    77.461204
supplychain                        0.044398          0.043205     0.095721            0.073199    0.043205     0.095721
synheat                            0.104979          0.110859     0.669645            0.615867    0.104979     0.669645
tanksize                         910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
telecomsp_njlata                 900.417400        904.844903   900.991494          907.428445  900.417400   907.428445
telecomsp_pacbell                900.127643        906.810474   900.337970          909.488252  900.127643   909.488252
tln12                            901.360684          0.067901   901.176033            0.126521    0.067901   901.360684
tln2                               0.041629          0.041389     0.076438            0.078127    0.041389     0.078127
tln4                               1.893045          0.058981     1.834092            1.952048    0.058981     1.952048
tln5                             900.020793          0.060706   900.012104           21.451763    0.060706   900.020793
tln6                             900.045714          0.057095   900.037736            0.074799    0.057095   900.045714
tln7                             900.017116          0.060571   900.030339            0.130783    0.060571   900.030339
tloss                              0.085519          0.885569     0.117522           16.546411    0.085519    16.546411
tltr                               0.060168          0.041104     0.089542            0.054099    0.041104     0.089542
tspn05                             0.062399          0.063228     0.171306            0.173970    0.062399     0.173970
tspn08                             0.103025          0.090117     5.702707            5.717306    0.090117     5.717306
tspn15                             0.352686          0.347968     1.175474            1.052654    0.347968     1.175474
unitcommit2                      900.332368        900.644658   902.354465          901.164414  900.332368   902.354465
unitcommit_200_0_5_mod_7         910.000000        910.000000   910.000000          910.000000  910.000000   910.000000
unitcommit_200_100_2_mod_7       910.000000        910.000000   910.000000          900.531611  900.531611   910.000000
util                               0.103489          0.102139     0.308658            0.237258    0.102139     0.308658
wager                              0.168729          0.221977     0.456092            0.304566    0.168729     0.456092
wastepaper3                        0.236838          0.199717     0.867309            0.313978    0.199717     0.867309
wastepaper4                        0.748732          0.398539     4.769861            0.623751    0.398539     4.769861
waste                              7.094370          7.102649    20.782628           10.360959    7.094370    20.782628
waternd1                           0.075203          0.075411     0.209502            0.150306    0.075203     0.209502
waternd2                           0.070443          0.074435     0.550952            0.292282    0.070443     0.550952
waterno2_01                        0.498970        910.000000     0.776900            0.041189    0.041189   910.000000
waterno2_02                        1.677958        910.000000     2.221085            0.059587    0.059587   910.000000
waterno2_03                        4.961227        910.000000     5.998297            0.071270    0.071270   910.000000
watertreatnd_conc                  0.093674          0.097495     0.647553            0.333652    0.093674     0.647553
watertreatnd_flow                  0.286280          0.290930     0.606256            0.328516    0.286280     0.606256
