Absolute performance profile for SolverTime
Filter: gap <= 0.1002% and not failed
            aecp.1  aoa.0  baron  boa.1  dicopt.1  minotaur.0  sbb.1  scip.1  shot.1  virt. best  virt. worst
21.412140      222    294    246    203       281         260    192     249     319         337           90
21.512150      222    294    246    204       281         260    192     249     319         337           91
21.612160      223    294    247    204       281         260    192     249     319         337           91
21.712170      224    294    247    204       281         260    192     249     319         337           91
21.812180      224    294    247    204       281         260    192     249     319         337           91
21.912190      224    294    247    204       281         260    192     249     319         337           91
22.012200      224    294    247    205       281         260    192     249     319         337           91
22.112210      224    294    247    205       281         261    192     249     319         337           91
22.212220      224    294    248    205       281         261    192     249     319         337           91
22.312230      224    294    249    205       281         261    192     249     319         337           91
22.412240      224    294    249    205       281         261    193     249     319         337           92
22.512250      226    294    249    205       281         261    193     249     319         337           92
22.612260      226    294    249    205       281         261    193     249     319         337           92
22.712270      226    295    249    205       281         262    193     249     319         337           92
22.812280      226    295    249    205       281         262    193     249     319         337           92
22.912290      227    295    249    205       282         262    193     249     319         337           93
23.012300      227    295    249    205       283         262    193     249     319         337           93
23.112310      227    296    250    205       283         262    193     249     319         337           93
23.212320      227    296    250    205       283         262    193     249     319         337           93
23.312330      227    296    250    205       284         262    193     249     319         337           94
23.412340      228    296    250    205       284         262    193     249     319         337           94
23.512350      228    296    250    206       284         262    193     250     319         337           94
23.612360      228    296    250    206       284         262    193     250     319         337           94
23.712370      228    296    250    207       284         262    193     250     319         337           94
23.812380      228    296    250    207       285         262    193     251     319         337           95
23.912390      228    296    251    207       285         262    193     251     319         337           95
24.012400      228    296    251    207       285         262    193     251     319         337           95
24.112410      228    296    251    207       285         262    193     251     319         337           95
24.212420      228    296    251    207       285         262    193     251     319         337           95
24.312430      228    296    251    209       285         262    193     251     319         337           95
24.412440      228    296    252    210       285         262    193     251     319         337           95
24.512450      228    296    252    210       285         262    193     251     319         337           95
24.612460      228    296    253    210       285         262    193     251     319         337           95
24.712470      228    296    253    210       285         262    193     251     319         337           95
24.812480      228    296    254    211       285         262    193     251     319         337           95
24.912490      228    296    255    212       285         262    193     251     319         337           95
25.012500      228    296    255    212       285         263    194     251     319         337           95
25.112510      228    296    255    212       285         263    194     251     320         338           95
25.212520      228    296    255    212       285         263    194     251     320         338           95
25.312530      228    296    255    212       285         263    194     251     320         338           95
25.412540      228    296    255    212       285         263    194     251     320         338           95
25.512550      228    296    256    212       285         263    194     251     320         338           95
25.612560      228    296    257    213       285         263    194     251     320         338           95
25.712570      228    296    257    213       285         263    194     251     320         338           95
25.812580      228    296    257    213       285         263    194     251     320         338           95
25.912590      228    297    258    213       286         263    194     251     320         338           95
26.012600      228    297    258    214       286         263    194     251     320         338           95
26.112610      228    297    258    215       286         263    194     251     320         338           95
26.212620      228    297    258    216       286         263    194     251     320         338           95
26.312630      228    297    258    216       286         263    195     251     320         338           96
26.412640      229    297    258    216       286         263    195     251     320         338           96
26.512650      229    297    258    216       286         263    195     251     320         338           96
26.612660      230    297    258    216       286         263    195     251     320         338           96
26.712670      230    297    258    216       286         263    195     251     320         338           96
26.812680      230    297    258    216       286         263    195     251     320         338           96
26.912690      230    297    258    218       286         263    195     251     320         338           96
27.012700      230    297    258    218       286         264    195     251     320         338           96
27.112710      230    297    258    218       286         264    195     251     320         338           96
27.212720      230    297    258    218       286         264    195     251     320         338           96
27.312730      230    297    258    218       286         265    195     251     320         338           96
27.412740      230    297    258    218       286         265    195     251     320         338           96
27.512750      230    297    258    218       286         265    195     251     320         338           96
27.612760      230    297    258    219       286         265    195     251     320         338           96
27.712770      230    297    259    219       286         265    195     251     320         338           96
27.812780      230    297    259    220       286         265    195     251     320         338           97
27.912790      230    297    259    220       286         265    195     251     320         338           97
28.012800      230    297    259    221       286         265    195     251     320         338           97
28.112810      230    297    259    221       286         265    195     251     320         338           97
28.212820      230    297    259    221       286         266    195     252     320         338           97
28.312830      230    297    259    221       286         266    195     252     320         338           97
28.412840      230    297    259    221       288         266    195     252     320         338           97
28.512850      230    297    259    221       288         266    195     252     320         338           97
28.612860      230    297    259    221       288         266    195     252     320         338           97
28.712870      230    297    259    221       288         266    195     252     320         338           97
28.812880      230    297    259    221       288         267    195     252     320         338           98
28.912890      230    297    259    221       288         268    195     252     320         338           98
29.012900      230    297    259    221       288         268    195     252     320         338           98
29.112910      230    298    260    221       288         269    195     252     320         338           98
29.212920      231    298    260    221       288         269    195     252     320         338           98
29.312930      231    298    260    221       288         269    195     252     320         338           98
29.412940      231    298    260    221       288         270    195     252     320         338           99
29.512950      231    298    260    221       288         270    195     252     320         338           99
29.612960      231    298    260    221       288         270    195     252     320         338           99
29.712970      231    298    260    222       288         271    195     252     320         338           99
29.812980      231    298    261    222       289         271    195     252     320         338          100
29.912990      231    298    261    222       289         271    195     252     320         338          100
30.013000      231    298    261    222       289         271    195     252     320         338          100
30.113010      231    298    261    222       289         271    195     252     320         338          100
30.213020      231    298    261    222       289         271    195     252     320         338          100
30.313030      231    298    261    222       289         271    195     252     320         338          100
30.413040      231    298    261    222       289         271    195     252     320         338          100
30.513050      231    298    262    222       289         271    195     252     320         338          100
30.613060      231    298    264    222       289         271    195     252     320         338          100
30.713070      231    298    264    222       289         271    195     252     320         338          100
30.813080      231    298    264    222       289         271    195     252     320         338          100
30.913090      231    298    264    222       290         271    195     252     320         338          100
31.013100      231    298    264    222       290         271    195     252     320         338          100
31.113110      231    298    265    222       290         271    195     252     320         338          100
31.213120      231    298    265    222       290         271    195     252     320         338          100
31.313130      231    298    265    223       290         271    195     252     320         338          100
31.413140      231    298    265    223       290         271    195     252     320         338          100
31.513150      231    298    265    223       290         271    195     252     320         338          100
31.613160      231    299    265    223       290         271    195     253     320         338          100
31.713170      231    299    265    223       290         271    195     253     320         338          100
31.813180      231    299    265    223       290         271    195     253     320         338          100
31.913190      231    299    265    224       290         271    195     253     320         338          101
32.013200      231    299    265    224       290         271    195     253     320         338          101
32.113210      231    299    265    224       290         271    195     253     320         338          101
32.213220      232    299    265    224       290         271    195     253     320         338          101
32.313230      232    299    265    224       290         271    195     253     320         338          101
32.413240      232    299    265    224       290         271    195     253     320         338          101
32.513250      232    299    265    224       290         271    195     253     320         338          101
32.613260      232    299    265    224       290         271    195     253     320         338          101
32.713270      232    299    265    224       290         272    195     255     320         338          102
32.813280      232    299    265    224       290         272    195     256     320         338          102
32.913290      232    299    265    224       290         272    195     257     320         338          102
33.013300      232    299    265    224       290         272    195     257     322         340          102
33.113310      232    299    265    224       290         272    195     257     322         340          102
33.213320      232    299    265    224       290         272    195     257     322         340          102
33.313330      232    299    265    224       290         272    195     257     322         340          102
33.413340      232    299    265    224       290         272    195     257     322         340          102
33.513350      232    299    265    224       290         272    195     257     322         340          102
33.613360      232    299    265    224       290         272    195     257     322         340          102
33.713370      232    299    265    224       290         272    195     257     322         340          102
33.813380      232    299    265    224       290         272    196     258     322         340          102
33.913390      232    299    265    224       290         272    196     258     322         340          102
34.013400      233    299    265    224       290         273    196     258     322         340          102
34.113410      233    299    265    224       290         273    197     258     322         340          103
34.213420      233    299    265    224       290         273    197     258     322         340          103
34.313430      233    299    265    224       290         273    197     258     322         340          103
34.413440      233    299    265    224       290         273    197     258     322         340          103
34.513450      233    299    265    224       290         273    197     258     322         340          103
34.613460      233    299    265    224       290         273    197     258     322         340          103
34.713470      233    299    265    224       290         274    197     258     322         340          103
34.813480      233    299    265    224       290         274    197     258     322         340          103
34.913490      233    299    265    224       290         274    197     258     322         340          103
35.013500      233    299    265    224       290         274    197     259     322         340          103
35.113510      233    299    265    224       290         276    197     259     322         340          105
35.213520      233    299    265    224       290         276    197     259     322         340          105
35.313530      233    299    265    224       290         276    197     259     322         340          105
35.413540      233    299    265    224       290         276    197     259     322         340          105
35.513550      233    299    265    225       290         276    197     259     322         340          105
35.613560      233    300    265    225       290         276    197     259     323         340          105
35.713570      234    300    265    225       290         276    197     259     323         340          105
35.813580      234    300    265    225       290         276    197     259     323         340          105
35.913590      234    300    265    225       290         276    197     259     323         340          105
36.013600      234    300    265    226       290         276    198     260     323         340          105
36.113610      234    300    265    226       290         276    198     260     323         340          105
36.213620      234    300    265    226       290         276    198     260     323         340          105
36.313630      234    300    265    226       290         276    198     260     323         340          105
36.413640      234    300    265    226       290         276    198     260     323         340          105
36.513650      234    300    265    226       290         276    198     260     323         340          105
36.613660      234    300    265    226       290         276    198     261     323         340          105
36.713670      234    300    265    226       290         276    198     261     323         340          105
36.813680      234    300    265    226       290         276    198     261     323         340          105
36.913690      234    300    265    227       290         276    198     261     323         340          105
37.013700      234    300    265    228       290         276    198     261     323         340          105
37.113710      234    300    266    228       290         276    198     261     323         340          105
37.213720      234    300    266    228       290         276    198     261     323         340          105
37.313730      234    300    267    228       290         276    198     261     323         340          106
37.413740      234    300    267    228       290         276    198     261     323         340          106
37.513750      234    300    267    228       290         276    198     261     323         340          106
37.613760      234    300    267    228       290         276    198     261     323         340          106
37.713770      234    300    267    228       290         276    198     261     323         340          106
37.813780      234    300    267    228       290         276    198     261     323         340          106
37.913790      234    300    267    228       290         276    198     261     323         340          106
38.013800      234    300    267    228       290         277    198     261     323         340          106
38.113810      234    300    267    228       290         277    198     261     323         340          106
38.213820      234    300    267    228       290         277    198     261     323         340          106
38.313830      234    300    268    229       290         277    198     261     323         340          107
38.413840      234    300    268    229       290         277    198     261     323         340          107
38.513850      234    300    268    230       291         277    198     261     323         340          107
38.613860      234    300    268    231       291         277    199     262     323         340          107
38.713870      234    300    268    231       291         277    199     262     323         340          107
38.813880      234    300    268    231       291         277    199     262     323         340          107
38.913890      234    300    268    231       291         277    199     262     323         340          107
39.013900      234    300    268    232       291         278    199     262     323         340          107
39.113910      234    300    268    232       291         278    199     262     323         340          107
39.213920      234    300    268    233       291         278    199     262     323         340          107
39.313930      234    300    268    233       291         279    199     262     323         340          107
39.413940      234    300    268    233       291         279    199     262     323         340          107
39.513950      235    300    268    233       291         279    199     262     323         340          107
39.613960      235    300    268    233       291         279    199     262     323         340          107
39.713970      235    300    268    233       291         279    199     262     323         340          107
39.813980      235    301    268    233       291         279    199     262     323         340          107
39.913990      235    301    268    233       291         279    199     262     323         340          107
40.014000      235    301    268    233       292         279    199     262     323         340          107
40.114010      235    301    268    233       292         279    199     262     323         340          107
40.214020      235    301    268    233       292         279    199     262     323         340          107
40.314030      235    301    268    233       292         279    199     262     323         340          107
40.414040      235    301    268    233       292         279    199     262     323         340          107
40.514050      235    301    268    233       292         279    199     262     323         340          107
40.614060      235    301    268    233       292         279    199     262     323         340          107
40.714070      235    301    268    233       292         279    199     262     323         340          107
40.814080      235    301    268    233       292         279    199     262     323         340          107
