Relative performance profile for NumberOfNodes
Filter: gap <= 0.1002% and not failed
              aecp.1  aoa.0  baron  boa.1  dicopt.1  minotaur.0  sbb.1  scip.1  shot.1  virt. best  virt. worst
1.059643e+00       0      0     90    309         0         315      9     123     150         356            0
1.061304e+00       0      0     90    309         0         315      9     123     150         356            0
1.062967e+00       0      0     90    309         0         315      9     123     150         356            0
1.064632e+00       0      0     90    309         0         315      9     123     150         356            0
1.066301e+00       0      0     90    309         0         315      9     123     150         356            0
1.067971e+00       0      0     90    309         0         315      9     123     150         356            0
1.069645e+00       0      0     90    309         0         315      9     123     150         356            0
1.071321e+00       0      0     90    309         0         315      9     123     150         356            0
1.073000e+00       0      0     90    309         0         315      9     123     150         356            0
1.074681e+00       0      0     90    309         0         315      9     123     150         356            0
1.076365e+00       0      0     90    309         0         315      9     123     150         356            0
1.078052e+00       0      0     90    309         0         315      9     123     150         356            0
1.079741e+00       0      0     90    309         0         315      9     123     150         356            0
1.081433e+00       0      0     90    309         0         315      9     123     150         356            0
1.083127e+00       0      0     90    309         0         315      9     123     150         356            0
1.084825e+00       0      0     90    309         0         315      9     123     150         356            0
1.086524e+00       0      0     90    309         0         315      9     123     150         356            0
1.088227e+00       0      0     90    309         0         315      9     123     150         356            0
1.089932e+00       0      0     90    309         0         315      9     123     150         356            0
1.091640e+00       0      0     90    309         0         315      9     123     150         356            0
1.093351e+00       0      0     90    309         0         315      9     123     150         356            0
1.095064e+00       0      0     90    309         0         315      9     123     150         356            0
1.096780e+00       0      0     90    309         0         315      9     123     150         356            0
1.098498e+00       0      0     90    309         0         315      9     123     150         356            0
1.100220e+00       0      0     90    309         0         315      9     123     150         356            0
1.101944e+00       0      0     90    309         0         315      9     123     150         356            0
1.103670e+00       0      0     90    309         0         315      9     123     150         356            0
1.105400e+00       0      0     90    309         0         315      9     123     150         356            0
1.107132e+00       0      0     90    309         0         315      9     123     150         356            0
1.108867e+00       0      0     90    309         0         315      9     123     150         356            0
1.110604e+00       0      0     90    309         0         315      9     123     150         356            0
1.112345e+00       0      0     90    309         0         315      9     123     150         356            0
1.114088e+00       0      0     90    309         0         315      9     123     150         356            0
1.115833e+00       0      0     90    309         0         315      9     123     150         356            0
1.117582e+00       0      0     90    309         0         315      9     123     150         356            0
1.119333e+00       0      0     90    309         0         315      9     123     150         356            0
1.121087e+00       0      0     90    309         0         315      9     123     150         356            0
1.122844e+00       0      0     90    309         0         315      9     123     150         356            0
1.124603e+00       0      0     90    309         0         315      9     123     150         356            0
1.126365e+00       0      0     90    309         0         315      9     123     150         356            0
1.128130e+00       0      0     90    309         0         315      9     123     150         356            0
1.129898e+00       0      0     90    309         0         315      9     123     150         356            0
1.131669e+00       0      0     90    309         0         315      9     123     150         356            0
1.133442e+00       0      0     90    309         0         315      9     123     150         356            0
1.135218e+00       0      0     90    309         0         315      9     123     150         356            0
1.136997e+00       0      0     90    309         0         315      9     123     150         356            0
1.138778e+00       0      0     90    309         0         315      9     123     150         356            0
1.140563e+00       0      0     90    309         0         315      9     123     150         356            0
1.142350e+00       0      0     90    309         0         315      9     123     150         356            0
1.144140e+00       0      0     90    309         0         315      9     123     150         356            0
1.145933e+00       0      0     90    309         0         315      9     123     150         356            0
1.147729e+00       0      0     90    309         0         315      9     123     150         356            0
1.149527e+00       0      0     90    309         0         315      9     123     150         356            0
1.151328e+00       0      0     90    309         0         315      9     123     150         356            0
1.153132e+00       0      0     90    309         0         315      9     123     150         356            0
1.154939e+00       0      0     90    309         0         315      9     123     150         356            0
1.156749e+00       0      0     90    309         0         315      9     123     150         356            0
1.158562e+00       0      0     90    309         0         315      9     123     150         356            0
1.160377e+00       0      0     90    309         0         315      9     123     150         356            0
1.162195e+00       0      0     90    309         0         315      9     123     150         356            0
1.164016e+00       0      0     90    309         0         315      9     123     150         356            0
1.165840e+00       0      0     90    309         0         315      9     123     150         356            0
1.167667e+00       0      0     90    309         0         315      9     123     150         356            0
1.169497e+00       0      0     90    309         0         315      9     123     150         356            0
1.171329e+00       0      0     90    309         0         315      9     123     150         356            0
1.173165e+00       0      0     90    309         0         315      9     123     150         356            0
1.175003e+00       0      0     90    309         0         315      9     123     150         356            0
1.176844e+00       0      0     90    309         0         315      9     123     150         356            0
1.178688e+00       0      0     90    309         0         315      9     123     150         356            0
1.180535e+00       0      0     90    309         0         315      9     123     150         356            0
1.182385e+00       0      0     90    309         0         315      9     123     150         356            0
1.184238e+00       0      0     90    309         0         315      9     123     150         356            0
1.186094e+00       0      0     90    309         0         315      9     123     150         356            0
1.187952e+00       0      0     90    309         0         315      9     123     150         356            0
1.189814e+00       0      0     90    309         0         315      9     123     150         356            0
1.191678e+00       0      0     90    309         0         315      9     123     150         356            0
1.193545e+00       0      0     90    309         0         315      9     123     150         356            0
1.195416e+00       0      0     90    309         0         315      9     123     150         356            0
1.197289e+00       0      0     90    309         0         315      9     123     150         356            0
1.199165e+00       0      0     90    309         0         315      9     123     150         356            0
1.201044e+00       0      0     90    309         0         315      9     123     150         356            0
1.202926e+00       0      0     90    309         0         315      9     123     150         356            0
1.204811e+00       0      0     90    309         0         315      9     123     150         356            0
1.206699e+00       0      0     90    309         0         315      9     123     150         356            0
1.208590e+00       0      0     90    309         0         315      9     123     150         356            0
1.210483e+00       0      0     90    309         0         315      9     123     150         356            0
1.212380e+00       0      0     90    309         0         315      9     123     150         356            0
1.214280e+00       0      0     90    309         0         315      9     123     150         356            0
1.216183e+00       0      0     90    309         0         315      9     123     150         356            0
1.218088e+00       0      0     90    309         0         315      9     123     150         356            0
1.219997e+00       0      0     90    309         0         315      9     123     150         356            0
1.221909e+00       0      0     90    309         0         315      9     123     150         356            0
1.223823e+00       0      0     90    309         0         315      9     123     150         356            0
1.225741e+00       0      0     90    309         0         315      9     123     150         356            0
1.227662e+00       0      0     90    309         0         315      9     123     150         356            0
1.229586e+00       0      0     90    309         0         315      9     123     150         356            0
1.231512e+00       0      0     90    309         0         315      9     123     150         356            0
1.233442e+00       0      0     90    309         0         315      9     123     150         356            0
1.235375e+00       0      0     90    309         0         315      9     123     150         356            0
1.237311e+00       0      0     90    309         0         315      9     123     150         356            0
1.239249e+00       0      0     90    309         0         315      9     123     150         356            0
1.241191e+00       0      0     90    309         0         315      9     123     150         356            0
1.243136e+00       0      0     90    309         0         315      9     123     150         356            0
1.245084e+00       0      0     90    309         0         315      9     123     150         356            0
1.247035e+00       0      0     90    309         0         315      9     123     150         356            0
1.248989e+00       0      0     90    309         0         315      9     123     150         356            0
1.250946e+00       0      0     90    309         0         315      9     123     150         356            0
1.252906e+00       0      0     90    309         0         315      9     123     150         356            0
1.254870e+00       0      0     90    309         0         315      9     123     150         356            0
1.256836e+00       0      0     90    309         0         315      9     123     150         356            0
1.258805e+00       0      0     90    309         0         315      9     123     150         356            0
1.260778e+00       0      0     90    309         0         315      9     123     150         356            0
1.262754e+00       0      0     90    309         0         315      9     123     150         356            0
1.264732e+00       0      0     90    309         0         315      9     123     150         356            0
1.266714e+00       0      0     90    309         0         315      9     123     150         356            0
1.268699e+00       0      0     90    309         0         315      9     123     150         356            0
1.270687e+00       0      0     90    309         0         315      9     123     150         356            0
1.272678e+00       0      0     90    309         0         315      9     123     150         356            0
1.274672e+00       0      0     90    309         0         315      9     123     150         356            0
1.276670e+00       0      0     90    309         0         315      9     123     150         356            0
1.278670e+00       0      0     90    309         0         315      9     123     150         356            0
1.280674e+00       0      0     90    309         0         315      9     123     150         356            0
1.282681e+00       0      0     90    309         0         315      9     123     150         356            0
1.284690e+00       0      0     90    309         0         315      9     123     150         356            0
1.286703e+00       0      0     90    309         0         315      9     123     150         356            0
1.288720e+00       0      0     90    309         0         315      9     123     150         356            0
1.290739e+00       0      0     90    309         0         315      9     123     150         356            0
1.292762e+00       0      0     90    309         0         315      9     123     150         356            0
1.294787e+00       0      0     90    309         0         315      9     123     150         356            0
1.296816e+00       0      0     90    309         0         315      9     123     150         356            0
1.298848e+00       0      0     90    309         0         315      9     123     150         356            0
1.300884e+00       0      0     90    309         0         315      9     123     150         356            0
1.302922e+00       0      0     90    309         0         315      9     123     150         356            0
1.304964e+00       0      0     90    309         0         315      9     123     150         356            0
1.307008e+00       0      0     90    309         0         315      9     123     150         356            0
1.309056e+00       0      0     90    309         0         315      9     123     150         356            0
1.311108e+00       0      0     90    309         0         315      9     123     150         356            0
1.313162e+00       0      0     90    309         0         315      9     123     150         356            0
1.315220e+00       0      0     90    309         0         315      9     123     150         356            0
1.317281e+00       0      0     90    309         0         315      9     123     150         356            0
1.319345e+00       0      0     90    309         0         315      9     123     150         356            0
1.321412e+00       0      0     90    309         0         315      9     123     150         356            0
1.323483e+00       0      0     90    309         0         315      9     123     150         356            0
1.325557e+00       0      0     90    309         0         315      9     123     150         356            0
1.327634e+00       0      0     90    309         0         315      9     123     150         356            0
1.329714e+00       0      0     90    309         0         315      9     123     150         356            0
1.331798e+00       0      0     90    309         0         315      9     123     150         356            0
1.333885e+00       0      0     90    309         0         315      9     123     150         356            0
1.335975e+00       0      0     90    309         0         315      9     123     150         356            0
1.338068e+00       0      0     90    309         0         315      9     123     150         356            0
1.340165e+00       0      0     90    309         0         315      9     123     150         356            0
1.342265e+00       0      0     90    309         0         315      9     123     150         356            0
1.344368e+00       0      0     90    309         0         315      9     123     150         356            0
1.346475e+00       0      0     90    309         0         315      9     123     150         356            0
1.348585e+00       0      0     90    309         0         315      9     123     150         356            0
1.350698e+00       0      0     90    309         0         315      9     123     150         356            0
1.352814e+00       0      0     90    309         0         315      9     123     150         356            0
1.354934e+00       0      0     90    309         0         315      9     123     150         356            0
1.357057e+00       0      0     90    309         0         315      9     123     150         356            0
1.359184e+00       0      0     90    309         0         315      9     123     150         356            0
1.361313e+00       0      0     90    309         0         315      9     123     150         356            0
1.363447e+00       0      0     90    309         0         315      9     123     150         356            0
1.365583e+00       0      0     90    309         0         315      9     123     150         356            0
1.367723e+00       0      0     90    309         0         315      9     123     150         356            0
1.369866e+00       0      0     90    309         0         315      9     123     150         356            0
1.372013e+00       0      0     90    309         0         315      9     123     150         356            0
1.374162e+00       0      0     90    309         0         315      9     123     150         356            0
1.376316e+00       0      0     90    309         0         315      9     123     150         356            0
1.378472e+00       0      0     90    309         0         315      9     123     150         356            0
1.380632e+00       0      0     90    309         0         315      9     123     150         356            0
1.382796e+00       0      0     90    309         0         315      9     123     150         356            0
1.384963e+00       0      0     90    309         0         315      9     123     150         356            0
1.387133e+00       0      0     90    309         0         315      9     123     150         356            0
1.389306e+00       0      0     90    309         0         315      9     123     150         356            0
1.391483e+00       0      0     90    309         0         315      9     123     150         356            0
1.393664e+00       0      0     90    309         0         315      9     123     150         356            0
1.395848e+00       0      0     90    309         0         315      9     123     150         356            0
1.398035e+00       0      0     90    309         0         315      9     123     150         356            0
1.400225e+00       0      0     90    309         0         315      9     123     150         356            0
1.402420e+00       0      0     90    309         0         315      9     123     150         356            0
1.404617e+00       0      0     90    309         0         315      9     123     150         356            0
1.406818e+00       0      0     90    309         0         315      9     123     150         356            0
1.409023e+00       0      0     90    309         0         315      9     123     150         356            0
1.411230e+00       0      0     90    309         0         315      9     123     150         356            0
1.413442e+00       0      0     90    309         0         315      9     123     150         356            0
1.415657e+00       0      0     90    309         0         315      9     123     150         356            0
1.417875e+00       0      0     90    309         0         315      9     123     150         356            0
1.420097e+00       0      0     90    309         0         315      9     123     150         356            0
1.422322e+00       0      0     90    309         0         315      9     123     150         356            0
1.424551e+00       0      0     90    309         0         315      9     123     150         356            0
1.426783e+00       0      0     90    309         0         315      9     123     150         356            0
1.429018e+00       0      0     90    309         0         315      9     123     150         356            0
1.431258e+00       0      0     90    309         0         315      9     123     150         356            0
1.433500e+00       0      0     90    309         0         315      9     123     150         356            0
1.435747e+00       0      0     90    309         0         315      9     123     150         356            0
1.437996e+00       0      0     90    309         0         315      9     123     150         356            0
1.440250e+00       0      0     90    309         0         315      9     123     150         356            0
1.442507e+00       0      0     90    309         0         315      9     123     150         356            0
1.444767e+00       0      0     90    309         0         315      9     123     150         356            0
1.447031e+00       0      0     90    309         0         315      9     123     150         356            0
1.449298e+00       0      0     90    309         0         315      9     123     150         356            0
1.451569e+00       0      0     90    309         0         315      9     123     150         356            0
1.453844e+00       0      0     90    309         0         315      9     123     150         356            0
1.456122e+00       0      0     90    309         0         315      9     123     150         356            0
1.458404e+00       0      0     90    309         0         315      9     123     150         356            0
1.460689e+00       0      0     90    309         0         315      9     123     150         356            0
1.462978e+00       0      0     90    309         0         315      9     123     150         356            0
1.465270e+00       0      0     90    309         0         315      9     123     150         356            0
1.467566e+00       0      0     90    309         0         315      9     123     150         356            0
1.469866e+00       0      0     90    309         0         315      9     123     150         356            0
1.472169e+00       0      0     90    309         0         315      9     123     150         356            0
1.474476e+00       0      0     90    309         0         315      9     123     150         356            0
1.476786e+00       0      0     90    309         0         315      9     123     150         356            0
1.479100e+00       0      0     90    309         0         315      9     123     150         356            0
1.481418e+00       0      0     90    309         0         315      9     123     150         356            0
1.483739e+00       0      0     90    309         0         315      9     123     150         356            0
1.486064e+00       0      0     90    309         0         315      9     123     150         356            0
1.488393e+00       0      0     90    309         0         315      9     123     150         356            0
1.490725e+00       0      0     90    309         0         315      9     123     150         356            0
1.493061e+00       0      0     90    309         0         315      9     123     150         356            0
1.495401e+00       0      0     90    309         0         315      9     123     150         356            0
1.497744e+00       0      0     90    309         0         315      9     123     150         356            0
1.500091e+00       0      0     90    309         0         315      9     123     150         356            0
1.502441e+00       0      0     90    309         0         315      9     123     150         356            0
1.504796e+00       0      0     90    309         0         315      9     123     150         356            0
1.507154e+00       0      0     90    309         0         315      9     123     150         356            0
1.509515e+00       0      0     90    309         0         315      9     123     150         356            0
1.511881e+00       0      0     90    309         0         315      9     123     150         356            0
1.514250e+00       0      0     90    309         0         315      9     123     150         356            0
1.516622e+00       0      0     90    309         0         315      9     123     150         356            0
1.518999e+00       0      0     90    309         0         315      9     123     150         356            0
1.521379e+00       0      0     90    309         0         315      9     123     150         356            0
1.523763e+00       0      0     90    309         0         315      9     123     150         356            0
1.526151e+00       0      0     90    309         0         315      9     123     150         356            0
1.528542e+00       0      0     90    309         0         315      9     123     150         356            0
1.530937e+00       0      0     90    309         0         315      9     123     150         356            0
1.533336e+00       0      0     90    309         0         315      9     123     150         356            0
1.535739e+00       0      0     90    309         0         315      9     123     150         356            0
1.538145e+00       0      0     90    309         0         315      9     123     150         356            0
1.540556e+00       0      0     90    309         0         315      9     123     150         356            0
1.542970e+00       0      0     90    309         0         315      9     123     150         356            0
1.545387e+00       0      0     90    309         0         315      9     123     150         356            0
1.547809e+00       0      0     90    309         0         315      9     123     150         356            0
1.550234e+00       0      0     90    309         0         315      9     123     150         356            0
1.552664e+00       0      0     90    309         0         315      9     123     150         356            0
1.555096e+00       0      0     90    309         0         315      9     123     150         356            0
1.557533e+00       0      0     90    309         0         315      9     123     150         356            0
1.559974e+00       0      0     90    309         0         315      9     123     150         356            0
1.562418e+00       0      0     90    309         0         315      9     123     150         356            0
1.564867e+00       0      0     90    309         0         315      9     123     150         356            0
1.567319e+00       0      0     90    309         0         315      9     123     150         356            0
1.569775e+00       0      0     90    309         0         315      9     123     150         356            0
1.572234e+00       0      0     90    309         0         315      9     123     150         356            0
1.574698e+00       0      0     90    309         0         315      9     123     150         356            0
1.577165e+00       0      0     90    309         0         315      9     123     150         356            0
1.579637e+00       0      0     90    309         0         315      9     123     150         356            0
1.582112e+00       0      0     90    309         0         315      9     123     150         356            0
1.584591e+00       0      0     90    309         0         315      9     123     150         356            0
1.587074e+00       0      0     90    309         0         315      9     123     150         356            0
1.589561e+00       0      0     90    309         0         315      9     123     150         356            0
1.592052e+00       0      0     90    309         0         315      9     123     150         356            0
1.594546e+00       0      0     90    309         0         315      9     123     150         356            0
1.597045e+00       0      0     90    309         0         315      9     123     150         356            0
1.599548e+00       0      0     90    309         0         315      9     123     150         356            0
1.602054e+00       0      0     90    309         0         315      9     123     150         356            0
1.604564e+00       0      0     90    309         0         315      9     123     150         356            0
1.607079e+00       0      0     90    309         0         315      9     123     150         356            0
1.609597e+00       0      0     90    309         0         315      9     123     150         356            0
1.612119e+00       0      0     90    309         0         315      9     123     150         356            0
1.614645e+00       0      0     90    309         0         315      9     123     150         356            0
1.617175e+00       0      0     90    309         0         315      9     123     150         356            0
1.619709e+00       0      0     90    309         0         315      9     123     150         356            0
1.622247e+00       0      0     90    309         0         315      9     123     150         356            0
1.624789e+00       0      0     90    309         0         315      9     123     150         356            0
1.627335e+00       0      0     90    309         0         315      9     123     150         356            0
1.629885e+00       0      0     90    309         0         315     10     123     150         356            0
1.632439e+00       0      0     90    309         0         315     10     123     150         356            0
1.634997e+00       0      0     90    309         0         315     10     123     150         356            0
1.637559e+00       0      0     90    309         0         315     10     123     150         356            0
1.640125e+00       0      0     90    309         0         315     10     123     150         356            0
1.642695e+00       0      0     90    309         0         315     10     123     150         356            0
1.645269e+00       0      0     90    309         0         315     10     123     150         356            0
1.647847e+00       0      0     90    309         0         315     10     123     150         356            0
1.650430e+00       0      0     90    309         0         315     10     123     150         356            0
1.653016e+00       0      0     90    309         0         315     10     123     150         356            0
1.655606e+00       0      0     90    309         0         315     10     123     150         356            0
1.658200e+00       0      0     90    309         0         315     10     123     150         356            0
1.660798e+00       0      0     90    309         0         315     10     123     150         356            0
1.663401e+00       0      0     90    309         0         315     10     123     150         356            0
1.666007e+00       0      0     90    309         0         315     10     123     150         356            0
1.668618e+00       0      0     90    309         0         315     10     123     150         356            0
1.671233e+00       0      0     90    309         0         315     10     123     150         356            0
1.673851e+00       0      0     90    309         0         315     10     123     150         356            0
1.676474e+00       0      0     90    309         0         315     10     123     150         356            0
1.679101e+00       0      0     90    309         0         315     10     123     150         356            0
1.681732e+00       0      0     90    309         0         315     10     123     150         356            0
1.684368e+00       0      0     90    309         0         315     10     123     150         356            0
1.687007e+00       0      0     90    309         0         315     10     123     150         356            0
1.689650e+00       0      0     90    309         0         315     10     123     150         356            0
1.692298e+00       0      0     90    309         0         315     10     123     150         356            0
1.694950e+00       0      0     90    309         0         315     10     123     150         356            0
1.697606e+00       0      0     90    309         0         315     10     123     150         356            0
1.700266e+00       0      0     90    309         0         315     10     123     150         356            0
1.702930e+00       0      0     90    309         0         315     10     123     150         356            0
1.705598e+00       0      0     90    309         0         315     10     123     150         356            0
1.708271e+00       0      0     90    309         0         315     10     123     150         356            0
1.710948e+00       0      0     90    309         0         315     10     123     150         356            0
1.713629e+00       0      0     90    309         0         315     10     123     150         356            0
1.716314e+00       0      0     90    309         0         315     10     123     150         356            0
1.719003e+00       0      0     90    309         0         315     10     123     150         356            0
1.721697e+00       0      0     90    309         0         315     10     123     150         356            0
1.724395e+00       0      0     90    309         0         315     10     123     150         356            0
1.727097e+00       0      0     90    309         0         315     10     123     150         356            0
1.729803e+00       0      0     90    309         0         315     10     123     150         356            0
1.732514e+00       0      0     90    309         0         315     10     123     150         356            0
1.735229e+00       0      0     90    309         0         315     10     123     150         356            0
1.737948e+00       0      0     90    309         0         315     10     123     150         356            0
1.740671e+00       0      0     90    309         0         315     10     123     150         356            0
1.743398e+00       0      0     90    309         0         315     10     123     150         356            0
1.746130e+00       0      0     90    309         0         315     10     123     150         356            0
1.748866e+00       0      0     90    309         0         315     10     123     150         356            0
1.751607e+00       0      0     90    309         0         315     10     123     150         356            0
1.754352e+00       0      0     90    309         0         315     10     123     150         356            0
1.757101e+00       0      0     90    309         0         315     10     123     150         356            0
1.759854e+00       0      0     90    309         0         315     10     123     150         356            0
1.762611e+00       0      0     90    309         0         315     10     123     150         356            0
1.765373e+00       0      0     90    309         0         315     10     123     150         356            0
1.768140e+00       0      0     90    309         0         315     10     123     150         356            0
1.770910e+00       0      0     90    309         0         315     10     123     150         356            0
1.773685e+00       0      0     90    309         0         315     10     123     150         356            0
1.776465e+00       0      0     90    309         0         315     10     123     150         356            0
1.779248e+00       0      0     90    309         0         315     10     123     150         356            0
1.782036e+00       0      0     90    309         0         315     10     123     150         356            0
1.784829e+00       0      0     90    309         0         315     10     123     150         356            0
1.787625e+00       0      0     90    309         0         315     10     123     150         356            0
1.790426e+00       0      0     90    309         0         315     10     123     150         356            0
1.793232e+00       0      0     90    309         0         315     10     123     150         356            0
1.796042e+00       0      0     90    309         0         315     10     123     150         356            0
1.798856e+00       0      0     90    309         0         315     10     123     150         356            0
1.801675e+00       0      0     90    309         0         315     10     123     150         356            0
1.804498e+00       0      0     90    309         0         315     10     123     150         356            0
1.807326e+00       0      0     90    309         0         315     10     123     150         356            0
1.810158e+00       0      0     90    309         0         315     10     123     150         356            0
1.812994e+00       0      0     90    309         0         315     10     123     150         356            0
1.815835e+00       0      0     90    309         0         315     10     123     150         356            0
1.818680e+00       0      0     90    309         0         315     10     123     150         356            0
1.821530e+00       0      0     90    309         0         315     10     123     150         356            0
1.824385e+00       0      0     90    309         0         315     10     123     150         356            0
1.827243e+00       0      0     90    309         0         315     10     123     150         356            0
1.830106e+00       0      0     90    309         0         315     10     123     150         356            0
1.832974e+00       0      0     90    309         0         315     10     123     150         356            0
1.835846e+00       0      0     90    309         0         315     10     123     150         356            0
1.838723e+00       0      0     90    309         0         315     10     123     150         356            0
1.841604e+00       0      0     90    309         0         315     10     123     150         356            0
1.844490e+00       0      0     90    309         0         315     10     123     150         356            0
1.847380e+00       0      0     90    309         0         315     10     123     150         356            0
1.850275e+00       0      0     90    309         0         315     10     123     150         356            0
1.853174e+00       0      0     90    309         0         315     10     123     150         356            0
1.856078e+00       0      0     90    309         0         315     10     123     150         356            0
1.858987e+00       0      0     90    309         0         315     10     123     150         356            0
1.861900e+00       0      0     90    309         0         315     10     123     150         356            0
1.864817e+00       0      0     90    309         0         315     10     123     150         356            0
1.867739e+00       0      0     90    309         0         315     10     123     150         356            0
1.870666e+00       0      0     90    309         0         315     10     123     150         356            0
