Relative performance profile for NumberOfIterations
Filter: gap <= 0.102% and not failed
              Scb2804m  boaos  scip  virt. best  virt. worst
3.231983e+00       329    108    40         374            9
3.237373e+00       329    108    40         374            9
3.242772e+00       329    108    40         374            9
3.248180e+00       329    108    40         374            9
3.253597e+00       329    108    40         374            9
3.259023e+00       329    108    40         374            9
3.264458e+00       329    108    40         374            9
3.269902e+00       329    108    40         374            9
3.275356e+00       329    108    40         374            9
3.280818e+00       329    108    40         374            9
3.286289e+00       329    108    40         374            9
3.291770e+00       329    108    40         374            9
3.297260e+00       329    108    40         374            9
3.302759e+00       329    108    40         374            9
3.308267e+00       329    108    40         374            9
3.313784e+00       329    108    40         374            9
3.319311e+00       329    108    40         374            9
3.324846e+00       329    108    40         374            9
3.330391e+00       329    108    40         374            9
3.335945e+00       329    108    40         374            9
3.341509e+00       329    108    40         374            9
3.347081e+00       329    108    40         374            9
3.352663e+00       329    108    40         374            9
3.358255e+00       329    108    40         374            9
3.363855e+00       329    108    40         374            9
3.369465e+00       329    108    40         374            9
3.375085e+00       329    108    40         374            9
3.380713e+00       329    108    40         374            9
3.386351e+00       329    108    40         374            9
3.391999e+00       329    108    40         374            9
3.397656e+00       329    108    40         374            9
3.403322e+00       329    108    40         374            9
3.408998e+00       329    108    40         374            9
