                            Scb2804m    boaos     scip  virt. best  virt. worst
smallinvDAXr2b100-110       0.711498   82.861    0.103    0.103000    82.861000
smallinvDAXr2b150-165       0.331548   33.119    0.103    0.103000    33.119000
smallinvDAXr2b200-220       0.227876   27.949    0.096    0.096000    27.949000
smallinvDAXr3b010-011       1.274344   17.208    0.232    0.232000    17.208000
smallinvDAXr3b020-022       0.674295   54.809    0.235    0.235000    54.809000
smallinvDAXr3b050-055       0.900575   89.924    0.495    0.495000    89.924000
smallinvDAXr3b100-110       0.314886  103.348    0.105    0.105000   103.348000
smallinvDAXr3b150-165       0.416942   73.417    0.112    0.112000    73.417000
smallinvDAXr4b010-011       1.719330   12.577    0.225    0.225000    12.577000
smallinvDAXr4b020-022       1.010777   69.665    0.250    0.250000    69.665000
smallinvDAXr4b050-055       1.225439   75.988    0.535    0.535000    75.988000
smallinvDAXr4b100-110       0.269463  121.108    0.107    0.107000   121.108000
smallinvDAXr4b150-165       0.319144   77.734    0.112    0.112000    77.734000
smallinvDAXr4b200-220       0.284757   58.375    0.098    0.098000    58.375000
smallinvDAXr5b010-011       1.820399   18.994    0.250    0.250000    18.994000
smallinvDAXr5b020-022       0.945449   68.438    0.479    0.479000    68.438000
smallinvDAXr5b050-055       0.934857   60.823    0.327    0.327000    60.823000
smallinvDAXr5b100-110       0.434713   97.717    0.105    0.105000    97.717000
smallinvDAXr5b150-165       0.312012   89.978    0.114    0.114000    89.978000
smallinvDAXr5b200-220       0.325220   46.879    0.098    0.098000    46.879000
squfl010-025                1.695075  246.254  208.258    1.695075   246.254000
squfl010-040                5.558031  589.355  900.012    5.558031   900.012000
sssd18-06                  12.400195  910.000    4.529    4.529000   910.000000
stockcycle                  1.484119  900.183  201.728    1.484119   900.183000
syn40m03hfsg               30.907813    5.159    4.850    4.850000    30.907813
syn40m03h                  26.735671    3.579    3.102    3.102000    26.735671
syn40m04hfsg               20.844854    3.916    2.754    2.754000    20.844854
syn40m04h                  14.126862    4.737    3.171    3.171000    14.126862
syn40m04m                  72.769436   68.036    5.365    5.365000    72.769436
tls12                     813.964015  906.136  900.000  813.964015   906.136000
tls4                       19.641761  904.027    9.069    9.069000   904.027000
tls5                      843.782389  909.190  900.001  843.782389   909.190000
tls6                      900.768303  907.308  900.001  900.001000   907.308000
tls7                      900.648957  906.860  900.001  900.001000   906.860000
unitcommit_50_20_2_mod_8  434.466971  891.405  351.167  351.167000   891.405000
watercontamination0202r   900.112113    0.422  900.011    0.422000   900.112113
watercontamination0202    108.781720  103.862  900.007  103.862000   900.007000
watercontamination0303r   900.469871  105.317  313.002  105.317000   900.469871
