                            Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                           DualBound                                                        2564.52                                          2564.5       2566.2
                           SolverTime                                                       25.9638                                           7.452        1.822
                           NumberOfIterations                                                     0                                             175         4902
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         14                                               0            1
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                    -4.59778e-10  0.000662386
                           PrimalGap                                                            NaN                                             NaN          NaN
                           DualGap                                                              NaN                                             NaN          NaN
rsyn0840m04h               JulianDate                                                       43952.6                                         43972.5      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      2564.51                                          2564.5       2564.5
                           DualBound                                                        2564.51                                          2564.5      2566.78
                           SolverTime                                                       25.4275                                          11.423        2.047
                           NumberOfIterations                                                     0                                             278         5556
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         18                                               0            1
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                    -2.65782e-11  0.000887951
                           PrimalGap                                                   -4.19852e-06                                    -9.41263e-10 -1.58456e-06
                           DualGap                                                      4.19852e-06                                     9.14685e-10  0.000889537
rsyn0840m04m               JulianDate                                                       43952.6                                         43972.5      43971.3
                           TerminationStatus                                                      0                                               1            0
                           PrimalBound                                                       2564.5                                            -inf       2564.5
                           DualBound                                                         2564.5                                    -8.64813e+10      2565.81
                           SolverTime                                                       430.866                                         903.185       72.257
                           NumberOfIterations                                                     0                                               0       154149
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                      21603                                               0         6432
                           Fail                                                               False                                            True        False
                           FailReason                                                                Dual bound contradicts best known primal bound             
                           Gap                                                                    0                                             inf  0.000508896
                           PrimalGap                                                   -1.54766e-06                                             inf -1.34822e-06
                           DualGap                                                      1.54766e-06                                             inf  0.000510245
rsyn0840m                  JulianDate                                                       43952.6                                         43972.5      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      325.555                                         325.555      325.555
                           DualBound                                                        325.555                                         325.555      325.555
                           SolverTime                                                       4.60299                                          117.69        1.301
                           NumberOfIterations                                                     0                                               1         1978
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         97                                               0           98
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                     3.80694e-09            0
                           PrimalGap                                                    -2.2905e-07                                    -6.45385e-10 -7.60103e-07
                           DualGap                                                       2.2905e-07                                     4.45232e-09  7.60103e-07
slay04h                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      3                                               0            0
                           PrimalBound                                                      22302.7                                         9859.66      9859.66
                           DualBound                                                        -226334                                         9859.66      9859.66
                           SolverTime                                                      0.229465                                           1.579        1.545
                           NumberOfIterations                                                     0                                              42         2520
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0           15
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                  inf                                     7.64935e-11            0
                           PrimalGap                                                        1.26201                                    -2.07623e-11  1.58069e-11
                           DualGap                                                              inf                                     9.72558e-11 -1.58069e-11
slay04m                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      9859.66                                         9859.66      9859.66
                           DualBound                                                        9859.66                                         9859.66      9851.97
                           SolverTime                                                       2.00531                                           0.245        0.675
                           NumberOfIterations                                                     0                                               5         1493
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         26                                               0           14
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                     2.03361e-12  0.000780682
                           PrimalGap                                                   -2.75608e-10                                     -2.7564e-10  2.79575e-11
                           DualGap                                                      2.75608e-10                                     2.77674e-10  0.000780682
slay05h                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      22664.7                                         22664.7      22664.7
                           DualBound                                                        22664.7                                         22664.7      22664.7
                           SolverTime                                                       2.91312                                          10.264        1.769
                           NumberOfIterations                                                     0                                              15         6430
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         22                                               0          123
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                     3.94975e-11            0
                           PrimalGap                                                    1.85919e-10                                     1.97761e-10  2.17056e-10
                           DualGap                                                     -1.85919e-10                                    -1.58264e-10 -2.17056e-10
slay05m                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      3                                               0            0
                           PrimalBound                                                      27373.2                                         22664.7      22664.7
                           DualBound                                                       -95966.1                                         22664.7      22664.7
                           SolverTime                                                      0.164621                                           0.758         1.46
                           NumberOfIterations                                                     0                                               3        11855
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0          166
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                  inf                                               0            0
                           PrimalGap                                                       0.207747                                     7.59065e-11  2.15684e-10
                           DualGap                                                              inf                                    -7.59065e-11 -2.15684e-10
slay06h                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                        32757                                           32757        32757
                           DualBound                                                          32757                                           32757      32733.5
                           SolverTime                                                       3.48038                                         538.513         7.88
                           NumberOfIterations                                                     0                                              20        34512
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         18                                               0          234
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                     2.95112e-11    0.0007185
                           PrimalGap                                                    4.09851e-11                                     4.32457e-11  6.51036e-11
                           DualGap                                                     -4.09851e-11                                    -1.37345e-11    0.0007185
slay06m                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                        32757                                           32757        32757
                           DualBound                                                          32757                                           32757        32757
                           SolverTime                                                       2.01995                                           6.082        1.931
                           NumberOfIterations                                                     0                                               4         3150
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         37                                               0           17
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                     1.92011e-12            0
                           PrimalGap                                                   -5.98745e-11                                    -5.98223e-11 -1.45554e-08
                           DualGap                                                      5.98745e-11                                     6.17424e-11  1.45554e-08
slay07h                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      3                                               1            0
                           PrimalBound                                                      64748.8                                             inf      64748.8
                           DualBound                                                          63366                                     8.32151e+12      64748.8
                           SolverTime                                                       15.4813                                         903.151       12.396
                           NumberOfIterations                                                     0                                               0        18806
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                        155                                               0          128
                           Fail                                                               False                                            True        False
                           FailReason                                                                Dual bound contradicts best known primal bound             
                           Gap                                                            0.0218222                                             inf            0
                           PrimalGap                                                    2.27343e-11                                             inf  4.25845e-11
                           DualGap                                                        0.0218222                                     -1.2852e+08 -4.25845e-11
slay07m                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      64748.8                                         64748.8      64748.8
                           DualBound                                                        64748.8                                         64748.8      64748.8
                           SolverTime                                                       3.09424                                         145.037        2.427
                           NumberOfIterations                                                     0                                               0         5593
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         42                                               0           39
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                      1.0409e-12            0
                           PrimalGap                                                   -5.39735e-11                                    -5.39794e-11  3.96625e-11
                           DualGap                                                      5.39735e-11                                     5.50203e-11 -3.96625e-11
slay08h                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               1            0
                           PrimalBound                                                      84960.2                                             inf      84960.2
                           DualBound                                                        84960.2                                     1.50207e+13      84960.2
                           SolverTime                                                       5.99044                                          904.31       26.668
                           NumberOfIterations                                                     0                                               0        61281
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         78                                               0          987
                           Fail                                                               False                                            True        False
                           FailReason                                                                Dual bound contradicts best known primal bound             
                           Gap                                                                    0                                             inf            0
                           PrimalGap                                                   -2.10701e-11                                             inf -2.56234e-12
                           DualGap                                                      2.10701e-11                                    -1.76797e+08  2.56234e-12
slay08m                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      84960.2                                         84960.2      84960.2
                           DualBound                                                        84960.2                                         84960.2      84960.2
                           SolverTime                                                       4.34661                                         127.647        5.261
                           NumberOfIterations                                                     0                                               1         9255
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         62                                               0           59
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                     2.28332e-12            0
                           PrimalGap                                                    -1.0935e-10                                    -1.09511e-10 -2.72591e-12
                           DualGap                                                       1.0935e-10                                     1.11795e-10  2.72591e-12
slay09h                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               1            0
                           PrimalBound                                                       107806                                             inf       107806
                           DualBound                                                         107806                                     2.11748e+13       107738
                           SolverTime                                                       15.0764                                         900.545       54.738
                           NumberOfIterations                                                     0                                               0       151472
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         83                                               0         2834
                           Fail                                                               False                                            True        False
                           FailReason                                                                Dual bound contradicts best known primal bound             
                           Gap                                                                    0                                             inf  0.000633078
                           PrimalGap                                                    2.88674e-10                                             inf  3.03147e-10
                           DualGap                                                     -2.88674e-10                                    -1.96416e+08  0.000633078
slay09m                    JulianDate                                                       43952.6                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               1            0
                           PrimalBound                                                       107806                                             inf       107806
                           DualBound                                                         107806                                    -3.24475e+11       107806
                           SolverTime                                                        6.0104                                         901.487        9.054
                           NumberOfIterations                                                     0                                               0        28450
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         77                                               0          517
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                             inf            0
                           PrimalGap                                                    1.90007e-10                                             inf  3.01654e-10
                           DualGap                                                     -1.90007e-10                                             inf -3.01654e-10
slay10h                    JulianDate                                                       43952.7                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               1            0
                           PrimalBound                                                       129580                                             inf       129580
                           DualBound                                                         129580                                     6.71528e+16       129580
                           SolverTime                                                       87.9227                                         903.961      344.656
                           NumberOfIterations                                                     0                                               0      1122755
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                      10003                                               0        19736
                           Fail                                                               False                                            True        False
                           FailReason                                                                Dual bound contradicts best known primal bound             
                           Gap                                                                    0                                             inf            0
                           PrimalGap                                                    -3.7287e-10                                             inf -3.55919e-10
                           DualGap                                                       3.7287e-10                                    -5.18235e+11  3.55919e-10
slay10m                    JulianDate                                                       43952.7                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               1            0
                           PrimalBound                                                       129580                                             inf       129580
                           DualBound                                                         129580                                       5.192e+12       129553
                           SolverTime                                                       19.7517                                         901.042       76.473
                           NumberOfIterations                                                     0                                               0       290102
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                       1103                                               0         6669
                           Fail                                                               False                                            True        False
                           FailReason                                                                Dual bound contradicts best known primal bound             
                           Gap                                                                    0                                             inf  0.000209327
                           PrimalGap                                                   -5.62708e-10                                             inf -3.54538e-10
                           DualGap                                                      5.62708e-10                                     -4.0068e+07  0.000209327
smallinvDAXr1b010-011      JulianDate                                                       43952.7                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                     0.398797                                        0.398797     0.398797
                           DualBound                                                       0.398797                                        0.398797     0.398797
                           SolverTime                                                       1.25318                                           16.74         0.23
                           NumberOfIterations                                                     0                                               9          830
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                        620                                               0           71
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0            0
                           PrimalGap                                                              0                                               0            0
                           DualGap                                                                0                                               0            0
smallinvDAXr1b020-022      JulianDate                                                       43952.7                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      1.57153                                         1.57153      1.57153
                           DualBound                                                        1.57153                                         1.57153       1.5701
                           SolverTime                                                       1.00234                                           49.73        0.224
                           NumberOfIterations                                                     0                                              13          698
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                        364                                               0           49
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  0.000910317
                           PrimalGap                                                              0                                               0            0
                           DualGap                                                                0                                               0  0.000910317
smallinvDAXr1b050-055      JulianDate                                                       43952.7                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      9.79714                                         9.79714      9.79714
                           DualBound                                                        9.79714                                         9.79714      9.78825
                           SolverTime                                                       1.90157                                          37.853        0.208
                           NumberOfIterations                                                     0                                              12          590
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                       1605                                               0           34
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  0.000909091
                           PrimalGap                                                              0                                               0            0
                           DualGap                                                                0                                               0  0.000909091
smallinvDAXr1b100-110      JulianDate                                                       43952.7                                         43972.6      43971.3
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      39.1833                                         39.1765      39.1664
                           DualBound                                                        39.1833                                         39.1476      39.1291
                           SolverTime                                                      0.535899                                         119.206        0.096
                           NumberOfIterations                                                     0                                              12          133
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0            1
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
