                              Scb2804m    boaos     scip  virt. best  virt. worst
fo9_ar3_1                   624.100729  910.000  230.012  230.012000   910.000000
fo9_ar4_1                   422.831201  910.000  163.265  163.265000   910.000000
fo9_ar5_1                   851.658480  910.000  900.001  851.658480   910.000000
fo9                         691.809475  904.018  351.116  351.116000   904.018000
gams01                      709.481604  910.000  900.001  709.481604   910.000000
gbd                           0.035303    0.005    0.005    0.005000     0.035303
hybriddynamic_fixed           0.072172    0.008    0.005    0.005000     0.072172
ibs2                        910.000000  904.432  900.000  900.000000   910.000000
jit1                          0.188955    0.087    0.151    0.087000     0.188955
m3                            0.218234    0.032    0.330    0.032000     0.330000
m6                            2.717339   10.773    1.581    1.581000    10.773000
m7_ar25_1                     2.036395   58.310    1.644    1.644000    58.310000
m7_ar2_1                      9.693750   85.856    9.141    9.141000    85.856000
m7_ar3_1                      8.368437  235.147    8.633    8.368437   235.147000
m7_ar4_1                      2.756892   92.926    2.554    2.554000    92.926000
m7_ar5_1                     14.385842  334.864    6.876    6.876000   334.864000
m7                            5.804223  149.739    4.823    4.823000   149.739000
meanvar-orl400_05_e_8       900.904797  897.931  108.436  108.436000   900.904797
meanvarxsc                  910.000000  910.000    0.138    0.138000   910.000000
meanvarx                      0.078466    0.017    0.050    0.017000     0.078466
netmod_dol1                 893.991442  910.000  900.000  893.991442   910.000000
netmod_dol2                 104.381199  898.707   33.224   33.224000   898.707000
netmod_kar1                  20.302547  910.000   10.742   10.742000   910.000000
netmod_kar2                  28.273680  910.000   10.701   10.701000   910.000000
no7_ar25_1                  205.424734  903.874   54.698   54.698000   903.874000
no7_ar2_1                   172.374123  903.711   38.651   38.651000   903.711000
no7_ar3_1                   685.818959  903.533  135.271  135.271000   903.533000
no7_ar4_1                   172.297535  905.087  133.435  133.435000   905.087000
no7_ar5_1                   135.481654  906.075   98.730   98.730000   906.075000
nvs03                         0.048130    0.005    0.022    0.005000     0.048130
nvs10                         0.057988    0.005    0.006    0.005000     0.057988
nvs11                         0.081672    0.022    0.044    0.022000     0.081672
nvs12                         0.203015    0.039    0.077    0.039000     0.203015
nvs15                         0.270472    0.017    0.042    0.017000     0.270472
o7_2                        657.629906  906.286  900.001  657.629906   906.286000
o7_ar25_1                   671.138970  903.578  647.413  647.413000   903.578000
o7_ar2_1                    609.511730  903.878  244.762  244.762000   903.878000
o7_ar3_1                    638.863863  904.573  748.033  638.863863   904.573000
o7_ar4_1                    732.755148  904.215  900.003  732.755148   904.215000
o7_ar5_1                    668.857125  904.462  900.001  668.857125   904.462000
o7                          637.279496  906.826  900.003  637.279496   906.826000
o8_ar4_1                    742.025415  905.647  900.003  742.025415   905.647000
o9_ar4_1                    886.078618  910.000  900.002  886.078618   910.000000
pedigree_ex1058             903.531249  910.000  378.551  378.551000   910.000000
pedigree_ex485_2            899.022398  910.000    9.185    9.185000   910.000000
pedigree_ex485              824.808479  910.000   24.301   24.301000   910.000000
pedigree_sim400             718.352747  910.000  900.003  718.352747   910.000000
pedigree_sp_top4_250        898.788447  910.000   57.076   57.076000   910.000000
pedigree_sp_top4_300        842.648414  910.000   23.478   23.478000   910.000000
pedigree_sp_top4_350tr      859.943520  910.000   31.016   31.016000   910.000000
pedigree_sp_top5_200        717.392004  910.000  233.116  233.116000   910.000000
pedigree_sp_top5_250        873.668450  910.000  106.178  106.178000   910.000000
portfol_buyin                 0.144346    0.040    0.173    0.040000     0.173000
portfol_card                  0.163094    0.031    0.195    0.031000     0.195000
portfol_classical050_1       19.453104  910.000   56.434   19.453104   910.000000
portfol_classical200_2      868.673712  910.000  900.000  868.673712   910.000000
portfol_roundlot              7.954368  910.000    0.144    0.144000   910.000000
procurement2mot             910.000000   25.447    1.595    1.595000   910.000000
ravempb                       4.503608    0.587    2.861    0.587000     4.503608
risk2bpb                      0.314206    0.119    0.146    0.119000     0.314206
rsyn0805hfsg                  0.325433    0.084    0.129    0.084000     0.325433
rsyn0805h                     0.320424    0.124    0.097    0.097000     0.320424
rsyn0805m02hfsg               2.309794    2.789    0.741    0.741000     2.789000
rsyn0805m02h                  2.176699    3.181    0.668    0.668000     3.181000
rsyn0805m02m                 66.822682  210.470   12.153   12.153000   210.470000
rsyn0805m03hfsg               2.791584    2.375    1.188    1.188000     2.791584
rsyn0805m03h                  2.448667    2.607    1.221    1.221000     2.607000
rsyn0805m03m                910.000000  910.000    8.918    8.918000   910.000000
rsyn0805m04hfsg               2.744610    0.857    0.724    0.724000     2.744610
rsyn0805m04h                  2.799306    1.421    0.691    0.691000     2.799306
rsyn0805m04m                121.846267  704.581   10.483   10.483000   704.581000
rsyn0805m                     2.664358    1.843    1.243    1.243000     2.664358
rsyn0810hfsg                  0.375096    0.104    0.106    0.104000     0.375096
rsyn0810h                     0.375090    0.182    0.119    0.119000     0.375090
rsyn0810m02hfsg               7.865451    1.329    1.504    1.329000     7.865451
rsyn0810m02h                  4.747502    1.767    1.946    1.767000     4.747502
rsyn0810m02m                 66.570361  501.409   10.198   10.198000   501.409000
rsyn0810m03hfsg               5.041244    9.795    2.687    2.687000     9.795000
rsyn0810m03h                 10.653456    6.478    4.593    4.593000    10.653456
rsyn0810m03m                910.000000  910.000   12.997   12.997000   910.000000
rsyn0810m04hfsg               9.341827    2.559    1.145    1.145000     9.341827
rsyn0810m04h                  4.104192    2.399    1.023    1.023000     4.104192
rsyn0810m04m                104.932212  910.000   11.561   11.561000   910.000000
rsyn0810m                     2.351476    2.292    1.912    1.912000     2.351476
rsyn0815hfsg                  1.013932    0.316    0.397    0.316000     1.013932
rsyn0815h                     0.813638    0.455    0.620    0.455000     0.813638
rsyn0815m02hfsg               3.212424    2.626    0.925    0.925000     3.212424
rsyn0815m02h                  3.502794    2.827    1.380    1.380000     3.502794
rsyn0815m02m                 86.319240  910.000    6.625    6.625000   910.000000
rsyn0815m03hfsg               6.651299   10.503    4.768    4.768000    10.503000
rsyn0815m03h                  4.442801   13.242    5.927    4.442801    13.242000
rsyn0815m03m                910.000000  910.000   19.695   19.695000   910.000000
rsyn0815m04hfsg               6.754261    5.733    1.948    1.948000     6.754261
rsyn0815m04h                  7.298161    6.843    2.297    2.297000     7.298161
rsyn0815m04m                159.059015  910.000   51.108   51.108000   910.000000
rsyn0815m                     1.811944    6.464    0.837    0.837000     6.464000
rsyn0820hfsg                  1.137898    1.008    0.349    0.349000     1.137898
rsyn0820h                     1.041311    0.855    0.390    0.390000     1.041311
rsyn0820m02hfsg               1.809414    3.011    1.290    1.290000     3.011000
rsyn0820m02h                  2.192260    3.142    0.608    0.608000     3.142000
rsyn0820m02m                 62.819602  910.000    9.785    9.785000   910.000000
rsyn0820m03hfsg               4.914113   19.387    2.271    2.271000    19.387000
rsyn0820m03h                  3.663570    9.402    3.547    3.547000     9.402000
rsyn0820m03m                181.699188  910.000   18.932   18.932000   910.000000
rsyn0820m04hfsg              13.830996   10.919    2.760    2.760000    13.830996
rsyn0820m04h                 15.001619   12.218    2.490    2.490000    15.001619
rsyn0820m04m                169.938146  910.000   75.810   75.810000   910.000000
rsyn0820m                     6.488279    3.550    1.558    1.558000     6.488279
rsyn0830hfsg                  2.398171    0.876    1.449    0.876000     2.398171
rsyn0830h                     1.411461    1.173    2.206    1.173000     2.206000
rsyn0830m02hfsg               3.220803    4.173    2.183    2.183000     4.173000
rsyn0830m02h                  3.275941    3.722    3.012    3.012000     3.722000
rsyn0830m02m                121.997315  910.000   14.754   14.754000   910.000000
rsyn0830m03hfsg              11.182345    4.956    1.702    1.702000    11.182345
rsyn0830m03h                 10.400476    4.479    2.589    2.589000    10.400476
rsyn0830m03m                108.610574  910.000   24.037   24.037000   910.000000
rsyn0830m04hfsg              11.816000   12.971    4.472    4.472000    12.971000
rsyn0830m04h                 14.436629    6.784    2.576    2.576000    14.436629
rsyn0830m04m                265.660876  910.000   62.616   62.616000   910.000000
rsyn0830m                     8.773742   73.996    0.956    0.956000    73.996000
rsyn0840hfsg                  1.141272    0.276    0.490    0.276000     1.141272
rsyn0840h                     1.594574    0.478    0.496    0.478000     1.594574
rsyn0840m02hfsg               4.522801    2.760    0.846    0.846000     4.522801
rsyn0840m02h                  4.871808    2.888    0.990    0.990000     4.871808
rsyn0840m02m                 93.249965  910.000    9.248    9.248000   910.000000
rsyn0840m03hfsg              11.939810    4.132    1.663    1.663000    11.939810
rsyn0840m03h                 13.748848    9.509    2.383    2.383000    13.748848
rsyn0840m03m                228.817845  910.000   18.531   18.531000   910.000000
rsyn0840m04hfsg              25.963768    7.452    1.822    1.822000    25.963768
rsyn0840m04h                 25.427493   11.423    2.047    2.047000    25.427493
rsyn0840m04m                430.866457  910.000   72.257   72.257000   910.000000
rsyn0840m                     4.602990  117.690    1.301    1.301000   117.690000
slay04h                       0.229465    1.579    1.545    0.229465     1.579000
slay04m                       2.005307    0.245    0.675    0.245000     2.005307
slay05h                       2.913116   10.264    1.769    1.769000    10.264000
slay05m                       0.164621    0.758    1.460    0.164621     1.460000
slay06h                       3.480383  538.513    7.880    3.480383   538.513000
slay06m                       2.019947    6.082    1.931    1.931000     6.082000
slay07h                      15.481262  910.000   12.396   12.396000   910.000000
slay07m                       3.094238  145.037    2.427    2.427000   145.037000
slay08h                       5.990437  910.000   26.668    5.990437   910.000000
slay08m                       4.346609  127.647    5.261    4.346609   127.647000
slay09h                      15.076413  910.000   54.738   15.076413   910.000000
slay09m                       6.010396  901.487    9.054    6.010396   901.487000
slay10h                      87.922675  910.000  344.656   87.922675   910.000000
slay10m                      19.751669  910.000   76.473   19.751669   910.000000
smallinvDAXr1b010-011         1.253182   16.740    0.230    0.230000    16.740000
smallinvDAXr1b020-022         1.002336   49.730    0.224    0.224000    49.730000
smallinvDAXr1b050-055         1.901571   37.853    0.208    0.208000    37.853000
smallinvDAXr1b100-110         0.535899  119.206    0.096    0.096000   119.206000
smallinvDAXr1b150-165         0.361866  123.464    0.103    0.103000   123.464000
smallinvDAXr1b200-220         0.314306  104.270    0.096    0.096000   104.270000
smallinvDAXr2b010-011         1.427946   14.225    0.228    0.228000    14.225000
smallinvDAXr2b020-022         1.151658   35.566    0.224    0.224000    35.566000
smallinvDAXr2b050-055         1.550781   82.372    0.208    0.208000    82.372000
smallinvDAXr2b100-110         0.711498   82.861    0.103    0.103000    82.861000
smallinvDAXr2b150-165         0.331548   33.119    0.103    0.103000    33.119000
smallinvDAXr2b200-220         0.227876   27.949    0.096    0.096000    27.949000
smallinvDAXr3b010-011         1.274344   17.208    0.232    0.232000    17.208000
smallinvDAXr3b020-022         0.674295   54.809    0.235    0.235000    54.809000
smallinvDAXr3b050-055         0.900575   89.924    0.495    0.495000    89.924000
smallinvDAXr3b100-110         0.314886  103.348    0.105    0.105000   103.348000
smallinvDAXr3b150-165         0.416942   73.417    0.112    0.112000    73.417000
smallinvDAXr3b200-220       910.000000   42.981    0.099    0.099000   910.000000
smallinvDAXr4b010-011         1.719330   12.577    0.225    0.225000    12.577000
smallinvDAXr4b020-022         1.010777   69.665    0.250    0.250000    69.665000
smallinvDAXr4b050-055         1.225439   75.988    0.535    0.535000    75.988000
smallinvDAXr4b100-110         0.269463  121.108    0.107    0.107000   121.108000
smallinvDAXr4b150-165         0.319144   77.734    0.112    0.112000    77.734000
smallinvDAXr4b200-220         0.284757   58.375    0.098    0.098000    58.375000
smallinvDAXr5b010-011         1.820399   18.994    0.250    0.250000    18.994000
smallinvDAXr5b020-022         0.945449   68.438    0.479    0.479000    68.438000
smallinvDAXr5b050-055         0.934857   60.823    0.327    0.327000    60.823000
smallinvDAXr5b100-110         0.434713   97.717    0.105    0.105000    97.717000
smallinvDAXr5b150-165         0.312012   89.978    0.114    0.114000    89.978000
smallinvDAXr5b200-220         0.325220   46.879    0.098    0.098000    46.879000
squfl010-025                  1.695075  246.254  208.258    1.695075   246.254000
squfl010-040                  5.558031  589.355  900.012    5.558031   900.012000
squfl010-080                 24.173078  910.000  900.008   24.173078   910.000000
squfl015-060                 20.879203  910.000  900.000   20.879203   910.000000
squfl015-080                143.649017  910.000  900.010  143.649017   910.000000
squfl020-040                 20.435043  910.000  900.000   20.435043   910.000000
squfl020-050                265.264102  910.000  900.011  265.264102   910.000000
squfl025-025                 13.100828  910.000  900.000   13.100828   910.000000
squfl025-030                 11.696471  910.000  900.006   11.696471   910.000000
squfl025-040                 44.639289  910.000  900.014   44.639289   910.000000
squfl030-100                901.122902  910.000  900.002  900.002000   910.000000
sssd08-04                     6.469412    8.942    0.916    0.916000     8.942000
sssd12-05                     5.182759  910.000    2.752    2.752000   910.000000
sssd15-04                   910.000000  905.187    2.315    2.315000   910.000000
sssd15-06                     8.275232  910.000    3.051    3.051000   910.000000
sssd15-08                    25.768826  910.000   35.724   25.768826   910.000000
sssd16-07                    33.433928  910.000   32.767   32.767000   910.000000
sssd18-06                    12.400195  910.000    4.529    4.529000   910.000000
sssd18-08                    17.324853  910.000   30.474   17.324853   910.000000
sssd20-04                   910.000000  910.000    1.380    1.380000   910.000000
sssd20-08                    22.516870  910.000   27.219   22.516870   910.000000
sssd22-08                   910.000000  910.000   30.919   30.919000   910.000000
sssd25-04                   910.000000  910.000    1.154    1.154000   910.000000
sssd25-08                    36.137285  910.000   41.887   36.137285   910.000000
st_e14                        0.082446    0.036    0.164    0.036000     0.164000
st_miqp1                      0.173392    0.005    0.005    0.005000     0.173392
st_miqp2                      0.053055  910.000    0.005    0.005000   910.000000
st_miqp3                      0.038220    0.005    0.005    0.005000     0.038220
st_miqp4                      0.047903    0.006    0.015    0.006000     0.047903
st_miqp5                      0.055768    0.005    0.014    0.005000     0.055768
st_test1                      0.042718    0.011    0.005    0.005000     0.042718
st_test2                      0.042648    0.005    0.005    0.005000     0.042648
st_test3                      0.043517    0.005    0.005    0.005000     0.043517
st_test4                      0.038039  910.000    0.013    0.013000   910.000000
st_test5                      0.051359    0.005    0.005    0.005000     0.051359
st_test6                      0.052442    0.005    0.005    0.005000     0.052442
st_test8                      0.055488    0.005    0.005    0.005000     0.055488
st_testgr1                    0.119255    0.143    0.024    0.024000     0.143000
st_testgr3                    0.148369    0.022    0.022    0.022000     0.148369
st_testph4                    0.045846    0.005    0.005    0.005000     0.045846
stockcycle                    1.484119  900.183  201.728    1.484119   900.183000
syn05hfsg                     0.068255    0.006    0.012    0.006000     0.068255
syn05h                        0.069975    0.009    0.011    0.009000     0.069975
syn05m02hfsg                  0.134530    0.008    0.026    0.008000     0.134530
syn05m02h                     0.152150    0.012    0.028    0.012000     0.152150
syn05m02m                     0.126908    0.013    0.098    0.013000     0.126908
syn05m03hfsg                  0.190010    0.013    0.051    0.013000     0.190010
syn05m03h                     0.165489    0.017    0.046    0.017000     0.165489
syn05m03m                     0.182128    0.035    0.117    0.035000     0.182128
syn05m04hfsg                  0.210801    0.017    0.044    0.017000     0.210801
syn05m04h                     0.248505    0.021    0.062    0.021000     0.248505
syn05m04m                     0.258910    0.044    0.171    0.044000     0.258910
syn05m                        0.063453    0.012    0.392    0.012000     0.392000
syn10hfsg                     0.059981    0.015    0.045    0.015000     0.059981
syn10h                        0.058131    0.026    0.044    0.026000     0.058131
syn10m02hfsg                  0.241375    0.024    0.084    0.024000     0.241375
syn10m02h                     0.305320    0.055    0.087    0.055000     0.305320
syn10m02m                     0.197549    0.061    0.389    0.061000     0.389000
syn10m03hfsg                  0.327762    0.066    0.100    0.066000     0.327762
syn10m03h                     0.310991    0.066    0.095    0.066000     0.310991
syn10m03m                     0.278868    0.300    0.833    0.278868     0.833000
syn10m04hfsg                  0.587422    0.044    0.059    0.044000     0.587422
syn10m04h                     0.751085    0.081    0.060    0.060000     0.751085
syn10m04m                     0.485313    0.424    1.098    0.424000     1.098000
syn10m                        0.060358    0.015    0.063    0.015000     0.063000
syn15hfsg                     0.126530    0.024    0.026    0.024000     0.126530
syn15h                        0.130749    0.043    0.027    0.027000     0.130749
syn15m02hfsg                  0.336977    0.045    0.071    0.045000     0.336977
syn15m02h                     0.437777    0.149    0.073    0.073000     0.437777
syn15m02m                     0.310260    0.305    0.108    0.108000     0.310260
syn15m03hfsg                  0.659170    0.094    0.084    0.084000     0.659170
syn15m03h                     0.768146    0.218    0.087    0.087000     0.768146
syn15m03m                     0.775998    0.932    0.320    0.320000     0.932000
syn15m04hfsg                  0.999171    0.123    0.124    0.123000     0.999171
syn15m04h                     1.389071    0.635    0.126    0.126000     1.389071
syn15m04m                     1.403194    2.001    0.701    0.701000     2.001000
syn15m                        0.124666    0.033    0.062    0.033000     0.124666
syn20hfsg                     0.199146    0.063    0.055    0.055000     0.199146
syn20h                        0.211355    0.102    0.059    0.059000     0.211355
syn20m02hfsg                  0.649599    0.152    0.118    0.118000     0.649599
syn20m02h                     0.865508    0.176    0.095    0.095000     0.865508
syn20m02m                     0.912696    0.190    0.557    0.190000     0.912696
syn20m03hfsg                  1.428298    0.198    0.148    0.148000     1.428298
syn20m03h                     1.674653    0.305    0.098    0.098000     1.674653
syn20m03m                     2.571964    2.974    1.170    1.170000     2.974000
syn20m04hfsg                  3.110308    0.552    0.207    0.207000     3.110308
syn20m04h                     4.655406    0.475    0.130    0.130000     4.655406
syn20m04m                     7.401624    1.968    1.266    1.266000     7.401624
syn20m                        0.315788    0.052    0.279    0.052000     0.315788
syn30hfsg                     0.679872    0.120    0.401    0.120000     0.679872
syn30h                        0.689924    0.325    0.634    0.325000     0.689924
syn30m02hfsg                  2.484550    0.400    1.001    0.400000     2.484550
syn30m02h                     1.453534    0.595    0.848    0.595000     1.453534
syn30m02m                   910.000000    1.652    1.364    1.364000   910.000000
syn30m03hfsg                  4.150324    1.121    1.870    1.121000     4.150324
syn30m03h                     4.301140    1.311    1.570    1.311000     4.301140
syn30m03m                   910.000000    3.279    1.324    1.324000   910.000000
syn30m04hfsg                  7.752930    2.553    2.214    2.214000     7.752930
syn30m04h                     7.797560    3.417    1.567    1.567000     7.797560
syn30m04m                    37.562311  910.000    1.692    1.692000   910.000000
syn30m                        0.596126    0.289    0.517    0.289000     0.596126
syn40hfsg                     1.448326    0.370    0.610    0.370000     1.448326
syn40h                        1.235363    0.674    0.569    0.569000     1.235363
syn40m02hfsg                  5.510297    1.031    1.805    1.031000     5.510297
syn40m02h                     5.473672    1.419    1.062    1.062000     5.473672
syn40m02m                     9.824463    3.259    2.217    2.217000     9.824463
syn40m03hfsg                 30.907813    5.159    4.850    4.850000    30.907813
syn40m03h                    26.735671    3.579    3.102    3.102000    26.735671
syn40m03m                    38.115059  910.000    2.734    2.734000   910.000000
syn40m04hfsg                 20.844854    3.916    2.754    2.754000    20.844854
syn40m04h                    14.126862    4.737    3.171    3.171000    14.126862
syn40m04m                    72.769436   68.036    5.365    5.365000    72.769436
syn40m                        2.445205    0.435    0.726    0.435000     2.445205
synthes1                      0.167341    0.026    0.040    0.026000     0.167341
synthes2                      0.149558    0.019    0.048    0.019000     0.149558
synthes3                      0.103339    0.084    0.547    0.084000     0.547000
tls12                       813.964015  906.136  900.000  813.964015   906.136000
tls2                          0.797210    0.250    0.261    0.250000     0.797210
tls4                         19.641761  904.027    9.069    9.069000   904.027000
tls5                        843.782389  909.190  900.001  843.782389   909.190000
tls6                        900.768303  907.308  900.001  900.001000   907.308000
tls7                        900.648957  906.860  900.001  900.001000   906.860000
unitcommit1                   7.426322    2.255    2.409    2.255000     7.426322
unitcommit_200_100_1_mod_8  809.442984  910.000  900.026  809.442984   910.000000
unitcommit_200_100_2_mod_8  831.845347  910.000  900.022  831.845347   910.000000
unitcommit_50_20_2_mod_8    434.466971  891.405  351.167  351.167000   891.405000
watercontamination0202r     900.112113    0.422  900.011    0.422000   900.112113
watercontamination0202      108.781720  103.862  900.007  103.862000   900.007000
watercontamination0303r     900.469871  105.317  313.002  105.317000   900.469871
pedigree_sim2000            910.000000  910.000  910.000  910.000000   910.000000
squfl020-150                910.000000  910.000  900.003  900.003000   910.000000
squfl040-080                910.000000  910.000  900.037  900.037000   910.000000
watercontamination0303      910.000000  896.523  900.017  896.523000   910.000000
