                       Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
smallinvDAXr3b020-022        1.0                       30.0                4.0             121.0                       30.0               31.0      1.571528e+00    1.571528e+00  False           
smallinvDAXr3b050-055        1.0                       30.0                4.0             121.0                       30.0               31.0      9.797143e+00    9.797143e+00  False           
smallinvDAXr3b100-110        1.0                       30.0                4.0             121.0                       30.0               31.0      3.916214e+01    3.916214e+01  False           
smallinvDAXr3b150-165        1.0                       30.0                4.0             121.0                       30.0               31.0      8.810493e+01    8.810493e+01  False           
smallinvDAXr3b200-220        1.0                       30.0                4.0             121.0                       30.0               31.0      1.566043e+02    1.566043e+02  False           
smallinvDAXr4b010-011        1.0                       30.0                4.0             121.0                       30.0               31.0      3.987975e-01    3.987975e-01  False           
smallinvDAXr4b020-022        1.0                       30.0                4.0             121.0                       30.0               31.0      1.571528e+00    1.571528e+00  False           
smallinvDAXr4b050-055        1.0                       30.0                4.0             121.0                       30.0               31.0      9.797143e+00    9.797143e+00  False           
smallinvDAXr4b100-110        1.0                       30.0                4.0             121.0                       30.0               31.0      3.916214e+01    3.916214e+01  False           
smallinvDAXr4b150-165        1.0                       30.0                4.0             121.0                       30.0               31.0      8.810493e+01    8.810493e+01  False           
smallinvDAXr4b200-220        1.0                       30.0                4.0             121.0                       30.0               31.0      1.566043e+02    1.566043e+02  False           
smallinvDAXr5b010-011        1.0                       30.0                4.0             121.0                       30.0               31.0      3.987975e-01    3.987975e-01  False           
smallinvDAXr5b020-022        1.0                       30.0                4.0             121.0                       30.0               31.0      1.571528e+00    1.571528e+00  False           
smallinvDAXr5b050-055        1.0                       30.0                4.0             121.0                       30.0               31.0      9.797143e+00    9.797143e+00  False           
smallinvDAXr5b100-110        1.0                       30.0                4.0             121.0                       30.0               31.0      3.916214e+01    3.916214e+01  False           
smallinvDAXr5b150-165        1.0                       30.0                4.0             121.0                       30.0               31.0      8.810493e+01    8.810493e+01  False           
smallinvDAXr5b200-220        1.0                       30.0                4.0             121.0                       30.0               31.0      1.566043e+02    1.566043e+02  False           
smallinvSNPr1b010-011        1.0                      100.0                4.0             401.0                      100.0              101.0      6.652821e-02    6.652821e-02  False           
smallinvSNPr1b020-022        1.0                      100.0                4.0             401.0                      100.0              101.0      2.494273e-01    2.494273e-01  False           
smallinvSNPr1b050-055        1.0                      100.0                4.0             401.0                      100.0              101.0      1.476550e+00    1.476550e+00  False           
smallinvSNPr1b100-110        1.0                      100.0                4.0             401.0                      100.0              101.0      5.813078e+00    5.813078e+00  False           
smallinvSNPr1b150-165        1.0                      100.0                4.0             401.0                      100.0              101.0      1.299120e+01    1.299120e+01  False           
smallinvSNPr1b200-220        1.0                      100.0                4.0             401.0                      100.0              101.0      2.309925e+01    2.309925e+01  False           
smallinvSNPr2b010-011        1.0                      100.0                4.0             401.0                      100.0              101.0      6.652821e-02    6.652821e-02  False           
smallinvSNPr2b020-022        1.0                      100.0                4.0             401.0                      100.0              101.0      2.611268e-01    2.611268e-01  False           
smallinvSNPr2b050-055        1.0                      100.0                4.0             401.0                      100.0              101.0      1.502224e+00    1.502224e+00  False           
smallinvSNPr2b100-110        1.0                      100.0                4.0             401.0                      100.0              101.0      5.977725e+00    5.977725e+00  False           
smallinvSNPr2b150-165        1.0                      100.0                4.0             401.0                      100.0              101.0      1.336053e+01    1.336053e+01  False           
smallinvSNPr2b200-220        1.0                      100.0                4.0             401.0                      100.0              101.0      2.375247e+01    2.375247e+01  False           
smallinvSNPr3b010-011        1.0                      100.0                4.0             401.0                      100.0              101.0      8.406839e-02    8.406839e-02  False           
smallinvSNPr3b020-022        1.0                      100.0                4.0             401.0                      100.0              101.0      2.632341e-01    2.632341e-01  False           
smallinvSNPr3b050-055        1.0                      100.0                4.0             401.0                      100.0              101.0      1.589586e+00    1.589586e+00  False           
smallinvSNPr3b100-110        1.0                      100.0                4.0             401.0                      100.0              101.0      6.199948e+00    6.199948e+00  False           
smallinvSNPr3b150-165        1.0                      100.0                4.0             401.0                      100.0              101.0      1.379647e+01    1.379647e+01  False           
smallinvSNPr3b200-220        1.0                      100.0                4.0             401.0                      100.0              101.0      2.447760e+01    2.447760e+01  False           
smallinvSNPr4b010-011        1.0                      100.0                4.0             401.0                      100.0              101.0      1.111023e-01    1.111023e-01  False           
smallinvSNPr4b020-022        1.0                      100.0                4.0             401.0                      100.0              101.0      2.823518e-01    2.823518e-01  False           
smallinvSNPr4b050-055        1.0                      100.0                4.0             401.0                      100.0              101.0      1.641198e+00    1.641198e+00  False           
smallinvSNPr4b100-110        1.0                      100.0                4.0             401.0                      100.0              101.0      6.367161e+00    6.367161e+00  False           
smallinvSNPr4b150-165        1.0                      100.0                4.0             401.0                      100.0              101.0      1.429523e+01    1.429523e+01  False           
smallinvSNPr4b200-220        1.0                      100.0                4.0             401.0                      100.0              101.0      2.526890e+01    2.526890e+01  False           
smallinvSNPr5b010-011        1.0                      100.0                4.0             401.0                      100.0              101.0      1.111023e-01    1.111023e-01  False           
smallinvSNPr5b020-022        1.0                      100.0                4.0             401.0                      100.0              101.0      3.080045e-01    3.080045e-01  False           
smallinvSNPr5b050-055        1.0                      100.0                4.0             401.0                      100.0              101.0      1.672566e+00    1.672566e+00  False           
smallinvSNPr5b100-110        1.0                      100.0                4.0             401.0                      100.0              101.0      6.636899e+00    6.636899e+00  False           
smallinvSNPr5b150-165        1.0                      100.0                4.0             401.0                      100.0              101.0      1.488039e+01    1.488039e+01  False           
smallinvSNPr5b200-220        1.0                      100.0                4.0             401.0                      100.0              101.0      2.626521e+01    2.626521e+01  False           
squfl010-025                 1.0                       10.0              276.0            1011.0                      250.0              261.0      2.141110e+02    2.141110e+02  False           
squfl010-040                 1.0                       10.0              441.0            1611.0                      400.0              411.0      2.405985e+02    2.405985e+02  False           
squfl010-080                 1.0                       10.0              881.0            3211.0                      800.0              811.0      5.097060e+02    5.097060e+02  False           
squfl015-060                 1.0                       15.0              961.0            3616.0                      900.0              916.0      3.666218e+02    3.666218e+02  False           
squfl015-080                 1.0                       15.0             1281.0            4816.0                     1200.0             1216.0      4.024885e+02    4.024885e+02  False           
squfl020-040                 1.0                       20.0              841.0            3221.0                      800.0              821.0      2.092549e+02    2.092549e+02  False           
squfl020-050                 1.0                       20.0             1051.0            4021.0                     1000.0             1021.0      2.302021e+02    2.302021e+02  False           
squfl020-150                 1.0                       20.0             3151.0           12021.0                     3000.0             3021.0      5.578487e+02    5.578487e+02  False           
squfl025-025                 1.0                       25.0              651.0            2526.0                      625.0              651.0      1.688073e+02    1.688073e+02  False           
squfl025-030                 1.0                       25.0              781.0            3026.0                      750.0              776.0      2.055017e+02    2.055017e+02  False           
squfl025-040                 1.0                       25.0             1041.0            4026.0                     1000.0             1026.0      1.973339e+02    1.973339e+02  False           
squfl030-100                 1.0                       30.0             3101.0           12031.0                     3000.0             3031.0      3.630938e+02    3.630938e+02  False           
squfl030-150                 1.0                       30.0             4651.0           18031.0                     4500.0             4531.0      4.305766e+02    4.305343e+02  False           
squfl040-080                 1.0                       40.0             3281.0           12841.0                     3200.0             3241.0      2.638992e+02    2.638992e+02  False           
st_e14                       1.0                        4.0               14.0              40.0                       17.0               12.0      4.579582e+00    4.579582e+00  False           
st_miqp1                     1.0                        5.0                2.0              11.0                        5.0                6.0      2.810000e+02    2.810000e+02  False           
st_miqp2                     1.0                        4.0                4.0              11.0                        2.0                5.0      2.000000e+00    2.000000e+00  False           
st_miqp3                     1.0                        2.0                2.0               5.0                        1.0                3.0     -6.000000e+00   -6.000000e+00  False           
st_miqp4                     1.0                        3.0                5.0              16.0                        3.0                7.0     -4.574000e+03   -4.574000e+03  False           
st_test1                     1.0                        5.0                2.0              11.0                        4.0                6.0      0.000000e+00    0.000000e+00  False           
st_test2                     1.0                        6.0                3.0              15.0                        5.0                7.0     -9.250000e+00   -9.250000e+00  False           
st_test5                     1.0                       10.0               12.0             112.0                        7.0               11.0     -1.100000e+02   -1.100000e+02  False           
st_test6                     1.0                       10.0                6.0              57.0                       10.0               11.0      4.710000e+02    4.710000e+02  False           
st_test8                     1.0                       24.0               21.0             121.0                       24.0               25.0     -2.960500e+04   -2.960500e+04  False           
st_testgr1                   1.0                       10.0                6.0              52.0                       10.0               11.0     -1.281160e+01   -1.281160e+01  False           
st_testgr3                   1.0                       20.0               21.0             182.0                       20.0               21.0     -2.059000e+01   -2.059000e+01  False           
st_testph4                   1.0                        3.0               11.0              28.0                        3.0                4.0     -8.050000e+01   -8.050000e+01  False           


                                                    baron@0                                      dicopt.1@0                                        aecp.1@0   antigone@0                                           knitro@0     scip.1@0             shot.1@0                                         sbb.1@0                                        bhyb.2@0                                         boa.1@0                                         bbb.3@0                                     couenne.1@0                                  mtaurqgcpx.0@0                                 mtaurbnbcpx.0@0                                       Pajarito.0@0                                     juniper.0@0                                       lindo.1@0      AOA.0@0
major                 minor                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ball_mk2_10           JulianDate                    43203.7                                         43211.2                                         43207.6        43204                                            43223.8        43207              43253.8                                           43240                                         43234.9                                         43234.8                                         43221.4                                         43209.2                                               0                                               0                                              43203                                           43203                                         43241.6          NaN
                      TerminationStatus                   0                                               1                                               0            0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                               0                                               0            0
                      PrimalBound                         0                                             inf                                               0            0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                    -9.12154e-08                                               0            0
                      DualBound                           0                                              -5                                               0       -0.001                                        7.93785e-11            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                    -9.12154e-08                                               0            0
                      SolverTime                       0.02                                         900.022                                          65.022        0.007                                              0.941        0.008              1.17869                                           2.435                                           9.939                                           69.91                                          39.953                                             0.2                                        0.352375                                        0.071606                                            73.8928                                          7.9174                                           0.617         1.14
                      NumberOfIterations                  0                                         4766638                                            1029            4                                                  0            0                    0                                           14339                                               3                                               0                                           19953                                               0                                               0                                               0                                                NaN                                             NaN                                           15345            0
                      NumberOfDomainViolations            0                                               0                                               0            0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN            0
                      NumberOfNodes                       1                                             NaN                                             NaN            0                                               2047            1                 1528                                            2046                                               0                                               0                                            2046                                               0                                               0                                               0                                                NaN                                             NaN                                            2045          NaN
                      Fail                            False                                           False                                           False        False                                              False        False                False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                              False                                           False                                           False        False
                      FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
                      Gap                                 0                                             inf                                               0          inf                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                               0                                               0            0
                      PrimalGap                           0                                             inf                                               0            0                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                             inf                                               0            0
                      DualGap                             0                                             inf                                               0          inf                                                  0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                             inf                                               0            0
ball_mk2_30           JulianDate                    43203.7                                         43211.2                                         43207.6        43204                                            43223.8        43207                  NaN                                             NaN                                         43234.9                                         43234.8                                             NaN                                         43209.2                                               0                                               0                                              43203                                           43203                                         43241.6          NaN
                      TerminationStatus                   0                                               1                                               1            0                                                  1            0                  NaN                                             NaN                                               0                                               0                                             NaN                                               0                                               1                                               1                                                  1                                               1                                               1            1
                      PrimalBound                         0                                             inf                                               0            0                                                  0            0                  NaN                                             NaN                                             NaN                                               0                                             NaN                                               0                                             inf                                             inf                                                inf                                             inf                                               0            0
                      DualBound                           0                                             -27                                             -27       -0.001                                           -25.8895            0                  NaN                                             NaN                                             inf                                               0                                             NaN                                               0                                             NaN                                             NaN                                                -27                                        -24.8951                                        -26.8856          -26
                      SolverTime                       0.02                                         900.021                                         900.492        0.023                                            900.113        0.009                  NaN                                             NaN                                           6.174                                         180.962                                             NaN                                           0.519                                         900.033                                         900.001                                            900.359                                         900.004                                         900.008          901
                      NumberOfIterations                  0                                         2819127                                            3123            4                                                  0            0                  NaN                                             NaN                                               3                                               1                                             NaN                                               0                                               0                                               0                                                NaN                                             NaN                                        11365335            0
                      NumberOfDomainViolations            0                                               0                                               0            0                                                  0            0                  NaN                                             NaN                                               0                                               0                                             NaN                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN            0
                      NumberOfNodes                       1                                             NaN                                             NaN            0                                             173288            1                  NaN                                             NaN                                               0                                               0                                             NaN                                               0                                               0                                               0                                                NaN                                             NaN                                         2508943          NaN
                      Fail                            False                                           False                                           False        False                                              False        False                 True                                            True                                            True                                           False                                            True                                           False                                           False                                           False                                              False                                           False                                           False        False
                      FailReason                                                                                                                                                                                                                     No data.                                        No data.  Dual bound contradicts best known primal bound                                                                                        No data.                                                                                                                                                                                                                                                                                                                
                      Gap                                 0                                             inf                                             inf          inf                                                inf            0                  NaN                                             NaN                                             inf                                               0                                             NaN                                               0                                             inf                                             inf                                                inf                                             inf                                             inf          inf
