                        Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
rsyn0815m03h                 -1.0                      282.0             2218.0            5314.0                       99.0             1348.0      2.827928e+03    2.827928e+03  False           
rsyn0815m04h                 -1.0                      376.0             3191.0            7631.0                      132.0             1797.0      3.410856e+03    3.410856e+03  False           
rsyn0820h                    -1.0                       52.0              605.0            1457.0                       42.0              418.0      1.150301e+03    1.150301e+03  False           
rsyn0820m02h                 -1.0                      208.0             1501.0            3581.0                       84.0              979.0      1.092092e+03    1.092092e+03  False           
rsyn0820m03h                 -1.0                      312.0             2449.0            5833.0                      126.0             1468.0      2.028813e+03    2.028813e+03  False           
rsyn0820m04h                 -1.0                      416.0             3529.0            8393.0                      168.0             1957.0      2.450773e+03    2.450773e+03  False           
rsyn0830h                    -1.0                       62.0              717.0            1718.0                       60.0              495.0      5.100721e+02    5.100721e+02  False           
rsyn0830m02h                 -1.0                      248.0             1795.0            4245.0                      120.0             1173.0      7.305074e+02    7.305074e+02  False           
rsyn0830m03h                 -1.0                      372.0             2935.0            6934.0                      180.0             1759.0      1.543060e+03    1.543060e+03  False           
rsyn0830m04h                 -1.0                      496.0             4237.0           10001.0                      240.0             2345.0      2.529074e+03    2.529074e+03  False           
rsyn0840h                    -1.0                       72.0              838.0            1994.0                       84.0              569.0      3.255546e+02    3.255546e+02  False           
rsyn0840m02h                 -1.0                      288.0             2107.0            4947.0                      168.0             1361.0      7.349837e+02    7.349837e+02  False           
rsyn0840m03h                 -1.0                      432.0             3448.0            8092.0                      252.0             2041.0      2.742646e+03    2.742646e+03  False           
rsyn0840m04h                 -1.0                      576.0             4981.0           11685.0                      336.0             2721.0      2.564500e+03    2.564500e+03  False           
slay04h                       1.0                       24.0              175.0             501.0                        8.0              141.0      9.859660e+03    9.859660e+03  False           
slay04m                       1.0                       24.0               55.0             189.0                        8.0               45.0      9.859660e+03    9.859660e+03  False           
slay05h                       1.0                       40.0              291.0             831.0                       10.0              231.0      2.266468e+04    2.266468e+04  False           
slay05m                       1.0                       40.0               91.0             311.0                       10.0               71.0      2.266468e+04    2.266468e+04  False           
slay06h                       1.0                       60.0              436.0            1243.0                       12.0              343.0      3.275702e+04    3.275702e+04  False           
slay06m                       1.0                       60.0              136.0             463.0                       12.0              103.0      3.275702e+04    3.275702e+04  False           
slay07h                       1.0                       84.0              610.0            1737.0                       14.0              477.0      6.474883e+04    6.474883e+04  False           
slay07m                       1.0                       84.0              190.0             645.0                       14.0              141.0      6.474883e+04    6.474883e+04  False           
slay08h                       1.0                      112.0              813.0            2313.0                       16.0              633.0      8.496021e+04    8.496021e+04  False           
slay08m                       1.0                      112.0              253.0             857.0                       16.0              185.0      8.496021e+04    8.496021e+04  False           
slay09h                       1.0                      144.0             1045.0            2971.0                       18.0              811.0      1.078058e+05    1.078058e+05  False           
slay09m                       1.0                      144.0              325.0            1099.0                       18.0              235.0      1.078058e+05    1.078058e+05  False           
slay10h                       1.0                      180.0             1306.0            3711.0                       20.0             1011.0      1.295799e+05    1.295799e+05  False           
slay10m                       1.0                      180.0              406.0            1371.0                       20.0              291.0      1.295799e+05    1.295799e+05  False           
smallinvDAXr1b010-011         1.0                       30.0                4.0             121.0                       30.0               31.0      3.987975e-01    3.987975e-01  False           
smallinvDAXr1b020-022         1.0                       30.0                4.0             121.0                       30.0               31.0      1.571528e+00    1.571528e+00  False           
smallinvDAXr1b050-055         1.0                       30.0                4.0             121.0                       30.0               31.0      9.797143e+00    9.797143e+00  False           
smallinvDAXr1b100-110         1.0                       30.0                4.0             121.0                       30.0               31.0      3.916214e+01    3.916214e+01  False           
smallinvDAXr1b150-165         1.0                       30.0                4.0             121.0                       30.0               31.0      8.810493e+01    8.810493e+01  False           
smallinvDAXr1b200-220         1.0                       30.0                4.0             121.0                       30.0               31.0      1.566043e+02    1.566043e+02  False           
smallinvDAXr2b010-011         1.0                       30.0                4.0             121.0                       30.0               31.0      3.987975e-01    3.987975e-01  False           
smallinvDAXr2b020-022         1.0                       30.0                4.0             121.0                       30.0               31.0      1.571528e+00    1.571528e+00  False           
smallinvDAXr2b050-055         1.0                       30.0                4.0             121.0                       30.0               31.0      9.797143e+00    9.797143e+00  False           
smallinvDAXr2b100-110         1.0                       30.0                4.0             121.0                       30.0               31.0      3.916214e+01    3.916214e+01  False           
smallinvDAXr2b150-165         1.0                       30.0                4.0             121.0                       30.0               31.0      8.810493e+01    8.810493e+01  False           
smallinvDAXr2b200-220         1.0                       30.0                4.0             121.0                       30.0               31.0      1.566043e+02    1.566043e+02  False           
smallinvDAXr3b010-011         1.0                       30.0                4.0             121.0                       30.0               31.0      3.987975e-01    3.987975e-01  False           
smallinvDAXr3b020-022         1.0                       30.0                4.0             121.0                       30.0               31.0      1.571528e+00    1.571528e+00  False           
smallinvDAXr3b050-055         1.0                       30.0                4.0             121.0                       30.0               31.0      9.797143e+00    9.797143e+00  False           
smallinvDAXr3b100-110         1.0                       30.0                4.0             121.0                       30.0               31.0      3.916214e+01    3.916214e+01  False           
smallinvDAXr3b150-165         1.0                       30.0                4.0             121.0                       30.0               31.0      8.810493e+01    8.810493e+01  False           
smallinvDAXr3b200-220         1.0                       30.0                4.0             121.0                       30.0               31.0      1.566043e+02    1.566043e+02  False           
smallinvDAXr4b010-011         1.0                       30.0                4.0             121.0                       30.0               31.0      3.987975e-01    3.987975e-01  False           
smallinvDAXr4b020-022         1.0                       30.0                4.0             121.0                       30.0               31.0      1.571528e+00    1.571528e+00  False           
smallinvDAXr4b050-055         1.0                       30.0                4.0             121.0                       30.0               31.0      9.797143e+00    9.797143e+00  False           
smallinvDAXr4b100-110         1.0                       30.0                4.0             121.0                       30.0               31.0      3.916214e+01    3.916214e+01  False           
smallinvDAXr4b150-165         1.0                       30.0                4.0             121.0                       30.0               31.0      8.810493e+01    8.810493e+01  False           
smallinvDAXr4b200-220         1.0                       30.0                4.0             121.0                       30.0               31.0      1.566043e+02    1.566043e+02  False           
smallinvDAXr5b010-011         1.0                       30.0                4.0             121.0                       30.0               31.0      3.987975e-01    3.987975e-01  False           
smallinvDAXr5b020-022         1.0                       30.0                4.0             121.0                       30.0               31.0      1.571528e+00    1.571528e+00  False           
smallinvDAXr5b050-055         1.0                       30.0                4.0             121.0                       30.0               31.0      9.797143e+00    9.797143e+00  False           
smallinvDAXr5b100-110         1.0                       30.0                4.0             121.0                       30.0               31.0      3.916214e+01    3.916214e+01  False           
smallinvDAXr5b150-165         1.0                       30.0                4.0             121.0                       30.0               31.0      8.810493e+01    8.810493e+01  False           
smallinvDAXr5b200-220         1.0                       30.0                4.0             121.0                       30.0               31.0      1.566043e+02    1.566043e+02  False           
smallinvSNPr1b010-011         1.0                      100.0                4.0             401.0                      100.0              101.0      6.652821e-02    6.652821e-02  False           
smallinvSNPr1b020-022         1.0                      100.0                4.0             401.0                      100.0              101.0      2.494273e-01    2.494273e-01  False           
smallinvSNPr1b050-055         1.0                      100.0                4.0             401.0                      100.0              101.0      1.476550e+00    1.476550e+00  False           
smallinvSNPr1b100-110         1.0                      100.0                4.0             401.0                      100.0              101.0      5.813078e+00    5.813078e+00  False           
smallinvSNPr1b150-165         1.0                      100.0                4.0             401.0                      100.0              101.0      1.299120e+01    1.299120e+01  False           
smallinvSNPr1b200-220         1.0                      100.0                4.0             401.0                      100.0              101.0      2.309925e+01    2.309925e+01  False           
smallinvSNPr2b010-011         1.0                      100.0                4.0             401.0                      100.0              101.0      6.652821e-02    6.652821e-02  False           
smallinvSNPr2b020-022         1.0                      100.0                4.0             401.0                      100.0              101.0      2.611268e-01    2.611268e-01  False           
smallinvSNPr2b050-055         1.0                      100.0                4.0             401.0                      100.0              101.0      1.502224e+00    1.502224e+00  False           
smallinvSNPr2b100-110         1.0                      100.0                4.0             401.0                      100.0              101.0      5.977725e+00    5.977725e+00  False           
smallinvSNPr2b150-165         1.0                      100.0                4.0             401.0                      100.0              101.0      1.336053e+01    1.336053e+01  False           
smallinvSNPr2b200-220         1.0                      100.0                4.0             401.0                      100.0              101.0      2.375247e+01    2.375247e+01  False           
smallinvSNPr3b010-011         1.0                      100.0                4.0             401.0                      100.0              101.0      8.406839e-02    8.406839e-02  False           
smallinvSNPr3b020-022         1.0                      100.0                4.0             401.0                      100.0              101.0      2.632341e-01    2.632341e-01  False           
smallinvSNPr3b050-055         1.0                      100.0                4.0             401.0                      100.0              101.0      1.589586e+00    1.589586e+00  False           
smallinvSNPr3b100-110         1.0                      100.0                4.0             401.0                      100.0              101.0      6.199948e+00    6.199948e+00  False           
smallinvSNPr3b150-165         1.0                      100.0                4.0             401.0                      100.0              101.0      1.379647e+01    1.379647e+01  False           
smallinvSNPr3b200-220         1.0                      100.0                4.0             401.0                      100.0              101.0      2.447760e+01    2.447760e+01  False           
smallinvSNPr4b010-011         1.0                      100.0                4.0             401.0                      100.0              101.0      1.111023e-01    1.111023e-01  False           
smallinvSNPr4b020-022         1.0                      100.0                4.0             401.0                      100.0              101.0      2.823518e-01    2.823518e-01  False           
smallinvSNPr4b050-055         1.0                      100.0                4.0             401.0                      100.0              101.0      1.641198e+00    1.641198e+00  False           
smallinvSNPr4b100-110         1.0                      100.0                4.0             401.0                      100.0              101.0      6.367161e+00    6.367161e+00  False           
smallinvSNPr4b150-165         1.0                      100.0                4.0             401.0                      100.0              101.0      1.429523e+01    1.429523e+01  False           
smallinvSNPr4b200-220         1.0                      100.0                4.0             401.0                      100.0              101.0      2.526890e+01    2.526890e+01  False           
smallinvSNPr5b010-011         1.0                      100.0                4.0             401.0                      100.0              101.0      1.111023e-01    1.111023e-01  False           
smallinvSNPr5b020-022         1.0                      100.0                4.0             401.0                      100.0              101.0      3.080045e-01    3.080045e-01  False           
smallinvSNPr5b050-055         1.0                      100.0                4.0             401.0                      100.0              101.0      1.672566e+00    1.672566e+00  False           
smallinvSNPr5b100-110         1.0                      100.0                4.0             401.0                      100.0              101.0      6.636899e+00    6.636899e+00  False           
smallinvSNPr5b150-165         1.0                      100.0                4.0             401.0                      100.0              101.0      1.488039e+01    1.488039e+01  False           
smallinvSNPr5b200-220         1.0                      100.0                4.0             401.0                      100.0              101.0      2.626521e+01    2.626521e+01  False           
squfl010-040                  1.0                       10.0              441.0            1611.0                      400.0              411.0      2.405985e+02    2.405985e+02  False           
squfl010-080                  1.0                       10.0              881.0            3211.0                      800.0              811.0      5.097060e+02    5.097060e+02  False           
st_e14                        1.0                        4.0               14.0              40.0                       17.0               12.0      4.579582e+00    4.579582e+00  False           
st_miqp1                      1.0                        5.0                2.0              11.0                        5.0                6.0      2.810000e+02    2.810000e+02  False           
st_miqp3                      1.0                        2.0                2.0               5.0                        1.0                3.0     -6.000000e+00   -6.000000e+00  False           
st_miqp4                      1.0                        3.0                5.0              16.0                        3.0                7.0     -4.574000e+03   -4.574000e+03  False           
st_miqp5                      1.0                        2.0               14.0              75.0                        2.0                8.0     -3.338889e+02   -3.338889e+02  False           
st_test1                      1.0                        5.0                2.0              11.0                        4.0                6.0      0.000000e+00    0.000000e+00  False           
st_test2                      1.0                        6.0                3.0              15.0                        5.0                7.0     -9.250000e+00   -9.250000e+00  False           
st_test3                      1.0                       13.0               11.0              42.0                        5.0               14.0     -7.000000e+00   -7.000000e+00  False           
st_test4                      1.0                        6.0                6.0              37.0                        2.0                7.0     -7.000000e+00   -7.000000e+00  False           
st_test6                      1.0                       10.0                6.0              57.0                       10.0               11.0      4.710000e+02    4.710000e+02  False           
st_test8                      1.0                       24.0               21.0             121.0                       24.0               25.0     -2.960500e+04   -2.960500e+04  False           
st_testgr1                    1.0                       10.0                6.0              52.0                       10.0               11.0     -1.281160e+01   -1.281160e+01  False           
st_testgr3                    1.0                       20.0               21.0             182.0                       20.0               21.0     -2.059000e+01   -2.059000e+01  False           
st_testph4                    1.0                        3.0               11.0              28.0                        3.0                4.0     -8.050000e+01   -8.050000e+01  False           
stockcycle                    1.0                      432.0               98.0            1009.0                       48.0              481.0      1.199487e+05    1.199490e+05  False           
syn05h                       -1.0                        5.0               59.0             138.0                        9.0               43.0      8.377324e+02    8.377324e+02  False           
syn05m02h                    -1.0                       20.0              152.0             352.0                       18.0              105.0      3.032736e+03    3.032736e+03  False           
syn05m02m                    -1.0                       20.0              102.0             264.0                        6.0               61.0      3.032735e+03    3.032735e+03  False           
syn05m03h                    -1.0                       30.0              250.0             580.0                       27.0              157.0      4.027372e+03    4.027372e+03  False           
syn05m03m                    -1.0                       30.0              175.0             448.0                        9.0               91.0      4.027372e+03    4.027372e+03  False           
syn05m04h                    -1.0                       40.0              363.0             843.0                       36.0              209.0      5.510388e+03    5.510388e+03  False           
syn05m04m                    -1.0                       40.0              263.0             667.0                       12.0              121.0      5.510387e+03    5.510387e+03  False           
syn05m                       -1.0                        5.0               29.0              84.0                        3.0               21.0      8.377324e+02    8.377324e+02  False           
syn10h                       -1.0                       10.0              113.0             261.0                       18.0               78.0      1.267354e+03    1.267354e+03  False           
syn10m02h                    -1.0                       40.0              295.0             673.0                       36.0              195.0      2.310301e+03    2.310301e+03  False           
syn10m03h                    -1.0                       60.0              487.0            1114.0                       54.0              292.0      3.354683e+03    3.354683e+03  False           
syn10m04h                    -1.0                       80.0              709.0            1625.0                       72.0              389.0      4.557063e+03    4.557063e+03  False           
syn15h                       -1.0                       15.0              182.0             416.0                       33.0              122.0      8.532847e+02    8.532847e+02  False           
syn15m02h                    -1.0                       60.0              468.0            1064.0                       66.0              303.0      2.832749e+03    2.832749e+03  False           
syn15m03h                    -1.0                       90.0              769.0            1753.0                       99.0              454.0      3.850182e+03    3.850182e+03  False           
syn15m04h                    -1.0                      120.0             1115.0            2547.0                      132.0              605.0      4.937478e+03    4.937478e+03  False           
syn20h                       -1.0                       20.0              234.0             534.0                       42.0              152.0      9.242634e+02    9.242634e+02  False           
syn20m02h                    -1.0                       80.0              607.0            1375.0                       84.0              383.0      1.752133e+03    1.752133e+03  False           
syn20m03h                    -1.0                      120.0             1000.0            2272.0                      126.0              574.0      2.646951e+03    2.646951e+03  False           
syn20m04h                    -1.0                      160.0             1453.0            3309.0                      168.0              765.0      3.532744e+03    3.532744e+03  False           
syn30h                       -1.0                       30.0              346.0             795.0                       60.0              229.0      1.381598e+02    1.381598e+02  False           
syn30m02h                    -1.0                      120.0              901.0            2039.0                      120.0              577.0      3.996836e+02    3.996836e+02  False           
syn30m03h                    -1.0                      180.0             1486.0            3373.0                      180.0              865.0      6.541549e+02    6.541549e+02  False           
syn30m04h                    -1.0                      240.0             2161.0            4917.0                      240.0             1153.0      8.657229e+02    8.657229e+02  False           
syn40h                       -1.0                       40.0              467.0            1071.0                       84.0              303.0      6.771339e+01    6.771339e+01  False           
syn40m02h                    -1.0                      160.0             1213.0            2741.0                      168.0              765.0      3.887727e+02    3.887727e+02  False           
syn40m03h                    -1.0                      240.0             1999.0            4531.0                      252.0             1147.0      3.951485e+02    3.951485e+02  False           
syn40m04h                    -1.0                      320.0             2905.0            6601.0                      336.0             1529.0      9.017516e+02    9.017516e+02  False           
unitcommit1                   1.0                      720.0             5330.0           12405.0                      240.0              961.0      5.781766e+05    5.781766e+05  False           


                                                               baron@0                                      dicopt.1@0                                        aecp.1@0             antigone@0                                        knitro@0     scip.1@0             shot.1@0                                         sbb.1@0                                        bhyb.2@0                                         boa.1@0                                         bbb.3@0                                     couenne.1@0                                  mtaurqgcpx.0@0                                 mtaurbnbcpx.0@0                                       Pajarito.0@0                                        juniper.0@0                                       lindo.1@0                                         AOA.0@0
major                  minor                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
alan                   JulianDate                              43203.7                                         43211.2                                         43207.6                  43204                                         43223.8        43207              43253.8                                           43240                                         43212.7                                         43208.3                                         43221.4                                         43209.2                                               0                                               0                                              43203                                              43203                                         43241.6                                             NaN
                       TerminationStatus                             0                                               0                                               0                      0                                               0            0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                                  0                                               0                                               0
