                              Scp2804s     aecp      aoa    baron   dicopt      sbb  virt. best  virt. worst
cvxnonsep_nsig40r             0.250092    5.072    0.170    0.560    0.211    0.315    0.170000        5.072
cvxnonsep_nsig40              0.120413  900.537   42.300    1.630  900.042    0.259    0.120413      900.537
cvxnonsep_pcon20r             0.107391    2.075    0.040    0.150    0.104    0.228    0.040000        2.075
cvxnonsep_pcon20              0.067107  910.000    0.220    0.130    3.222    0.209    0.067107      910.000
cvxnonsep_pcon30r             0.120023    3.716    0.080    0.380    0.188    0.321    0.080000        3.716
cvxnonsep_pcon30              0.087031  910.000    1.110    0.340   27.576    0.274    0.087031      910.000
cvxnonsep_pcon40r             0.163777    4.357    0.110    0.530    0.119    0.265    0.110000        4.357
cvxnonsep_pcon40              0.103923  900.384    3.460    0.410  213.637    0.234    0.103923      900.384
cvxnonsep_psig20r             0.089111    1.727    0.060    0.090    0.069    0.178    0.060000        1.727
cvxnonsep_psig20              0.087208  390.125    1.020    0.070    0.049    0.162    0.049000      390.125
cvxnonsep_psig30r             0.106901  910.000    0.110    0.330    0.193    0.275    0.106901      910.000
cvxnonsep_psig30              0.068825  900.667    1.410    2.010  296.325    0.218    0.068825      900.667
cvxnonsep_psig40r             0.216740    3.057    0.100    0.290    0.163    0.259    0.100000        3.057
cvxnonsep_psig40              0.077945  900.019    5.390    3.290  900.026    0.235    0.077945      900.026
du-opt5                       0.053907    3.369    0.060    1.510    0.643    3.357    0.053907        3.369
du-opt                        0.049312   19.891    0.210    0.260    4.642    0.429    0.049312       19.891
enpro48pb                     0.275919    0.541    0.070    0.510    0.198    0.903    0.070000        0.903
enpro56pb                     0.276132    2.257    0.120    0.780    0.327    7.145    0.120000        7.145
ex1223a                       0.038130    0.188    0.010    0.030    0.041    0.153    0.010000        0.188
ex1223b                       0.057293    0.243    0.010    0.030    0.064    0.159    0.010000        0.243
ex1223                        0.049663    0.278    0.010    0.030    0.065    0.160    0.010000        0.278
ex4                           0.414962    1.624    0.030    0.160    0.487    0.627    0.030000        1.624
fac1                          0.060507    0.105    0.010    0.040    0.035    0.156    0.010000        0.156
fac2                          0.075936    0.119    0.030    0.050    0.082    0.211    0.030000        0.211
fac3                          0.045695    0.132    0.030    0.080    0.097    0.203    0.030000        0.203
flay02h                       0.056203    0.362    0.020    0.080    0.053    0.161    0.020000        0.362
flay02m                       0.053669    0.228    0.010    0.050    0.041    0.158    0.010000        0.228
flay03h                       0.107244    3.475    0.070    0.630    0.339    0.397    0.070000        3.475
flay03m                       0.084282    1.450    0.040    0.360    0.167    0.292    0.040000        1.450
flay04h                       0.393516   52.408    0.440    9.200    4.083    8.436    0.393516       52.408
flay04m                       0.299994   51.409    0.180    4.800    1.773    3.361    0.180000       51.409
flay05h                      36.928583  902.012   19.060  594.380  140.595  910.000   19.060000      910.000
flay05m                      11.931747  902.009  910.000  269.690   66.167  181.467   11.931747      910.000
flay06h                     900.020632  902.124  910.000  900.000  900.009  910.000  900.000000      910.000
flay06m                     910.000000  910.000  910.000  910.000  910.000  910.000  910.000000      910.000
fo7_2                         2.407114   13.042    4.170    4.000    5.480  910.000    2.407114      910.000
fo7_ar25_1                    4.153564   14.368    3.460    2.790    7.444  910.000    2.790000      910.000
fo7_ar2_1                     3.210248   22.400    3.900    8.920    5.792  910.000    3.210248      910.000
fo7_ar3_1                     3.741644   17.065    7.370   14.090   10.780  910.000    3.741644      910.000
fo7_ar4_1                     2.395545   23.699    5.760    5.200    4.718  910.000    2.395545      910.000
fo7_ar5_1                     1.734987    6.639    1.200    3.400    4.638  910.000    1.200000      910.000
fo7                           7.027475   38.078    7.420   17.070   20.266  910.000    7.027475      910.000
fo8_ar25_1                   12.712573  138.469   14.880   29.280   31.893  910.000   12.712573      910.000
fo8_ar2_1                     8.967622  120.937   12.810   14.460   19.575  910.000    8.967622      910.000
fo8_ar3_1                     7.747501   55.000    4.770    8.330    7.600  910.000    4.770000      910.000
fo8_ar4_1                     8.858164   67.934    3.380  123.620   13.017  910.000    3.380000      910.000
fo8_ar5_1                     9.209033   48.764   14.060  386.680   13.635  909.873    9.209033      909.873
fo8                          10.007918  157.970   39.790  111.910   61.355  910.000   10.007918      910.000
fo9_ar25_1                  349.063466  902.052  473.300  274.410  491.217  910.000  274.410000      910.000
fo9_ar2_1                    87.524755  346.623  104.940  107.920  448.671  910.000   87.524755      910.000
fo9_ar3_1                    12.360681  161.782   35.540   67.590   11.721  910.000   11.721000      910.000
fo9_ar4_1                     6.614677  214.740   43.960  108.970   28.059  910.000    6.614677      910.000
fo9_ar5_1                    35.325753  213.874   37.820  499.970   99.123  908.180   35.325753      908.180
fo9                          35.717080  134.478   60.300  900.000  101.316  910.000   35.717080      910.000
gams01                      900.030193  902.386  910.000  900.000  900.014  909.104  900.000000      910.000
gbd                           0.042609    0.057    0.005    0.020    0.005    0.148    0.005000        0.148
hybriddynamic_fixed           0.029337    0.046    0.005    0.010    0.038    0.155    0.005000        0.155
ibs2                        903.906578  902.008  910.000  900.000  900.002  902.123  900.000000      910.000
jit1                          0.075612    0.158    0.020    0.050    0.134    0.157    0.020000        0.158
m3                            0.052599    0.225    0.020    0.160    0.094    0.242    0.020000        0.242
m6                            0.093325    0.436    0.070    0.150    0.105  294.838    0.070000      294.838
m7_ar25_1                     0.097185    0.500    0.100    0.260    0.565  910.000    0.097185      910.000
m7_ar2_1                      0.421442    1.420    0.550    2.870    1.841  751.261    0.421442      751.261
m7_ar3_1                      0.524213    1.801    0.760    2.720    1.890  910.000    0.524213      910.000
m7_ar4_1                      0.318027    0.696    0.320    0.380    0.643  910.000    0.318027      910.000
m7_ar5_1                      0.532338    1.238    0.360    0.640    0.815  910.000    0.360000      910.000
m7                            0.419120    1.273    0.210    0.640    0.606  910.000    0.210000      910.000
meanvar-orl400_05_e_8         1.802154  902.183  910.000  906.870  910.000  254.871    1.802154      910.000
meanvarxsc                    0.041675  910.000  910.000  910.000  910.000    0.167    0.041675      910.000
meanvarx                      0.058088    0.190    0.020    0.070    0.062    0.160    0.020000        0.190
netmod_dol1                 534.322828  902.023  910.000  900.000  900.017  902.208  534.322828      910.000
netmod_dol2                  14.285502   95.944   10.630   32.120   72.715  273.768   10.630000      273.768
netmod_kar1                   0.343977   24.573    1.380  900.000   22.603   60.176    0.343977      900.000
netmod_kar2                   0.348688   24.694    1.140  900.000   22.719   60.297    0.348688      900.000
no7_ar25_1                    4.668387   64.237    9.250   17.250   10.183  910.000    4.668387      910.000
no7_ar2_1                     2.487427   22.955    5.340    5.310    9.256  910.000    2.487427      910.000
no7_ar3_1                    12.453644  132.302   18.390   27.150   27.376  910.000   12.453644      910.000
no7_ar4_1                    14.734669  131.329   10.620   26.190   50.608  910.000   10.620000      910.000
no7_ar5_1                     8.851850   75.448   10.270   14.620   56.282  910.000    8.851850      910.000
nvs03                         0.046789    0.123    0.010    0.040    0.047    0.158    0.010000        0.158
nvs10                         0.044915    0.143    0.020    0.030    0.056    0.160    0.020000        0.160
nvs11                         0.046356    0.182    0.030    0.040    0.047    0.156    0.030000        0.182
nvs12                         0.069115    0.294    0.040    0.050    0.072    0.159    0.040000        0.294
nvs15                         0.037718    0.073    0.010    0.030    0.061    0.153    0.010000        0.153
o7_2                         35.564033  426.086   75.190   78.520  163.462  910.000   35.564033      910.000
o7_ar25_1                    24.185512  209.751   42.130   62.480  123.206  910.000   24.185512      910.000
o7_ar2_1                     10.229234   74.711   16.830   27.390   28.524  910.000   10.229234      910.000
o7_ar3_1                     41.927234  431.099   84.840   81.430  282.733  910.000   41.927234      910.000
o7_ar4_1                     71.808722  794.592  112.020  116.690  666.081  910.000   71.808722      910.000
o7_ar5_1                     32.303032   83.767   59.210   47.880   99.084  910.000   32.303032      910.000
o7                           79.575687  902.064  153.710  249.430  827.533  910.000   79.575687      910.000
o8_ar4_1                    804.714412  902.061  621.450  900.000  900.244  910.000  621.450000      910.000
o9_ar4_1                    900.023898  902.293  910.000  900.000  900.013  910.000  900.000000      910.000
pedigree_ex1058             900.018434  902.176  910.000  900.080  900.014  905.739  900.014000      910.000
pedigree_ex485_2              0.412813  902.024  910.000    8.420  910.000  110.447    0.412813      910.000
pedigree_ex485              902.918232  902.095  910.000   34.250  900.021  910.000   34.250000      910.000
pedigree_sim2000            900.314366  902.159  910.000  900.700  910.000  900.988  900.314366      910.000
pedigree_sim400             900.019244  902.071  910.000  900.020  900.019  902.440  900.019000      910.000
pedigree_sp_top4_250        903.262152  902.052  910.000  191.770  910.000  910.000  191.770000      910.000
pedigree_sp_top4_300        910.000000  902.073  910.000   17.690  910.000  910.000   17.690000      910.000
pedigree_sp_top4_350tr      900.020310  902.133  910.000   13.920  900.021  910.000   13.920000      910.000
pedigree_sp_top5_200        903.381436  902.080  910.000  900.090  900.111  910.000  900.090000      910.000
pedigree_sp_top5_250        902.511467  902.166  910.000  456.430  900.043  910.000  456.430000      910.000
portfol_buyin                 0.065045    0.145    0.030    0.100    0.082    0.167    0.030000        0.167
portfol_card                  0.045678    0.171    0.020    0.120    0.056    0.172    0.020000        0.172
portfol_classical050_1        0.789904  902.018  910.000   30.680  900.022   14.776    0.789904      910.000
portfol_classical200_2      902.462375  902.033  910.000  900.000  900.079  910.000  900.000000      910.000
portfol_roundlot            901.225827  902.124  910.000    6.080   26.839    3.576    3.576000      910.000
procurement2mot               0.375672    5.869    0.220    1.950    0.701   88.665    0.220000       88.665
ravempb                       0.432673    0.995    0.070    0.370    0.287    0.292    0.070000        0.995
risk2bpb                      0.091978    0.264    0.070    0.110    0.136    0.266    0.070000        0.266
rsyn0805hfsg                  0.078058    0.408    0.040    0.200    0.087    0.975    0.040000        0.975
rsyn0805h                     0.079172    0.406    0.020    0.420    0.097    1.183    0.020000        1.183
rsyn0805m02hfsg               0.276302    2.176    0.270    0.730    1.238    1.374    0.270000        2.176
rsyn0805m02h                  0.199667    2.400    0.400    2.030    1.778    2.693    0.199667        2.693
rsyn0805m02m                  0.393460    5.587    0.370    4.230    1.917  910.000    0.370000      910.000
rsyn0805m03hfsg               0.335077    2.653    0.380    2.780    1.010    4.440    0.335077        4.440
rsyn0805m03h                  0.286142    3.030    0.890    3.210    1.589    7.187    0.286142        7.187
rsyn0805m03m                  0.685177   12.244    0.570    2.790    2.772  910.000    0.570000      910.000
rsyn0805m04hfsg               0.389516    3.366    0.610    1.770    1.330    2.126    0.389516        3.366
rsyn0805m04h                  0.384125    3.649    1.190    4.720    2.155    5.014    0.384125        5.014
rsyn0805m04m                  0.629508    8.534    0.720    5.630    4.141  910.000    0.629508      910.000
rsyn0805m                     0.107488    0.629    0.090    0.110    0.248   51.973    0.090000       51.973
rsyn0810hfsg                  0.098859    0.307    0.030    0.100    0.070    0.763    0.030000        0.763
rsyn0810h                     0.084965    0.331    0.040    0.130    0.096    1.097    0.040000        1.097
rsyn0810m02hfsg               0.355658    4.483    0.370    1.620    1.138    3.259    0.355658        4.483
rsyn0810m02h                  0.336577    4.317    0.540   10.670    2.446    8.545    0.336577       10.670
rsyn0810m02m                  0.436902    9.540    0.480    5.190    3.153  910.000    0.436902      910.000
rsyn0810m03hfsg               0.496744    8.780    0.920    5.390    1.505   17.741    0.496744       17.741
rsyn0810m03h                  0.499327    8.860    1.370   34.890    2.281   27.178    0.499327       34.890
rsyn0810m03m                  1.175694   16.790    0.780    8.310    2.321  910.000    0.780000      910.000
rsyn0810m04hfsg               0.749369    9.350    0.880    2.540    2.315    7.548    0.749369        9.350
rsyn0810m04h                  0.744865    9.193    1.650   23.360    6.395   14.675    0.744865       23.360
rsyn0810m04m                  0.952265   14.220    0.850    6.140    5.303  910.000    0.850000      910.000
rsyn0810m                     0.083328    0.443    0.080    0.120    0.233  300.064    0.080000      300.064
rsyn0815hfsg                  0.129089    0.490    0.100    0.550    0.126    1.397    0.100000        1.397
rsyn0815h                     0.140296    0.516    0.100    0.530    0.125    1.850    0.100000        1.850
rsyn0815m02hfsg               0.350479    1.740    0.360    2.520    1.487    1.754    0.350479        2.520
rsyn0815m02h                  0.488692    1.815    0.590    3.910    2.337    4.317    0.488692        4.317
rsyn0815m02m                  0.386479    4.862    0.390    4.330    2.855  910.000    0.386479      910.000
rsyn0815m03hfsg               0.661677    4.666    1.110    6.670    1.851   23.109    0.661677       23.109
rsyn0815m03h                  0.676352    4.850    1.550   13.170    3.338   42.895    0.676352       42.895
rsyn0815m03m                  1.013885   12.993    0.900    7.450    2.529  910.000    0.900000      910.000
rsyn0815m04hfsg               1.086441    7.331    1.520    7.160    3.851   29.268    1.086441       29.268
rsyn0815m04h                  1.208785    7.957    3.560   24.140    7.381   43.731    1.208785       43.731
rsyn0815m04m                  1.132045   20.623    1.660   14.020   10.774  910.000    1.132045      910.000
rsyn0815m                     0.097172    0.476    0.090    0.120    0.256  226.399    0.090000      226.399
rsyn0820hfsg                  0.121327    0.841    0.090    0.690    0.212    1.642    0.090000        1.642
rsyn0820h                     0.144353    0.845    0.100    1.050    0.291    1.875    0.100000        1.875
rsyn0820m02hfsg               0.403521    2.994    0.450    8.320    1.715   21.597    0.403521       21.597
rsyn0820m02h                  0.404606    2.717    0.540    6.960    1.871   27.941    0.404606       27.941
rsyn0820m02m                  0.548286    6.625    0.450    5.650    3.753  910.000    0.450000      910.000
rsyn0820m03hfsg               0.867289    5.003    1.210   11.170    2.829  125.996    0.867289      125.996
rsyn0820m03h                  0.804311    5.190    1.570   18.050    4.342  139.510    0.804311      139.510
rsyn0820m03m                  1.190752   13.961    1.070   12.370   10.955  910.000    1.070000      910.000
rsyn0820m04hfsg               1.335004    6.309    2.010   12.700    4.684  135.034    1.335004      135.034
rsyn0820m04h                  1.364681    6.406    3.480   35.050   10.714  163.904    1.364681      163.904
rsyn0820m04m                  2.659399   23.664    1.680   17.300   25.041  910.000    1.680000      910.000
rsyn0820m                     0.176474    0.875    0.100    0.510    0.283  910.000    0.100000      910.000
rsyn0830hfsg                  0.202270    1.880    0.130    0.790    0.273    1.440    0.130000        1.880
rsyn0830h                     0.223762    1.686    0.160    4.390    0.328    1.622    0.160000        4.390
rsyn0830m02hfsg               0.717516    8.454    0.530    5.330    2.251    8.680    0.530000        8.680
rsyn0830m02h                  0.673032    8.603    0.680    6.110    2.265   14.733    0.673032       14.733
rsyn0830m02m                  0.685578   15.343    0.540    4.710    3.542  910.000    0.540000      910.000
rsyn0830m03hfsg               1.892081   21.593    1.420   15.030    3.842   22.826    1.420000       22.826
rsyn0830m03h                  1.962418   21.764    1.850   14.380    4.404   43.142    1.850000       43.142
rsyn0830m03m                  1.679376   40.376    1.400   10.770    6.711  910.000    1.400000      910.000
rsyn0830m04hfsg               2.503272   35.257    2.630   19.900    5.946  118.478    2.503272      118.478
rsyn0830m04h                  3.228578   35.694    3.550  132.930    7.100  242.038    3.228578      242.038
rsyn0830m04m                  4.173671  106.792    2.270   26.410   60.251  910.000    2.270000      910.000
rsyn0830m                     0.210372    1.804    0.120    1.110    0.516  910.000    0.120000      910.000
rsyn0840hfsg                  0.236432    1.288    0.170    0.530    0.402    0.857    0.170000        1.288
rsyn0840h                     0.249558    1.116    0.180    1.020    0.377    0.968    0.180000        1.116
rsyn0840m02hfsg               0.957247    8.834    0.600    9.180    1.998    4.776    0.600000        9.180
rsyn0840m02h                  0.834120    8.665    0.890   16.440    2.210    8.962    0.834120       16.440
rsyn0840m02m                  0.735216   10.404    0.570    6.030    5.469  910.000    0.570000      910.000
rsyn0840m03hfsg               3.086963   18.398    2.250    3.350    3.099   27.842    2.250000       27.842
rsyn0840m03h                  1.792592   18.534    2.800   20.030    4.350   52.905    1.792592       52.905
rsyn0840m03m                  1.677764   31.110    1.110   12.230    4.995  910.000    1.110000      910.000
rsyn0840m04hfsg               4.068192   46.868    2.910  106.730  910.000  910.000    2.910000      910.000
rsyn0840m04h                  4.662520   48.109    3.950   37.680    7.824  180.667    3.950000      180.667
rsyn0840m04m                  7.516690  146.344    3.040   24.300   25.204  910.000    3.040000      910.000
rsyn0840m                     0.222037    1.368    0.110    1.240    0.814  910.000    0.110000      910.000
slay04h                       0.084285   10.151    0.080    0.220    0.465    0.744    0.080000       10.151
slay04m                       0.041070  910.000    0.030    0.140    0.182    0.350    0.030000      910.000
slay05h                       0.137407   61.906    0.110    0.260    0.974    5.031    0.110000       61.906
slay05m                       0.041370  910.000    0.090    0.150    0.247    0.696    0.041370      910.000
slay06h                       0.286499  910.000    0.420    0.570    2.287  124.661    0.286499      910.000
slay06m                       0.049878   54.074    0.090    0.220    0.625    0.496    0.049878       54.074
slay07h                       0.403231  910.000    0.960    1.100    4.349  910.000    0.403231      910.000
slay07m                       0.055250  910.000    0.150    0.270    1.616    4.653    0.055250      910.000
slay08h                       0.726853  459.982    1.000    1.290   15.575  910.000    0.726853      910.000
slay08m                       0.066625  231.921    0.340    0.350    2.711    0.928    0.066625      231.921
slay09h                       4.335733  902.028    5.590    1.920   53.796  910.000    1.920000      910.000
slay09m                       0.091506  900.144    1.470    0.640   12.879   47.294    0.091506      900.144
slay10h                      60.218724  902.036  196.680  152.870  900.016  910.000   60.218724      910.000
slay10m                       0.219195  902.027   19.680  542.000  378.336  154.627    0.219195      902.027
smallinvDAXr1b010-011         0.068924    1.153    0.170    1.070    3.837    0.338    0.068924        3.837
smallinvDAXr1b020-022         0.071553    1.036    0.290    1.740   18.000    0.233    0.071553       18.000
smallinvDAXr1b050-055         0.063462    0.810    0.260    3.550   15.134    0.329    0.063462       15.134
smallinvDAXr1b100-110         0.074210    1.217    0.170    0.790   31.406    0.314    0.074210       31.406
smallinvDAXr1b150-165         0.054293    2.541    0.250    0.600    9.120    0.641    0.054293        9.120
smallinvDAXr1b200-220         0.061761    1.106    0.250    0.610   10.247    0.357    0.061761       10.247
smallinvDAXr2b010-011         0.069803    1.144    0.240    1.100    4.699    0.336    0.069803        4.699
smallinvDAXr2b020-022         0.064273    1.033    0.260    1.740   27.319    0.230    0.064273       27.319
smallinvDAXr2b050-055         0.058095    0.809    0.350    2.640   17.961    0.330    0.058095       17.961
smallinvDAXr2b100-110         0.080206    1.219    0.260    0.840   37.126    0.314    0.080206       37.126
smallinvDAXr2b150-165         0.050747    2.552    0.140    0.620   13.116    0.638    0.050747       13.116
smallinvDAXr2b200-220         0.057891    1.109    0.250    0.640   11.451    0.364    0.057891       11.451
smallinvDAXr3b010-011         0.066193    0.675    0.170    1.060    3.561    0.365    0.066193        3.561
smallinvDAXr3b020-022         0.061751    1.087    0.300    1.670   14.199    0.232    0.061751       14.199
smallinvDAXr3b050-055         0.060374    0.889    0.270    3.200    9.617    0.327    0.060374        9.617
smallinvDAXr3b100-110         0.079199    1.219    0.270    0.850   38.942    0.314    0.079199       38.942
smallinvDAXr3b150-165         0.051375    2.172    0.310    0.620    9.348    0.644    0.051375        9.348
smallinvDAXr3b200-220         0.064286    1.189    0.270    0.570   11.969    0.363    0.064286       11.969
smallinvDAXr4b010-011         0.062585    0.767    0.150    1.040    3.775    0.335    0.062585        3.775
smallinvDAXr4b020-022         0.062165    0.610    0.170    1.700   17.112    0.233    0.062165       17.112
smallinvDAXr4b050-055         0.060583    1.001    0.230    3.360   13.498    0.328    0.060583       13.498
smallinvDAXr4b100-110         0.077415    1.243    0.270    0.780   41.550    0.318    0.077415       41.550
smallinvDAXr4b150-165         0.053368    2.353    0.310    0.640   12.571    0.649    0.053368       12.571
smallinvDAXr4b200-220         0.060439    1.167    0.270    0.600   11.429    0.394    0.060439       11.429
smallinvDAXr5b010-011         0.068036    0.771    0.190    1.060    3.986    0.335    0.068036        3.986
smallinvDAXr5b020-022         0.073526    0.531    0.240    1.770   19.154    0.232    0.073526       19.154
smallinvDAXr5b050-055         0.073463    0.881    0.270    3.570   11.984    0.332    0.073463       11.984
smallinvDAXr5b100-110         0.076591    1.214    0.260    0.880   35.329    0.317    0.076591       35.329
smallinvDAXr5b150-165         0.059979    2.316    0.350    0.650   12.770    0.639    0.059979       12.770
smallinvDAXr5b200-220         0.060393    1.116    0.230    0.580    8.692    0.362    0.060393        8.692
squfl010-025                  0.085136  900.357    0.770    1.050   19.959    0.829    0.085136      900.357
squfl010-040                  0.117327  900.016    1.770    1.540   51.454    1.694    0.117327      900.016
squfl010-080                  0.246324  902.060   12.480    5.010  900.056   22.699    0.246324      902.060
squfl015-060                  0.693319  901.176   61.470   25.040  900.026   67.989    0.693319      901.176
squfl015-080                  1.004278  902.061  443.800   34.140  900.028  202.219    1.004278      902.061
squfl020-040                  0.508642  901.151   34.260   20.980  900.025   18.301    0.508642      901.151
squfl020-050                  0.869024  902.043  460.650   19.480  900.027  188.109    0.869024      902.043
squfl020-150                 15.656083  902.330  910.000  192.850  900.040  902.047   15.656083      910.000
squfl025-025                  0.586438  901.326   35.430   29.210  900.021   17.277    0.586438      901.326
squfl025-030                  0.697745  902.033   39.490   42.480  900.022   28.436    0.697745      902.033
squfl025-040                  2.186378  902.041  910.000   46.200  900.019  340.297    2.186378      910.000
squfl030-100                 78.884994  900.156  910.000  252.370  900.039  902.972   78.884994      910.000
squfl030-150                177.936794  902.061  910.000  900.020  900.050  901.179  177.936794      910.000
squfl040-080                 59.239997  902.079  910.000  898.570  900.039  903.233   59.239997      910.000
sssd08-04                     0.146285    1.181    0.110    0.600    0.460  282.140    0.110000      282.140
sssd12-05                     0.192571    6.311    0.220    1.310    3.411  910.000    0.192571      910.000
sssd15-04                     0.133621    3.603    0.120    1.280    1.741  910.000    0.120000      910.000
sssd15-06                     1.492400   10.928    0.970    3.810    2.816  910.000    0.970000      910.000
sssd15-08                     9.550664   26.638   25.430   15.380    5.427  910.000    5.427000      910.000
sssd16-07                     3.933706   26.566    8.970   26.660    4.717  910.000    3.933706      910.000
sssd18-06                     2.473321   20.998    1.910    2.880    7.600  910.000    1.910000      910.000
sssd18-08                    41.703996   33.433  135.620   21.450    8.026  910.000    8.026000      910.000
sssd20-04                     0.165580    4.312    0.180    0.460    1.218  910.000    0.165580      910.000
sssd20-08                    10.008793   46.983    4.320   51.190    9.170  910.000    4.320000      910.000
sssd22-08                    13.078273   73.735    3.150   15.850   21.315  910.000    3.150000      910.000
sssd25-04                     0.131036    6.039    0.130    1.150    2.330  910.000    0.130000      910.000
sssd25-08                     3.029259   61.024    5.860   47.410   10.742  910.000    3.029259      910.000
st_e14                        0.070807    0.280    0.020    0.050    0.078    0.162    0.020000        0.280
st_miqp1                      0.031810    0.056    0.010    0.020    0.032    0.156    0.010000        0.156
st_miqp2                      0.036503    0.083    0.010    0.020    0.037    0.159    0.010000        0.159
st_miqp3                      0.030237    0.055    0.010    0.005    0.005    0.151    0.005000        0.151
st_miqp4                      0.033371    0.046  910.000    0.020    0.018  910.000    0.018000      910.000
st_miqp5                      0.032626    0.180    0.005    0.020    0.005    0.149    0.005000        0.180
st_test1                      0.030457    0.089    0.010    0.020    0.065    0.160    0.010000        0.160
st_test2                      0.030535    0.045    0.010    0.010    0.029  910.000    0.010000      910.000
st_test3                      0.034740    0.059    0.005    0.010    0.031  910.000    0.005000      910.000
st_test4                      0.037977    0.064    0.010    0.020    0.024  910.000    0.010000      910.000
st_test5                      0.034138    0.038    0.005    0.020    0.023    0.223    0.005000        0.223
st_test6                      0.029646    0.045    0.010    0.010    0.027    0.184    0.010000        0.184
st_test8                      0.037617    0.096    0.005    0.020    0.029    0.151    0.005000        0.151
st_testgr1                    0.045364    0.315    0.040    0.070    0.249    0.221    0.040000        0.315
st_testgr3                    0.048449    0.179    0.030    0.150    0.048    0.370    0.030000        0.370
st_testph4                    0.032771    0.050    0.005    0.010    0.022    0.157    0.005000        0.157
stockcycle                    0.533021  902.008  910.000    3.160  900.009  431.474    0.533021      910.000
syn05hfsg                     0.041919    0.117    0.010    0.040    0.032    0.155    0.010000        0.155
