                                  Instance                                   |                                 SHOTcbc1910@1                                  |                                 SHOTcpx1910@1                                  |                                 SHOTgur2310@1                                  |                                  antigoneNC@0                                  |                                   baronNC@0                                    |                                 couenneNCcbc@0                                 |                                    gurobi@1                                    |                                   lglobal@0                                    |                                 scipNCsoplex@1                                 |
autocorr_bern30-04           31    30     1 min -3.240000e+02 -3.240000e+02  |normal     -3.240000e+02    0.00 -3.240000e+02    0.00   0.00   17.10     6556  |normal     -3.240000e+02    0.00 -3.240000e+02    0.00   0.00   30.98    19572  |normal     -3.240000e+02    0.00 -3.240000e+02    0.00   0.00    5.71      139  |normal     -3.243240e+02    0.10 -3.240000e+02    0.00   0.10    4.00        0  |normal     -3.243243e+02    0.10 -3.240000e+02    0.00   0.10    3.47        3  |timelim    -4.300000e+02   32.72 -3.240000e+02    0.00  32.72  901.46   586390  |--                    --     inf            --     inf     --      --       -- !|normal     -3.240000e+02    0.00 -3.240000e+02    0.00   0.00  250.43        0  |normal     -3.240000e+02    0.00 -3.240000e+02    0.00   0.00  354.81   555092  |
autocorr_bern30-08           31    30     1 min -3.220000e+03 -2.952000e+03  |iterlim    -1.981505e+04      -- -2.952000e+03      -- 571.24  486.40    41710  |timelim    -9.518963e+03      -- -2.952000e+03      -- 222.46  900.02   906551  |timelim    -3.333574e+03      -- -2.952000e+03      --  12.93  900.02   204229  |timelim    -3.246667e+03      -- -2.952000e+03      --   9.98  900.00        0  |timelim    -3.279805e+03      -- -2.952000e+03      --  11.10  900.00     1505  |timelim    -6.308000e+03      -- -2.936000e+03      -- 114.85  900.51   109645  |--                    --      --            --      --     --      --       -- !|timelim    -8.848667e+03      -- -2.940000e+03      -- 200.98  900.02        0  |timelim    -1.244286e+04      -- -2.952000e+03      -- 321.51  900.00   222266  |
autocorr_bern35-04           36    35     1 min -3.840000e+02 -3.840000e+02  |normal     -3.840000e+02    0.00 -3.840000e+02    0.00   0.00   41.77    19584  |normal     -3.840000e+02    0.00 -3.840000e+02    0.00   0.00  153.96   134665  |normal     -3.840000e+02    0.00 -3.840000e+02    0.00   0.00   20.23    24407  |normal     -3.843840e+02    0.10 -3.840000e+02    0.00   0.10    9.00        0  |normal     -3.843844e+02    0.10 -3.840000e+02    0.00   0.10    8.05        5  |timelim    -6.600000e+02   71.88 -3.840000e+02   -0.00  71.87  901.42   413421  |--                    --     inf            --     inf     --      --       -- !|timelim    -5.560000e+02   44.79 -3.840000e+02    0.00  44.79  900.01        0  |timelim    -5.582913e+02   45.39 -3.840000e+02    0.00  45.39  900.00   603461  |
autocorr_bern40-05           41    40     1 min -1.021000e+03 -9.360000e+02  |iterlim    -1.486513e+03      -- -9.360000e+02      --  58.82  364.43    66095  |timelim    -2.868938e+03      -- -9.360000e+02      -- 206.51  900.03  4591184  |timelim    -1.060000e+03      -- -9.360000e+02      --  13.25  900.03  1232738  |timelim    -1.029600e+03      -- -9.360000e+02      --  10.00  900.00        0  |timelim    -1.095135e+03      -- -9.360000e+02      --  17.00  900.00      353  |timelim    -2.632000e+03      -- -9.320000e+02      -- 182.40  900.89   197931  |--                    --      --            --      --     --      --       -- !|timelim    -1.956000e+03      -- -9.280000e+02      -- 110.78  900.01        0  |timelim    -3.385000e+03      -- -9.280000e+02      -- 264.76  900.00   246014  |
batch0812_nc                 77    36   206 min  2.687027e+06  2.687027e+06  |iterlim     7.475722e+05  259.43  2.687027e+06   -0.00 259.43    2.46       10  |normal      7.475722e+05  259.43  2.687027e+06    0.00 259.43    0.33        0  |normal      7.475722e+05  259.43  2.687027e+06    0.00 259.43    0.32       22  |normal      2.684340e+06    0.10  2.687027e+06    0.00   0.10    4.00       27  |normal      2.684342e+06    0.10  2.687027e+06   -0.00   0.10    1.59       43  |normal      2.687015e+06    0.00  2.687015e+06   -0.00   0.00    2.22       42  |--                    --     inf            --     inf     --      --       -- !|normal      2.685453e+06    0.06  2.687027e+06    0.00   0.06   14.87       61  |normal      2.684595e+06    0.09  2.687027e+06    0.00   0.09    0.87       21  |
batch_nc                     35    12    68 min  2.855065e+05  2.855065e+05  |iterlim     6.041418e+04  372.58  2.855065e+05    0.00 372.58    0.90        7  |normal      6.041418e+04  372.58  2.855065e+05    0.00 372.58    0.28        0  |normal      6.041418e+04  372.58  2.855065e+05    0.00 372.58    0.20        5  |normal      2.852210e+05    0.10  2.855065e+05    0.00   0.10    5.00       21  |normal      2.852213e+05    0.10  2.855065e+05    0.00   0.10    0.61       23  |normal      2.853513e+05    0.05  2.855051e+05   -0.00   0.05    1.27      101  |--                    --     inf            --     inf     --      --       -- !|normal      2.854821e+05    0.01  2.855065e+05    0.00   0.01    2.69       23  |normal      2.852620e+05    0.09  2.855065e+05    0.00   0.09    0.76       86  |
bchoco05                     91     5   104 max  9.927049e-01  9.519030e-01  |normal      1.000000e+00      --            --      --     --    9.86        0  |normal      1.000000e+00      --  9.518959e-01      --   5.05    2.21        0  |normal      9.659252e-01      --  9.518959e-01      --   1.47    2.45    19053  |timelim     9.635813e-01      --  9.519030e-01      --   1.23  900.00     4475  |timelim     9.989643e-01      --  9.509800e-01      --   5.05  900.00   206433  |timelim     9.830601e-01      --  9.509481e-01      --   3.38  914.78    21978  |--                    --      --            --      --     --      --       -- !|timelim     9.981140e-01      --  9.519030e-01      --   4.85  900.04    72800  |timelim     9.999558e-01      --  9.514756e-01      --   5.10  900.01   890993  |
bchoco06                    119     6   135 max  9.991427e-01  9.627764e-01  |normal      1.000000e+00      --            --      --     --   44.96        0  |iterlim     1.000000e+00      --  9.573018e-01      --   4.46    5.01        0  |normal      9.749274e-01      --  9.627764e-01      --   1.26   13.31    59976  |timelim     9.845209e-01      --  9.627764e-01      --   2.26  900.00     2422  |normal      9.958983e-01      --  9.627764e-01      --   3.44  202.20    19794  |timelim     9.780750e-01      --          -inf      --    inf  940.59      414  |--                    --      --            --      --     --      --       -- !|timelim     9.917563e-01      --  9.627764e-01      --   3.01  900.02    17008  |timelim     9.999661e-01      --  9.627764e-01      --   3.86  900.00   705863  |
bchoco07                    135     7   154 max  9.962795e-01  9.629924e-01  |iterlim     1.000000e+00      --          -inf      --    inf   69.49        0  |normal      1.000000e+00      --  9.573616e-01      --   4.45    7.75        0  |normal      9.807849e-01      --            --      --     --    6.62    51868  |timelim     9.971152e-01      --  9.629924e-01      --   3.54  900.00     1080  |timelim     9.998292e-01      --  9.629924e-01      --   3.83  900.00    47560  |timelim     9.989301e-01      --          -inf      --    inf  946.72      217  |--                    --      --            --      --     --      --       -- !|timelim     9.951315e-01      --  9.628053e-01      --   3.36  900.10     4491  |timelim     9.999909e-01      --  9.628329e-01      --   3.86  900.00      502  |
blend029                    103    36   214 max  1.335940e+01  1.335940e+01  |normal      1.968940e+01   47.38  1.335940e+01    0.00  47.38    6.55      151  |normal      1.968940e+01   47.38  1.335940e+01    0.00  47.38    0.52        0  |normal      1.335940e+01    0.00  1.335940e+01    0.00   0.00    0.59     6789  |normal      1.337276e+01    0.10  1.335940e+01    0.00   0.10    6.00       93  |normal      1.337277e+01    0.10  1.335940e+01    0.00   0.10    1.29       57  |normal      1.335940e+01    0.00  1.335940e+01   -0.00   0.00   14.05     3862  |normal      1.335940e+01    0.00  1.335940e+01    0.00   0.00    0.30     4140  |normal      1.335940e+01    0.00  1.335940e+01    0.00   0.00  189.10     2653  |normal      1.335940e+01    0.00  1.335940e+01    0.00   0.00    3.64     3638  |
blend146                    223    87   625 max  4.604289e+01  4.529657e+01  |normal      4.764330e+01      --  9.679900e+00      -- 392.19   39.21     2085  |normal      4.764330e+01      --  3.493480e+01      --  36.38    4.33     2928  |normal      4.529658e+01      --  4.529658e+01      --   0.00  264.27  1349268  |timelim     4.660296e+01      --  4.289481e+01      --   8.64  900.00     3828  |normal      4.532573e+01      --  4.528040e+01      --   0.10  705.23    69998  |timelim     4.733563e+01      --  4.509862e+01      --   4.96  900.18    63249  |normal      4.533880e+01      --  4.529652e+01      --   0.09  318.23  1418077  |timelim     4.693983e+01      --  4.323669e+01      --   8.56  900.02      364  |timelim     4.621024e+01      --  4.478520e+01      --   3.18  900.00   984565  |
blend480                    313   124   885 max  9.226610e+00  9.226600e+00  |normal      1.081680e+01      --  2.292200e-01      --  Large  185.38    15492  |normal      1.081680e+01      --            --      --     --    3.99     4887  |normal      9.226603e+00      --  9.226603e+00      --   0.00   19.72    52477  |timelim     9.393200e+00      --  9.226600e+00      --   1.81  900.00     1457  |normal      9.235836e+00      --  9.226600e+00      --   0.10  240.38     2928  |timelim     1.117144e+01      --  8.611589e+00      --  29.73  900.14    35411  |normal      9.226606e+00      --  9.226606e+00      --   0.00   13.88    29766  |timelim     6.950500e+01      --          -inf      --    inf  900.01        0  |timelim     9.593375e+00      --  9.226614e+00      --   3.98  900.00   660199  |
blend531                    273   104   737 max  2.055328e+01  2.003900e+01  |normal      2.152120e+01      --            --      --     --   27.64     1315  |normal      2.151420e+01      --            --      --     --    4.09      591  |normal      2.003465e+01      --  2.003465e+01      --   0.00    3.78    15344  |timelim     2.075247e+01      --  2.002668e+01      --   3.62  900.00    23324  |normal      2.005906e+01      --  2.003900e+01      --   0.10   14.63      522  |timelim     2.169570e+01      --  2.003900e+01      --   8.27  900.17    66787  |normal      2.005277e+01      --  2.003900e+01      --   0.07   59.13   342527  |timelim     2.091951e+01      --  1.575719e+01      --  32.76  900.07      126  |timelim     2.077660e+01      --  2.002669e+01      --   3.74  900.00   745447  |
blend721                    223    87   628 max  1.352680e+01  1.352680e+01  |normal      1.433580e+01    5.98 -5.905217e+00     inf    inf   25.56     1779  |normal      1.433580e+01    5.98  1.158727e+01   16.74  23.72    4.00     1001  |normal      1.352680e+01    0.00  1.352680e+01   -0.00   0.00    3.00    12886  |normal      1.354033e+01    0.10  1.352680e+01    0.00   0.10  122.00      687  |normal      1.354034e+01    0.10  1.352680e+01    0.00   0.10   14.72      844  |normal      1.352992e+01    0.02  1.352680e+01   -0.00   0.02  404.58    45001  |normal      1.352686e+01    0.00  1.352680e+01    0.00   0.00    4.42    18331  |timelim     1.386280e+01    2.48  1.271020e+01    6.42   9.07  900.01      539  |normal      1.353915e+01    0.09  1.352680e+01   -0.00   0.09   22.35    18991  |
blend852                    305   120   861 max  5.396270e+01  5.396270e+01  |normal      5.471870e+01    1.40  1.488920e+01  262.43 267.51  498.08   628141  |normal      5.471870e+01    1.40  4.666245e+01   15.64  17.26   10.01    10579  |normal      5.396270e+01    0.00  5.396270e+01   -0.00   0.00   78.47   313783  |timelim     5.411289e+01    0.28  5.396270e+01   -0.00   0.28  900.00    11071  |normal      5.401672e+01    0.10  5.396270e+01   -0.00   0.10   47.17      872  |timelim     5.505140e+01    2.02  5.322670e+01    1.38   3.43  900.18    36495  |normal      5.401505e+01    0.10  5.396270e+01   -0.00   0.10   32.82   108140  |timelim     5.431070e+01    0.64  4.863787e+01   10.95  11.66  900.01      126  |timelim     5.407708e+01    0.21  5.396270e+01   -0.00   0.21  900.00   824255  |
carton7                     329   256   688 min  1.917295e+02  1.917295e+02  |normal      1.917295e+02   -0.00  1.917295e+02    0.00   0.00  122.19   117866  |normal      5.000000e+01  283.46  3.282441e+02   71.20 556.49    1.19        0  |normal      1.917295e+02   -0.00  1.917295e+02    0.00   0.00    2.57     8594  |normal      1.915378e+02    0.10  1.917295e+02    0.00   0.10  407.00     3406  |timelim     1.346153e+02   42.43  1.917295e+02    0.00  42.43  900.00    72042  |timelim     8.600175e+01  122.94  2.109468e+02   10.02 145.28  900.22    39857  |normal      1.917295e+02   -0.00  1.917295e+02    0.00   0.00    1.12     4551  |normal      1.917295e+02   -0.00  1.917295e+02    0.00   0.00   79.56        0  |normal      1.917295e+02   -0.00  1.917295e+02    0.00   0.00  186.71   230971  |
casctanks                   501    40   518 min  9.044167e+00  9.163479e+00  |normal      0.000000e+00      --            --      --    inf   17.81        0  |normal      0.000000e+00      --  9.163479e+00      --    inf   12.34        4  |normal      0.000000e+00      --  9.163479e+00      --    inf  115.39   188990  |timelim     8.522765e+00      --  9.163479e+00      --   7.52  900.00     4182  |timelim     8.411046e+00      --  9.163479e+00      --   8.95  900.00    88564  |timelim     7.500243e+00      --  9.163479e+00      --  22.18  901.59    49070  |--                    --      --            --      --     --      --       -- !|normal      9.161946e+00      --  9.163479e+00      --   0.02  233.00      319  |normal      9.154405e+00      --  9.163467e+00      --   0.10  502.00    30081  |
cecil_13                    841   162   899 min -1.156565e+05 -1.156565e+05  |iterlim    -4.049874e+05  250.16 -1.083132e+05    6.78 273.90   81.63     2144  |normal     -4.049874e+05  250.16 -1.083901e+05    6.70 273.64   43.99    40648  |normal     -4.049874e+05  250.16 -1.056090e+05    9.51 283.48    1.75       56  |normal     -1.157722e+05    0.10 -1.156565e+05    0.00   0.10   64.00        0  |normal     -1.157723e+05    0.10 -1.156565e+05    0.00   0.10   40.67       31  |timelim    -1.232259e+05    6.54 -1.155585e+05    0.08   6.64  900.64    16448  |--                    --     inf            --     inf     --      --       -- !|timelim    -1.160525e+05    0.34 -1.156565e+05   -0.00   0.34  900.04     4156  |timelim    -1.158918e+05    0.20 -1.156565e+05    0.00   0.20  902.02   137533  |
chp_shorttermplan1a        1009   144  2069 min  2.148391e+02  2.148424e+02  |timelim     2.135050e+02      --           inf      --    inf  915.53   306318  |timelim     1.509171e+02      --  2.148424e+02      --  42.36  906.87  3121391  |normal      2.148604e+02      --  2.148604e+02      --   0.00    5.69     1676  |timelim     2.141117e+02      --  2.148424e+02      --   0.34  900.01      492  |normal      2.146245e+02      --  2.148391e+02      --   0.10  129.15     1202  |timelim     1.541671e+02      --  2.527585e+02      --  63.95  900.50     1901  |--                    --      --            --      --     --      --       -- !|timelim     1.998657e+02      --           inf      --    inf  900.04     1449  |normal      2.146369e+02      --  2.148419e+02      --   0.10    9.39       73  |
chp_shorttermplan1b        1681   288  3851 min  2.466409e+02  2.541370e+02  |timelim     2.391977e+02      --           inf      --    inf  908.69   139483  |timelim     1.768230e+02      --  2.669631e+02      --  50.98  921.15  1724139  |timelim     2.533530e+02      --  2.543139e+02      --   0.38  901.58   815695  |timelim     2.516694e+02      --  2.543763e+02      --   1.08  900.02        0  |timelim     2.457317e+02      --  2.550966e+02      --   3.81  900.00      280  |timelim     1.771213e+02      --           inf      --    inf  902.65      175  |--                    --      --            --      --     --      --       -- !|timelim     2.356319e+02      --           inf      --    inf  900.07     1253  |timelim     2.480158e+02      --  2.544001e+02      --   2.57  900.00    32192  |
chp_shorttermplan2a        1585   240  3897 min  2.457998e+05  2.458004e+05  |timelim     2.385425e+05      --           inf      --    inf  900.97    12161  |timelim     1.352533e+05      --  2.458004e+05      --  81.73  927.37  1721491  |normal      2.458004e+05      --  2.458004e+05      --   0.00   11.95      908  |normal      2.455546e+05      --  2.458004e+05      --   0.10  127.01        0  |normal      2.455549e+05      --  2.458004e+05      --   0.10   37.43        3  |timelim     1.979398e+05      --  2.475756e+05      --  25.08  904.13      877  |--                    --      --            --      --     --      --       -- !|timelim     2.192930e+05      --           inf      --    inf  900.07      301  |normal      2.455623e+05      --  2.458000e+05      --   0.10  140.13    12791  |
chp_shorttermplan2b        1393   192  2553 min -1.640968e+05 -1.627352e+05  |iterlim    -1.589950e+06      --           inf      --    inf  480.71   434359  |normal     -1.589950e+06      -- -1.470829e+05      -- 980.99   40.59    66225  |timelim    -1.589950e+06      --           inf      --    inf  900.40   339580  |normal     -1.628979e+05      -- -1.627352e+05      --   0.10  479.01        3  |timelim    -1.631025e+05      -- -1.627352e+05      --   0.23  900.00     7665  |timelim    -2.540689e+05      -- -1.742091e+05      --  45.84  908.05     1515 !|--                    --      --            --      --     --      --       -- !|timelim    -1.637577e+05      -- -1.625852e+05      --   0.72  900.06     1596  |timelim    -1.667063e+05      -- -1.627352e+05      --   2.44  900.00    21073  |
chp_shorttermplan2d        3121   528  6839 min  4.479428e+05  4.893821e+05  |iterlim    -1.628781e+06      --           inf      --    inf  577.18    23551  |timelim    -1.625806e+06      --           inf      --    inf  907.33  1083066  |timelim    -1.636087e+06      --           inf      --    inf  903.30  1540498  |timelim     4.459925e+05      --  5.040500e+05      --  13.02  900.02        0  |timelim     4.268224e+05      --  4.860018e+05      --  13.87  900.00       34  |timelim     1.527256e+05      --           inf      --    inf  900.01      242  |--                    --      --            --      --     --      --       -- !|timelim     3.770316e+05      --           inf      --    inf  900.14      231  |timelim     4.536699e+05      --           inf      --    inf  900.00    10666  |
crudeoil_lee1_05            536    40  1241 max  7.975000e+01  7.975000e+01  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    6.13       48  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    1.65       29  |normal      7.968970e+01   -0.08  7.968970e+01    0.08   0.00    0.51      578  |normal      7.982975e+01    0.10  7.975000e+01    0.00   0.10    0.00        0  |normal      7.982983e+01    0.10  7.975000e+01    0.00   0.10    2.57        1  |normal      7.935000e+01   -0.50  7.935000e+01    0.50   0.00   68.67       68 !|normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    0.14       18  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00   16.62        1  |normal      7.976190e+01    0.01  7.975000e+01    0.00   0.01    1.40        4  |
crudeoil_lee1_06            643    48  1504 max  7.975000e+01  7.975000e+01  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00   10.91      164  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00   10.21        0  |normal      7.968146e+01   -0.09  7.968146e+01    0.09   0.00    0.82      480  |normal      7.982975e+01    0.10  7.975000e+01    0.00   0.10    1.00        0  |normal      7.982983e+01    0.10  7.975000e+01    0.00   0.10    2.31        1  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00  378.03     2456  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    0.25      148  |normal      7.972222e+01   -0.03  7.975000e+01    0.00  -0.03  109.86        5  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    1.85       15  |
crudeoil_lee1_07            750    56  1777 max  7.975000e+01  7.975000e+01  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    7.31      107  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    3.42        0  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    0.72      468  |normal      7.982975e+01    0.10  7.975000e+01    0.00   0.10    0.01        0  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    7.63        9  |normal      7.976190e+01    0.01  7.975000e+01   -0.00   0.01  379.82     1601  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    0.34      137  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00   83.92        1  |normal      7.976190e+01    0.01  7.975000e+01    0.00   0.01    2.54       39  |
crudeoil_lee1_08            857    64  2060 max  7.975000e+01  7.975000e+01  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00   29.69      722  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00   15.29      419  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    1.01      562  |normal      7.982975e+01    0.10  7.975000e+01    0.00   0.10    2.02        0  |normal      7.982983e+01    0.10  7.975000e+01    0.00   0.10    3.84        1  |timelim     8.000000e+01    0.31  7.975000e+01    0.00   0.31  901.15     2097  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    0.49      324  |normal      7.972222e+01   -0.03  7.972222e+01    0.03   0.00  121.27       19  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    3.74       33  |
crudeoil_lee1_09            964    72  2353 max  7.975000e+01  7.975000e+01  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00   14.97      457  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00   16.78      117  |normal      7.973737e+01   -0.02  7.973737e+01    0.02   0.00    1.34      775  |normal      7.982975e+01    0.10  7.975000e+01    0.00   0.10    1.02        0  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00   15.85        7  |timelim     8.000000e+01    0.31  7.875000e+01    1.27   1.59  903.70     1923  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    0.62      225  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00  259.96        1  |normal      7.975000e+01    0.00  7.975000e+01    0.00   0.00    8.49       36  |
