                            Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
crudeoil_pooling_dt4             -1.0                     1326.0             7699.0           29834.0                     2242.0             5063.0      1.325765e+04    1.433232e+04  False           
csched1a                          1.0                       15.0               23.0              78.0                        7.0               29.0     -3.043018e+04   -3.043018e+04  False           
csched1                           1.0                       63.0               23.0             174.0                        8.0               77.0     -3.063926e+04   -3.063926e+04  False           
edgecross10-010                   1.0                       90.0              481.0            1470.0                       29.0               91.0      1.000000e+00    1.000000e+00  False           
edgecross10-020                   1.0                       90.0              481.0            1507.0                       66.0               91.0      1.100000e+01    1.100000e+01  False           
edgecross10-030                   1.0                       90.0              481.0            1529.0                       88.0               91.0      5.200000e+01    5.200000e+01  False           
edgecross10-040                   1.0                       90.0              481.0            1531.0                       90.0               91.0      1.420000e+02    1.420000e+02  False           
edgecross10-050                   1.0                       90.0              481.0            1531.0                       90.0               91.0      2.760000e+02    2.760000e+02  False           
edgecross10-060                   1.0                       44.0              481.0            1531.0                       90.0               91.0      4.590000e+02    4.590000e+02  False           
edgecross10-070                   1.0                       90.0              481.0            1531.0                       90.0               91.0      7.170000e+02    7.170000e+02  False           
edgecross10-080                   1.0                       74.0              481.0            1529.0                       88.0               91.0      1.037000e+03    1.037000e+03  False           
edgecross10-090                   1.0                       90.0              481.0            1518.0                       77.0               91.0      1.387000e+03    1.387000e+03  False           
edgecross14-019                   1.0                      182.0             1457.0            4466.0                       97.0              183.0      4.000000e+00    4.000000e+00  False           
edgecross14-039                   1.0                       80.0             1457.0            4526.0                      157.0              183.0      1.090000e+02    1.090000e+02  False           
edgecross14-058                   1.0                      182.0             1457.0            4526.0                      157.0              183.0      3.530000e+02    3.530000e+02  False           
edgecross14-078                   1.0                      155.0             1457.0            4551.0                      182.0              183.0      7.250000e+02    6.727222e+02  False           
edgecross14-137                   1.0                      182.0             1457.0            4551.0                      182.0              183.0      2.874000e+03    2.615500e+03  False           
edgecross14-156                   1.0                      116.0             1457.0            4550.0                      181.0              183.0      4.310000e+03    3.963490e+03  False           
edgecross14-176                   1.0                      182.0             1457.0            4542.0                      173.0              183.0      5.875000e+03    5.875000e+03  False           
edgecross20-040                   1.0                      380.0             4561.0           13987.0                      306.0              381.0      5.700000e+01    5.700000e+01  False           
edgecross22-048                   1.0                      462.0             6161.0           18862.0                      381.0              463.0      8.400000e+01    8.400000e+01  False           
elf                               1.0                       24.0               39.0             178.0                       30.0               55.0      1.916667e-01    1.916667e-01  False           
eniplac                           1.0                       24.0              190.0             511.0                       48.0              142.0     -1.321171e+05   -1.321171e+05  False           
ethanolh                          1.0                       24.0               81.0             226.0                       47.0               62.0     -1.575865e+02   -1.575865e+02  False           
ethanolm                          1.0                       24.0               73.0             178.0                       47.0               38.0     -1.575865e+02   -1.575865e+02  False           
ex1221                            1.0                        3.0                6.0              17.0                        2.0                6.0      7.667180e+00    7.667180e+00  False           
ex1222                            1.0                        1.0                4.0               9.0                        2.0                4.0      1.076543e+00    1.076543e+00  False           
ex1224                            1.0                        8.0                8.0              31.0                        6.0               12.0     -9.434705e-01   -9.434705e-01  False           
ex1225                            1.0                        6.0               11.0              27.0                        2.0                9.0      3.100000e+01    3.100000e+01  False           
ex1226                            1.0                        3.0                6.0              15.0                        2.0                6.0     -1.700000e+01   -1.700000e+01  False           
ex1233                            1.0                       12.0               65.0             221.0                       28.0               53.0      1.550107e+05    1.548258e+05  False           
ex1243                            1.0                       16.0               97.0             329.0                       36.0               69.0      8.340251e+04    8.340251e+04  False           
ex1244                            1.0                       23.0              130.0             469.0                       52.0               96.0      8.204291e+04    8.204291e+04  False           
ex1252a                           1.0                        9.0               35.0              94.0                       36.0               25.0      1.288937e+05    1.288937e+05  False           
ex1252                            1.0                       15.0               44.0             118.0                       36.0               40.0      1.288937e+05    1.288937e+05  False           
ex1263a                           1.0                       24.0               36.0             153.0                       32.0               25.0      1.960000e+01    1.960000e+01  False           
ex1263                            1.0                       72.0               56.0             241.0                       32.0               93.0      1.960000e+01    1.960000e+01  False           
ex1264a                           1.0                       24.0               36.0             153.0                       32.0               25.0      8.600000e+00    8.600000e+00  False           
ex1264                            1.0                       68.0               56.0             237.0                       32.0               89.0      8.600000e+00    8.600000e+00  False           
ex1265a                           1.0                       35.0               45.0             222.0                       50.0               36.0      1.030000e+01    1.030000e+01  False           
ex1265                            1.0                      100.0               75.0             347.0                       50.0              131.0      1.030000e+01    1.030000e+01  False           
ex1266a                           1.0                       48.0               54.0             302.0                       72.0               49.0      1.630000e+01    1.630000e+01  False           
ex1266                            1.0                      138.0               96.0             476.0                       72.0              181.0      1.630000e+01    1.630000e+01  False           
ex3pb                             1.0                        8.0               32.0             100.0                        5.0               33.0      6.800974e+01    6.800974e+01  False           
feedtray2                         1.0                       36.0              284.0            1627.0                      942.0               88.0      0.000000e+00    0.000000e+00  False           
fin2bb                            1.0                      175.0              619.0            9414.0                       42.0              589.0      0.000000e+00    0.000000e+00  False           
gabriel01                        -1.0                       72.0              468.0            1790.0                      512.0              216.0      4.524445e+01    4.584869e+01  False           
gabriel04                        -1.0                      101.0              944.0            3913.0                     1504.0              362.0      9.226600e+00    9.515631e+00  False           
gasnet_al1                        1.0                      128.0              831.0            2561.0                     1074.0              725.0      7.438040e+03    7.352231e+03  False           
gasnet_al2                        1.0                      128.0              831.0            2561.0                     1074.0              725.0      7.114133e+03    7.040332e+03  False           
gasnet_al3                        1.0                      128.0              831.0            2561.0                     1074.0              725.0      7.363315e+03    7.280397e+03  False           
gasnet_al4                        1.0                      128.0              831.0            2561.0                     1074.0              725.0      7.429707e+03    7.345979e+03  False           
gasnet_al5                        1.0                      128.0              831.0            2561.0                     1074.0              725.0      7.385113e+03    7.307600e+03  False           
gasprod_sarawak01                 1.0                       38.0              213.0             589.0                       68.0              132.0     -3.244540e+04   -3.244540e+04  False           
gasprod_sarawak16                 1.0                       38.0             2253.0            6454.0                     1088.0             1527.0     -3.227122e+04   -3.239818e+04  False           
gasprod_sarawak81                 1.0                       38.0            11093.0           31869.0                     5508.0             7572.0     -3.227300e+04   -3.240010e+04  False           
gastrans040                       1.0                       48.0              554.0            1248.0                      315.0              280.0      0.000000e+00    0.000000e+00  False           
gastrans135                       1.0                      232.0             2473.0            5551.0                     1190.0             1194.0      0.000000e+00    0.000000e+00  False           
gastrans582_cold13_95             1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_cold13                1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_cold17_95             1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_cold17                1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_cool12_95             1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_cool12                1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_cool14_95             1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_cool14                1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_freezing30_95         1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_freezing30            1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_mild10_95             1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_mild10                1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_mild11_95             1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_mild11                1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_warm15_95             1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_warm15                1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_warm31_95             1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans582_warm31                1.0                      247.0             3733.0            8539.0                     2139.0             2187.0      0.000000e+00    0.000000e+00  False           
gastrans                          1.0                       21.0              150.0             419.0                       45.0              107.0      8.908584e+01    8.908584e+01  False           
gear4                             1.0                        4.0                2.0               9.0                        4.0                7.0      1.643428e+00    1.643428e+00  False           
genpooling_lee1                   1.0                        9.0               83.0             370.0                      128.0               50.0     -4.640082e+03   -4.640082e+03  False           
genpooling_lee2                   1.0                        9.0               93.0             454.0                      192.0               54.0     -3.849265e+03   -3.849265e+03  False           
genpooling_meyer04                1.0                       55.0              142.0             740.0                      156.0              119.0      1.086187e+06    1.086187e+06  False           
ghg_1veh                          1.0                       12.0               38.0             131.0                       91.0               30.0      7.781635e+00    7.781635e+00  False           
ghg_2veh                          1.0                       18.0               63.0             215.0                      154.0               58.0      7.770905e+00    7.096175e+00  False           
gkocis                            1.0                        3.0                9.0              28.0                        2.0               12.0     -1.923099e+00   -1.923099e+00  False           
hadamard_4                       -1.0                       16.0                1.0              17.0                       16.0               17.0      3.000000e+00    3.000000e+00  False           
hadamard_5                       -1.0                       25.0                1.0              26.0                       25.0               26.0      5.000000e+00    5.000000e+00  False           
hda                               1.0                       13.0              719.0            2206.0                      464.0              723.0     -5.964534e+03   -5.964534e+03  False           
heatexch_gen2                     1.0                       16.0              167.0             528.0                      179.0              149.0      6.358388e+05    5.799957e+05  False           
heatexch_spec1                    1.0                       12.0               65.0             225.0                       32.0               57.0      1.549973e+05    1.544987e+05  False           
heatexch_spec2                    1.0                       16.0               91.0             301.0                       42.0               77.0      6.349778e+05    6.341515e+05  False           
heatexch_spec3                    1.0                       60.0              251.0            1101.0                      170.0              261.0      6.414164e+04    5.840120e+04  False           
heatexch_trigen                  -1.0                       45.0              263.0            1349.0                       89.0              292.0      1.001973e+06    1.002031e+06  False           
hmittelman                        1.0                       16.0                8.0             123.0                      122.0               17.0      1.300000e+01    1.300000e+01  False           
hybriddynamic_var                 1.0                       10.0              101.0             287.0                       61.0               82.0      1.536415e+00    1.536415e+00  False           
hydroenergy1                     -1.0                       96.0              429.0            1213.0                      120.0              289.0      2.097210e+05    2.098997e+05  False           
hydroenergy2                     -1.0                      192.0              857.0            2497.0                      264.0              577.0      3.718118e+05    3.769743e+05  False           
hydroenergy3                     -1.0                      336.0             1499.0            4423.0                      480.0             1009.0      7.449637e+05    7.618918e+05  False           
johnall                           1.0                      190.0              193.0             958.0                      573.0              195.0     -2.247302e+02   -2.247302e+02  False           
kport20                           1.0                       40.0               28.0             190.0                      116.0              102.0      3.180930e+01    3.082669e+01  False           
lip                              -1.0                       52.0               84.0             341.0                       48.0               61.0      5.685068e+06    5.685068e+06  False           
milinfract                       -1.0                      500.0              502.0          502001.0                     1000.0             1001.0      2.633900e+00    2.633900e+00  False           
minlphix                          1.0                       20.0               93.0             317.0                       40.0               85.0      3.166927e+02    3.166927e+02  False           
multiplants_mtg1a                -1.0                       93.0              257.0            1973.0                       95.0              194.0      3.916134e+02    4.072166e+02  False           
multiplants_mtg2                 -1.0                      112.0              307.0            2690.0                      126.0              230.0      7.099186e+03    7.099896e+03  False           
multiplants_mtg5                 -1.0                       78.0              309.0            1850.0                      164.0              191.0      5.924649e+03    5.925242e+03  False           
multiplants_stg5                 -1.0                      216.0              299.0            1811.0                      127.0              451.0      5.843273e+03    1.075089e+04  False           
nvs01                             1.0                        2.0                4.0              10.0                        7.0                4.0      1.246967e+01    1.246967e+01  False           
nvs05                             1.0                        2.0               10.0              31.0                       24.0                9.0      5.470934e+00    5.470934e+00  False           
nvs16                             1.0                        2.0                1.0               3.0                        2.0                3.0      7.031250e-01    7.031250e-01  False           
nvs21                             1.0                        2.0                3.0               8.0                        7.0                4.0     -5.684782e+00   -5.684782e+00  False           
nvs22                             1.0                        4.0               10.0              31.0                       24.0                9.0      6.058220e+00    6.058220e+00  False           
oaer                              1.0                        3.0                8.0              26.0                        2.0               10.0     -1.923099e+00   -1.923099e+00  False           
oil2                              1.0                        2.0              927.0            2215.0                      440.0              937.0     -7.332600e-01   -7.332600e-01  False           
oil                               1.0                       19.0             1547.0            3932.0                      759.0             1536.0     -9.325082e-01   -9.467610e-01  False           
ortez                             1.0                       18.0               75.0             269.0                       54.0               88.0     -9.532039e+03   -9.532039e+03  False           
parallel                          1.0                       25.0              116.0             752.0                      155.0              206.0      9.242956e+02    9.242956e+02  False           
pooling_epa1                      1.0                       30.0              341.0            1155.0                      257.0              215.0     -2.808056e+02   -2.808056e+02  False           
pooling_epa2                      1.0                       45.0              525.0            1914.0                      554.0              332.0     -4.567356e+03   -4.597637e+03  False           
pooling_epa3                      1.0                      150.0             1718.0            6813.0                     2262.0             1105.0     -1.496520e+04   -1.499862e+04  False           
portfol_robust050_34              1.0                       51.0              157.0            5458.0                      101.0              204.0     -7.207553e-02   -7.208154e-02  False           
portfol_robust100_09              1.0                      101.0              307.0           20908.0                      201.0              404.0     -1.050046e-01   -1.050053e-01  False           
portfol_robust200_03              1.0                      201.0              607.0           81808.0                      401.0              804.0     -1.291145e-01   -1.341107e-01  False           
portfol_shortfall050_68           1.0                       51.0              158.0            5562.0                      102.0              205.0     -1.097204e+00   -1.097204e+00  False           
portfol_shortfall100_04           1.0                      101.0              308.0           21112.0                      202.0              405.0     -1.117879e+00   -1.126143e+00  False           
portfol_shortfall200_05           1.0                      201.0              608.0           82212.0                      402.0              805.0     -1.127284e+00   -1.144213e+00  False           
prob02                            1.0                        6.0                9.0              32.0                       10.0                7.0      1.122350e+05    1.122350e+05  False           
prob03                            1.0                        2.0                2.0               5.0                        2.0                3.0      1.000000e+01    1.000000e+01  False           
procsel                           1.0                        3.0                8.0              26.0                        2.0               11.0     -1.923099e+00   -1.923099e+00  False           
product2                          1.0                      128.0             3126.0            8250.0                     1056.0             2843.0     -2.102389e+03   -2.102393e+03  False           
product                           1.0                      107.0             1926.0            5556.0                      264.0             1554.0     -2.142948e+03   -2.142957e+03  False           
radar-3000-10-a-8_lat_7           1.0                     3000.0            12002.0           42001.0                     9000.0            15001.0      1.039000e+03    1.038892e+03  False           
ringpack_10_1                     1.0                       50.0              386.0            2131.0                     1320.0               71.0     -2.006649e+01   -2.085822e+01  False           
ringpack_10_2                     1.0                       60.0              476.0            2731.0                     1680.0               81.0     -2.006649e+01   -2.085822e+01  False           
sep1                              1.0                        2.0               32.0              99.0                       12.0               30.0     -5.100810e+02   -5.100810e+02  False           
sepasequ_convent                  1.0                       20.0             1129.0            4319.0                     1420.0              642.0      4.824998e+02    4.824998e+02  False           
sfacloc2_2_80                     1.0                       92.0             2166.0            7694.0                       90.0              247.0      1.327951e+01    1.327951e+01  False           
sfacloc2_2_90                     1.0                       60.0              394.0            1004.0                       90.0              215.0      1.859411e+01    1.859411e+01  False           
sfacloc2_2_95                     1.0                       39.0              240.0             596.0                       76.0              187.0      1.957755e+01    1.957755e+01  False           
sfacloc2_3_80                     1.0                      107.0             2269.0            7973.0                      135.0              324.0      1.105852e+01    1.105852e+01  False           
sfacloc2_3_90                     1.0                       75.0              497.0            1283.0                      135.0              292.0      1.509450e+01    1.509450e+01  False           
sfacloc2_3_95                     1.0                       54.0              343.0             868.0                      114.0              264.0      1.615112e+01    1.615112e+01  False           
sfacloc2_4_80                     1.0                      122.0             2372.0            8252.0                      180.0              401.0      9.953071e+00    9.777070e+00  False           
sfacloc2_4_90                     1.0                       90.0              600.0            1562.0                      180.0              369.0      1.341150e+01    1.341150e+01  False           
sfacloc2_4_95                     1.0                       69.0              446.0            1140.0                      152.0              341.0      1.429918e+01    1.429918e+01  False           
sjup2                             1.0                        8.0            17086.0          151717.0                    88800.0             1697.0      1.122903e+04    1.122903e+04  False           
smallinvSNPr1b020-022             1.0                      100.0                4.0             401.0                      100.0              101.0      2.494273e-01    2.494273e-01  False           
smallinvSNPr1b100-110             1.0                      100.0                4.0             401.0                      100.0              101.0      5.813078e+00    5.813078e+00  False           
smallinvSNPr1b150-165             1.0                      100.0                4.0             401.0                      100.0              101.0      1.299120e+01    1.299120e+01  False           
smallinvSNPr1b200-220             1.0                      100.0                4.0             401.0                      100.0              101.0      2.309925e+01    2.309925e+01  False           
smallinvSNPr2b010-011             1.0                      100.0                4.0             401.0                      100.0              101.0      6.652821e-02    6.652821e-02  False           
smallinvSNPr2b020-022             1.0                      100.0                4.0             401.0                      100.0              101.0      2.611268e-01    2.611268e-01  False           
smallinvSNPr2b050-055             1.0                      100.0                4.0             401.0                      100.0              101.0      1.502224e+00    1.502224e+00  False           
smallinvSNPr2b100-110             1.0                      100.0                4.0             401.0                      100.0              101.0      5.977725e+00    5.977725e+00  False           
smallinvSNPr2b150-165             1.0                      100.0                4.0             401.0                      100.0              101.0      1.336053e+01    1.336053e+01  False           
smallinvSNPr2b200-220             1.0                      100.0                4.0             401.0                      100.0              101.0      2.375247e+01    2.375247e+01  False           
smallinvSNPr3b010-011             1.0                      100.0                4.0             401.0                      100.0              101.0      8.406839e-02    8.406839e-02  False           
smallinvSNPr3b020-022             1.0                      100.0                4.0             401.0                      100.0              101.0      2.632341e-01    2.632341e-01  False           
smallinvSNPr3b050-055             1.0                      100.0                4.0             401.0                      100.0              101.0      1.589586e+00    1.589586e+00  False           
smallinvSNPr3b100-110             1.0                      100.0                4.0             401.0                      100.0              101.0      6.199948e+00    6.199948e+00  False           
