                            Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
crudeoil_lee3_06                 -1.0                       84.0             3360.0           15691.0                     2352.0             1537.0      8.544891e+01    8.544891e+01  False           
crudeoil_lee3_07                 -1.0                       98.0             3950.0           19955.0                     2744.0             1793.0      8.544891e+01    8.544891e+01  False           
crudeoil_lee3_08                 -1.0                      112.0             4557.0           24789.0                     3136.0             2049.0      8.544891e+01    8.553645e+01  False           
crudeoil_lee3_09                 -1.0                      126.0             5181.0           30231.0                     3528.0             2305.0      8.544891e+01    8.625000e+01  False           
crudeoil_lee3_10                 -1.0                      140.0             5822.0           36319.0                     3920.0             2561.0      8.544891e+01    8.643333e+01  False           
crudeoil_lee4_05                 -1.0                       95.0             4242.0           17809.0                     3040.0             1956.0      1.325476e+02    1.325476e+02  False           
crudeoil_lee4_06                 -1.0                      114.0             5094.0           23221.0                     3648.0             2347.0      1.325476e+02    1.325476e+02  False           
crudeoil_lee4_07                 -1.0                      133.0             5966.0           29355.0                     4256.0             2738.0      1.325476e+02    1.325476e+02  False           
crudeoil_lee4_08                 -1.0                      152.0             6858.0           36258.0                     4864.0             3129.0      1.325476e+02    1.325476e+02  False           
crudeoil_lee4_09                 -1.0                      171.0             7770.0           43977.0                     5472.0             3520.0      1.325476e+02    1.325476e+02  False           
crudeoil_lee4_10                 -1.0                      190.0             8702.0           52559.0                     6080.0             3911.0      1.325476e+02    1.325476e+02  False           
crudeoil_li01                    -1.0                       48.0              696.0            2022.0                      112.0              345.0      5.122565e+03    5.175851e+03  False           
crudeoil_li02                    -1.0                      105.0             5005.0           15763.0                      108.0             1298.0      1.015674e+08    1.023769e+08  False           
crudeoil_li03                    -1.0                      116.0             2443.0            8169.0                      384.0              965.0      3.483817e+03    3.543738e+03  False           
crudeoil_li05                    -1.0                      116.0             1917.0            6107.0                      384.0              941.0      3.129841e+03    3.354220e+03  False           
crudeoil_li06                    -1.0                      116.0             2437.0            8139.0                      384.0              965.0      3.355000e+03    3.355007e+03  False           
crudeoil_li11                    -1.0                      132.0             3506.0           11630.0                      384.0             1178.0      4.686793e+03    4.735590e+03  False           
crudeoil_li21                    -1.0                      160.0             4682.0           19034.0                      384.0             1349.0      4.799576e+03    4.875846e+03  False           
crudeoil_pooling_ct2             -1.0                      108.0              733.0            2524.0                      140.0              404.0      1.024622e+04    1.025536e+04  False           
crudeoil_pooling_ct4             -1.0                      138.0              925.0            3211.0                      190.0              534.0      1.325826e+04    1.364630e+04  False           
crudeoil_pooling_dt1              1.0                      916.0             5779.0           25884.0                     1140.0             3713.0      2.095853e+05    2.095643e+05  False           
crudeoil_pooling_dt4             -1.0                     1326.0             7699.0           29834.0                     2242.0             5063.0      1.325765e+04    1.433232e+04  False           
edgecross10-010                   1.0                       90.0              481.0            1470.0                       29.0               91.0      1.000000e+00    1.000000e+00  False           
edgecross10-020                   1.0                       90.0              481.0            1507.0                       66.0               91.0      1.100000e+01    1.100000e+01  False           
edgecross10-030                   1.0                       90.0              481.0            1529.0                       88.0               91.0      5.200000e+01    5.200000e+01  False           
edgecross10-040                   1.0                       90.0              481.0            1531.0                       90.0               91.0      1.420000e+02    1.420000e+02  False           
edgecross10-050                   1.0                       90.0              481.0            1531.0                       90.0               91.0      2.760000e+02    2.760000e+02  False           
edgecross10-060                   1.0                       44.0              481.0            1531.0                       90.0               91.0      4.590000e+02    4.590000e+02  False           
edgecross10-070                   1.0                       90.0              481.0            1531.0                       90.0               91.0      7.170000e+02    7.170000e+02  False           
edgecross10-080                   1.0                       74.0              481.0            1529.0                       88.0               91.0      1.037000e+03    1.037000e+03  False           
edgecross10-090                   1.0                       90.0              481.0            1518.0                       77.0               91.0      1.387000e+03    1.387000e+03  False           
edgecross14-019                   1.0                      182.0             1457.0            4466.0                       97.0              183.0      4.000000e+00    4.000000e+00  False           
edgecross14-039                   1.0                       80.0             1457.0            4526.0                      157.0              183.0      1.090000e+02    1.090000e+02  False           
edgecross14-058                   1.0                      182.0             1457.0            4526.0                      157.0              183.0      3.530000e+02    3.530000e+02  False           
edgecross14-078                   1.0                      155.0             1457.0            4551.0                      182.0              183.0      7.250000e+02    6.727222e+02  False           
edgecross14-137                   1.0                      182.0             1457.0            4551.0                      182.0              183.0      2.874000e+03    2.615500e+03  False           
edgecross14-156                   1.0                      116.0             1457.0            4550.0                      181.0              183.0      4.310000e+03    3.963490e+03  False           
edgecross14-176                   1.0                      182.0             1457.0            4542.0                      173.0              183.0      5.875000e+03    5.875000e+03  False           
edgecross20-040                   1.0                      380.0             4561.0           13987.0                      306.0              381.0      5.700000e+01    5.700000e+01  False           
edgecross22-048                   1.0                      462.0             6161.0           18862.0                      381.0              463.0      8.400000e+01    8.400000e+01  False           
elf                               1.0                       24.0               39.0             178.0                       30.0               55.0      1.916667e-01    1.916667e-01  False           
ex1263a                           1.0                       24.0               36.0             153.0                       32.0               25.0      1.960000e+01    1.960000e+01  False           
ex1263                            1.0                       72.0               56.0             241.0                       32.0               93.0      1.960000e+01    1.960000e+01  False           
ex1264a                           1.0                       24.0               36.0             153.0                       32.0               25.0      8.600000e+00    8.600000e+00  False           
ex1264                            1.0                       68.0               56.0             237.0                       32.0               89.0      8.600000e+00    8.600000e+00  False           
ex1265a                           1.0                       35.0               45.0             222.0                       50.0               36.0      1.030000e+01    1.030000e+01  False           
ex1265                            1.0                      100.0               75.0             347.0                       50.0              131.0      1.030000e+01    1.030000e+01  False           
ex1266a                           1.0                       48.0               54.0             302.0                       72.0               49.0      1.630000e+01    1.630000e+01  False           
ex1266                            1.0                      138.0               96.0             476.0                       72.0              181.0      1.630000e+01    1.630000e+01  False           
feedtray2                         1.0                       36.0              284.0            1627.0                      942.0               88.0      0.000000e+00    0.000000e+00  False           
gabriel01                        -1.0                       72.0              468.0            1790.0                      512.0              216.0      4.524445e+01    4.584869e+01  False           
gabriel04                        -1.0                      101.0              944.0            3913.0                     1504.0              362.0      9.226600e+00    9.515631e+00  False           
gasprod_sarawak01                 1.0                       38.0              213.0             589.0                       68.0              132.0     -3.244540e+04   -3.244540e+04  False           
gasprod_sarawak16                 1.0                       38.0             2253.0            6454.0                     1088.0             1527.0     -3.227122e+04   -3.239818e+04  False           
gasprod_sarawak81                 1.0                       38.0            11093.0           31869.0                     5508.0             7572.0     -3.227300e+04   -3.240010e+04  False           
genpooling_lee1                   1.0                        9.0               83.0             370.0                      128.0               50.0     -4.640082e+03   -4.640082e+03  False           
genpooling_lee2                   1.0                        9.0               93.0             454.0                      192.0               54.0     -3.849265e+03   -3.849265e+03  False           
genpooling_meyer04                1.0                       55.0              142.0             740.0                      156.0              119.0      1.086187e+06    1.086187e+06  False           
hydroenergy1                     -1.0                       96.0              429.0            1213.0                      120.0              289.0      2.097210e+05    2.098997e+05  False           
hydroenergy2                     -1.0                      192.0              857.0            2497.0                      264.0              577.0      3.718118e+05    3.769743e+05  False           
hydroenergy3                     -1.0                      336.0             1499.0            4423.0                      480.0             1009.0      7.449637e+05    7.618918e+05  False           
portfol_robust050_34              1.0                       51.0              157.0            5458.0                      101.0              204.0     -7.207553e-02   -7.208154e-02  False           
portfol_robust100_09              1.0                      101.0              307.0           20908.0                      201.0              404.0     -1.050046e-01   -1.050053e-01  False           
portfol_robust200_03              1.0                      201.0              607.0           81808.0                      401.0              804.0     -1.291145e-01   -1.341107e-01  False           
portfol_shortfall050_68           1.0                       51.0              158.0            5562.0                      102.0              205.0     -1.097204e+00   -1.097204e+00  False           
portfol_shortfall100_04           1.0                      101.0              308.0           21112.0                      202.0              405.0     -1.117879e+00   -1.126143e+00  False           
portfol_shortfall200_05           1.0                      201.0              608.0           82212.0                      402.0              805.0     -1.127284e+00   -1.144213e+00  False           
prob02                            1.0                        6.0                9.0              32.0                       10.0                7.0      1.122350e+05    1.122350e+05  False           
prob03                            1.0                        2.0                2.0               5.0                        2.0                3.0      1.000000e+01    1.000000e+01  False           
product2                          1.0                      128.0             3126.0            8250.0                     1056.0             2843.0     -2.102389e+03   -2.102393e+03  False           
product                           1.0                      107.0             1926.0            5556.0                      264.0             1554.0     -2.142948e+03   -2.142957e+03  False           
radar-3000-10-a-8_lat_7           1.0                     3000.0            12002.0           42001.0                     9000.0            15001.0      1.039000e+03    1.038892e+03  False           
ringpack_10_1                     1.0                       50.0              386.0            2131.0                     1320.0               71.0     -2.006649e+01   -2.085822e+01  False           
ringpack_10_2                     1.0                       60.0              476.0            2731.0                     1680.0               81.0     -2.006649e+01   -2.085822e+01  False           
sep1                              1.0                        2.0               32.0              99.0                       12.0               30.0     -5.100810e+02   -5.100810e+02  False           
sjup2                             1.0                        8.0            17086.0          151717.0                    88800.0             1697.0      1.122903e+04    1.122903e+04  False           
smallinvSNPr1b020-022             1.0                      100.0                4.0             401.0                      100.0              101.0      2.494273e-01    2.494273e-01  False           
smallinvSNPr1b100-110             1.0                      100.0                4.0             401.0                      100.0              101.0      5.813078e+00    5.813078e+00  False           
smallinvSNPr1b150-165             1.0                      100.0                4.0             401.0                      100.0              101.0      1.299120e+01    1.299120e+01  False           
smallinvSNPr1b200-220             1.0                      100.0                4.0             401.0                      100.0              101.0      2.309925e+01    2.309925e+01  False           
smallinvSNPr2b010-011             1.0                      100.0                4.0             401.0                      100.0              101.0      6.652821e-02    6.652821e-02  False           
smallinvSNPr2b020-022             1.0                      100.0                4.0             401.0                      100.0              101.0      2.611268e-01    2.611268e-01  False           
smallinvSNPr2b050-055             1.0                      100.0                4.0             401.0                      100.0              101.0      1.502224e+00    1.502224e+00  False           
smallinvSNPr2b100-110             1.0                      100.0                4.0             401.0                      100.0              101.0      5.977725e+00    5.977725e+00  False           
smallinvSNPr2b150-165             1.0                      100.0                4.0             401.0                      100.0              101.0      1.336053e+01    1.336053e+01  False           
smallinvSNPr2b200-220             1.0                      100.0                4.0             401.0                      100.0              101.0      2.375247e+01    2.375247e+01  False           
smallinvSNPr3b010-011             1.0                      100.0                4.0             401.0                      100.0              101.0      8.406839e-02    8.406839e-02  False           
smallinvSNPr3b020-022             1.0                      100.0                4.0             401.0                      100.0              101.0      2.632341e-01    2.632341e-01  False           
smallinvSNPr3b050-055             1.0                      100.0                4.0             401.0                      100.0              101.0      1.589586e+00    1.589586e+00  False           
smallinvSNPr3b100-110             1.0                      100.0                4.0             401.0                      100.0              101.0      6.199948e+00    6.199948e+00  False           
smallinvSNPr3b150-165             1.0                      100.0                4.0             401.0                      100.0              101.0      1.379647e+01    1.379647e+01  False           
smallinvSNPr3b200-220             1.0                      100.0                4.0             401.0                      100.0              101.0      2.447760e+01    2.447760e+01  False           
smallinvSNPr4b010-011             1.0                      100.0                4.0             401.0                      100.0              101.0      1.111023e-01    1.111023e-01  False           
smallinvSNPr4b020-022             1.0                      100.0                4.0             401.0                      100.0              101.0      2.823518e-01    2.823518e-01  False           
smallinvSNPr4b050-055             1.0                      100.0                4.0             401.0                      100.0              101.0      1.641198e+00    1.641198e+00  False           
smallinvSNPr4b100-110             1.0                      100.0                4.0             401.0                      100.0              101.0      6.367161e+00    6.367161e+00  False           
smallinvSNPr4b150-165             1.0                      100.0                4.0             401.0                      100.0              101.0      1.429523e+01    1.429523e+01  False           
smallinvSNPr4b200-220             1.0                      100.0                4.0             401.0                      100.0              101.0      2.526890e+01    2.526890e+01  False           
smallinvSNPr5b010-011             1.0                      100.0                4.0             401.0                      100.0              101.0      1.111023e-01    1.111023e-01  False           
smallinvSNPr5b020-022             1.0                      100.0                4.0             401.0                      100.0              101.0      3.080045e-01    3.080045e-01  False           
smallinvSNPr5b050-055             1.0                      100.0                4.0             401.0                      100.0              101.0      1.672566e+00    1.672566e+00  False           
smallinvSNPr5b100-110             1.0                      100.0                4.0             401.0                      100.0              101.0      6.636899e+00    6.636899e+00  False           
smallinvSNPr5b150-165             1.0                      100.0                4.0             401.0                      100.0              101.0      1.488039e+01    1.488039e+01  False           
smallinvSNPr5b200-220             1.0                      100.0                4.0             401.0                      100.0              101.0      2.626521e+01    2.626521e+01  False           
sonet17v4                         1.0                      136.0             2058.0            6528.0                      272.0              137.0      1.182604e+06    1.182604e+06  False           
sonet18v6                         1.0                      153.0             2467.0            7803.0                      306.0              154.0      3.389110e+06    3.389110e+06  False           
sonet20v6                         1.0                      190.0             3441.0           10830.0                      380.0              191.0      3.311060e+06    3.311060e+06  False           
sonet21v6                         1.0                      210.0             4012.0           12600.0                      420.0              211.0      7.600750e+06    7.100615e+06  False           
sonet22v4                         1.0                      231.0             4643.0           14552.0                      462.0              232.0      2.373966e+06    2.205900e+06  False           
sonet24v2                         1.0                      276.0             6097.0           19045.0                      552.0              277.0      3.312579e+06    3.122259e+06  False           
sonet25v5                         1.0                      300.0             6926.0           21596.0                      600.0              301.0      7.068000e+06    6.501788e+06  False           
spectra2                          1.0                       30.0               73.0             409.0                      240.0               70.0      1.397831e+01    1.397831e+01  False           
sporttournament06                -1.0                       15.0                1.0              16.0                       15.0               16.0      1.200000e+01    1.200000e+01  False           
sporttournament08                -1.0                       28.0                1.0              29.0                       28.0               29.0      2.400000e+01    2.400000e+01  False           
sporttournament10                -1.0                       45.0                1.0              46.0                       45.0               46.0      4.400000e+01    4.400000e+01  False           
sporttournament12                -1.0                       66.0                1.0              67.0                       66.0               67.0      6.800000e+01    6.800000e+01  False           
sporttournament14                -1.0                       21.0                1.0              92.0                       91.0               92.0      9.600000e+01    9.600000e+01  False           
sporttournament16                -1.0                      120.0                1.0             121.0                      120.0              121.0      1.300000e+02    1.300000e+02  False           
sporttournament18                -1.0                      153.0                1.0             154.0                      153.0              154.0      1.600000e+02    1.600000e+02  False           
sporttournament20                -1.0                      190.0                1.0             191.0                      190.0              191.0      1.920000e+02    1.920192e+02  False           
sporttournament22                -1.0                      231.0                1.0             232.0                      231.0              232.0      2.340000e+02    2.500000e+02  False           
sporttournament24                -1.0                      276.0                1.0             277.0                      276.0              277.0      2.820000e+02    3.018788e+02  False           
sporttournament26                -1.0                      325.0                1.0             326.0                      325.0              326.0      3.340000e+02    3.652999e+02  False           
sporttournament28                -1.0                      378.0                1.0             379.0                      378.0              379.0      3.840000e+02    4.149764e+02  False           
squfl010-025persp                 1.0                       10.0              526.0            1761.0                      750.0              511.0      2.141110e+02    2.141110e+02  False           
squfl010-040persp                 1.0                       10.0              841.0            2811.0                     1200.0              811.0      2.405985e+02    2.405967e+02  False           
squfl010-080persp                 1.0                       10.0             1681.0            5611.0                     2400.0             1611.0      5.097060e+02    5.097060e+02  False           
squfl015-060persp                 1.0                       15.0             1861.0            6316.0                     2700.0             1816.0      3.666218e+02    3.666218e+02  False           
squfl015-080persp                 1.0                       15.0             2481.0            8416.0                     3600.0             2416.0      4.024885e+02    4.024845e+02  False           
squfl020-040persp                 1.0                       20.0             1641.0            5621.0                     2400.0             1621.0      2.092549e+02    2.092528e+02  False           
squfl020-050persp                 1.0                       20.0             2051.0            7021.0                     3000.0             2021.0      2.302021e+02    2.301986e+02  False           
squfl020-150persp                 1.0                       20.0             6151.0           21021.0                     9000.0             6021.0      5.578487e+02    5.556430e+02  False           
squfl025-025persp                 1.0                       25.0             1276.0            4401.0                     1875.0             1276.0      1.688072e+02    1.688072e+02  False           
squfl025-030persp                 1.0                       25.0             1531.0            5276.0                     2250.0             1526.0      2.055017e+02    2.055017e+02  False           
squfl025-040persp                 1.0                       25.0             2041.0            7026.0                     3000.0             2026.0      1.973339e+02    1.973317e+02  False           
squfl030-100persp                 1.0                       30.0             6101.0           21031.0                     9000.0             6031.0      3.630938e+02    3.630856e+02  False           
squfl030-150persp                 1.0                       30.0             9151.0           31531.0                    13500.0             9031.0      4.305766e+02    4.052496e+02  False           
squfl040-080persp                 1.0                       40.0             6481.0           22441.0                     9600.0             6441.0      2.638992e+02    2.638922e+02  False           
sssd08-04persp                    1.0                       44.0               41.0             197.0                       36.0               61.0      1.820226e+05    1.820226e+05  False           
sssd12-05persp                    1.0                       75.0               53.0             306.0                       45.0               96.0      2.814086e+05    2.814086e+05  False           
sssd15-04persp                    1.0                       72.0               48.0             281.0                       36.0               89.0      2.050545e+05    2.043431e+05  False           
sssd20-04persp                    1.0                       92.0               53.0             341.0                       36.0              109.0      3.476914e+05    3.363966e+05  False           
sssd25-04persp                    1.0                      112.0               58.0             401.0                       36.0              129.0      3.001766e+05    2.872316e+05  False           
st_e13                            1.0                        1.0                3.0               7.0                        1.0                3.0      2.000000e+00    2.000000e+00  False           
st_e31                            1.0                       24.0              136.0             314.0                       14.0              113.0     -2.000000e+00   -2.000000e+00  False           
supplychain                       1.0                        3.0               31.0             124.0                        6.0               28.0      2.260257e+03    2.260257e+03  False           
telecomsp_njlata                  1.0                     5152.0             3467.0          192065.0                   118496.0             5199.0      9.157700e+05    8.568587e+05  False           
telecomsp_pacbell                 1.0                     3528.0             2941.0          121303.0                    74088.0             3571.0      3.103400e+05    2.999113e+05  False           
tln12                             1.0                      168.0               73.0             793.0                      288.0              169.0      9.050000e+01    8.580000e+01  False           
tln2                              1.0                        8.0               13.0              33.0                        8.0                9.0      5.300000e+00    5.300000e+00  False           
tln4                              1.0                       24.0               25.0             105.0                       32.0               25.0      8.300000e+00    8.300000e+00  False           
tln5                              1.0                       35.0               31.0             156.0                       50.0               36.0      1.030000e+01    1.030000e+01  False           
tln6                              1.0                       48.0               37.0             217.0                       72.0               49.0      1.530000e+01    1.530000e+01  False           
tln7                              1.0                       63.0               43.0             288.0                       98.0               64.0      1.500000e+01    1.426029e+01  False           
tloss                             1.0                       48.0               54.0             303.0                       72.0               49.0      1.630000e+01    1.630000e+01  False           
tltr                              1.0                       48.0               55.0             228.0                       54.0               49.0      4.806667e+01    4.806667e+01  False           
unitcommit_200_0_5_mod_7          1.0                     4450.0            77777.0          239464.0                    14246.0            28143.0      3.372732e+07    3.129199e+07  False           
unitcommit_200_100_2_mod_7        1.0                     4492.0            69570.0          220021.0                    14239.0            35371.0      3.274700e+07    3.052811e+07  False           
util                              1.0                       28.0              168.0             467.0                       10.0              146.0      9.995788e+02    9.995788e+02  False           
waste                             1.0                      400.0             1992.0            9243.0                     2736.0             2485.0      5.989192e+02    5.989192e+02  False           


                                                                                       antigoneNC@0    baronNC@0                                  couenneNCcbc@0             gurobi@1                                       lglobal@0 scipNCsoplex@1                                   SHOTcpx1910@1                                   SHOTcbc1910@1 SHOTgur2310@1
major                      minor                                                                                                                                                                                                                                                                                                                                  
autocorr_bern20-03         JulianDate                                                       43848.5      43838.5                                         43841.6              43898.9                                         43849.9        43845.4                                         44122.8                                         44122.8       44126.9
                           TerminationStatus                                                      0            0                                               0                    0                                               0              0                                               0                                               0             0
                           PrimalBound                                                          -72          -72                                             -72                  -72                                             -72            -72                                             -72                                             -72           -72
                           DualBound                                                        -72.072     -72.0721                                             -72                  -72                                             -72            -72                                             -72                                             -72           -72
                           SolverTime                                                             0         0.05                                           0.016                0.052                                           0.003          0.004                                       0.0756608                                       0.0601688     0.0763487
                           NumberOfIterations                                                     4            0                                               0                    9                                               0             21                                               0                                               0             0
                           NumberOfDomainViolations                                               0            0                                               0                  NaN                                             NaN              0                                               0                                               0             0
                           NumberOfNodes                                                          0            1                                               0                    0                                               0              1                                               0                                               0             0
                           Fail                                                               False        False                                           False                False                                           False          False                                           False                                           False         False
                           FailReason                                                                                                                                                                                                                                                                                                                             
                           Gap                                                                0.001     0.001001                                               0                    0                                               0              0                                               0                                               0             0
                           PrimalGap                                                              0            0                                    -1.98472e-10                    0                                               0              0                                               0                                               0             0
                           DualGap                                                            0.001     0.001001                                     1.98472e-10                    0                                               0              0                                               0                                               0             0
autocorr_bern25-03         JulianDate                                                       43848.5      43838.5                                         43841.6              43898.9                                         43849.9        43845.4                                         44122.8                                         44122.8       44126.9
                           TerminationStatus                                                      0            0                                               0                    0                                               0              0                                               0                                               0             0
                           PrimalBound                                                          -92          -92                                             -92                  -92                                             -92            -92                                             -92                                             -92           -92
                           DualBound                                                        -92.092     -92.0921                                             -92                  -92                                             -92            -92                                             -92                                             -92           -92
                           SolverTime                                                             0         0.05                                           0.016                0.011                                           0.003          0.005                                       0.0712101                                       0.0665417     0.0784122
                           NumberOfIterations                                                     4            0                                               0                   11                                               0             26                                               0                                               0             0
                           NumberOfDomainViolations                                               0            0                                               0                  NaN                                             NaN              0                                               0                                               0             0
                           NumberOfNodes                                                          0            1                                               0                    0                                               0              1                                               0                                               0             0
                           Fail                                                               False        False                                           False                False                                           False          False                                           False                                           False         False
